sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-18T11:50:56.174Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":789,""window_innerWidth"":1440,""window_innerHeight"":837,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11529,,response,,,,,,,,,,,continue,click button,,,,,,,,,19835,19843,8314,8302,8370,19853,{},,
Volume calibration,html.Screen,0_1,2021-04-18T11:51:11.914Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15746,,response,,,,,,,,,,,continue,click button,,,,,,,,,35575,35584,19838,19835,19853,35602,,,
Task instructions,html.Screen,0_2,2021-04-18T11:51:25.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13746,,response,,,,,,,,,,,continue,click button,,,,,,,,,49323,49332,35586,35575,35602,49344,,,
Sounds,html.Screen,0_3_0_0,2021-04-18T11:51:29.910Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,53571,53570,49327,49323,49344,53588,,,
Judgement,html.Screen,0_3_0_1,2021-04-18T11:51:32.539Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2,,2640,,response,,,,,,,,,2,,1,click #choice-1,,,,,I,S,O,,56200,56210,53570,53571,53588,56217,,,
Trial,flow.Sequence,0_3_0,2021-04-18T11:51:32.540Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6866,,completion,,,,,,,,,2,,,,,,,,I,S,O,,56201,56210,49327,49323,49344,56217,,,
Sounds,html.Screen,0_3_1_0,2021-04-18T11:51:36.794Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,60455,60455,56202,56201,56217,60472,,,
Judgement,html.Screen,0_3_1_1,2021-04-18T11:51:37.794Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1010,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,61455,61465,60455,60456,60472,61488,,,
Trial,flow.Sequence,0_3_1,2021-04-18T11:51:37.795Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248,,completion,,,,,,,,,1,,,,,,,,S,I,O,,61456,61465,56202,56201,56217,61488,,,
Sounds,html.Screen,0_3_2_0,2021-04-18T11:51:42.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,65711,65711,61473,61456,61488,65727,,,
Judgement,html.Screen,0_3_2_1,2021-04-18T11:51:43.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1002.0000000000146,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,66704.00000000001,66713.00000000001,65711,65712,65727,66727,,,
Trial,flow.Sequence,0_3_2,2021-04-18T11:51:43.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5225.000000000015,,completion,,,,,,,,,1,,,,,,,,S,O,I,,66704.00000000001,66713.00000000001,61473,61456,61488,66727,,,
Sounds,html.Screen,0_3_3_0,2021-04-18T11:51:47.305Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,70966.00000000001,70966,66711,66704.00000000001,66727,70983,,,
Judgement,html.Screen,0_3_3_1,2021-04-18T11:51:47.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,597,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,71552,71563,70966,70967,70983,71583,,,
Trial,flow.Sequence,0_3_3,2021-04-18T11:51:47.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4836,,completion,,,,,,,,,3,,,,,,,,I,O,S,,71553,71563,66711,66704.00000000001,66727,71583,,,
Sounds,html.Screen,0_3_4_0,2021-04-18T11:51:52.160Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,75822,75821,71567,71553,71583,75838,,,
Judgement,html.Screen,0_3_4_1,2021-04-18T11:51:52.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,393,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,76205,76214,75821,75822,75838,76222,,,
Trial,flow.Sequence,0_3_4,2021-04-18T11:51:52.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631,,completion,,,,,,,,,2,,,,,,,,O,S,I,,76205,76214,71567,71553,71583,76222,,,
Sounds,html.Screen,0_3_5_0,2021-04-18T11:51:56.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,80460.00000000001,80460,76206,76205,76222,80477,,,
Judgement,html.Screen,0_3_5_1,2021-04-18T11:51:57.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,843,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,81293,81303,80460,80460.00000000001,80477,81311,,,
Trial,flow.Sequence,0_3_5,2021-04-18T11:51:57.632Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,,completion,,,,,,,,,3,,,,,,,,O,I,S,,81293,81303,76206,76205,76222,81311,,,
Task,flow.Loop,0_3,2021-04-18T11:51:57.634Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31959,,completion,,,0.8333333333333334,,,,,,,,,,,,,,,,,,81295,81303,49327,49323,49344,81311,,,
Trap,html.Screen,0_4,2021-04-18T11:51:57.635Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,81297,81303,,81296,,81311,,,
Thanks,html.Screen,0_5,2021-04-18T11:52:00.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,,response,,,,,,,,,,,continue,click button,,,,,,,,,84418,84427,81298,81297,81311,88778,,,
Headphone screening,flow.Sequence,0,2021-04-18T11:52:00.757Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76057,,completion,,,,,,,,,,,,,,,,,,,,,84418,84427,8314,8302,8370,88778,,,
