sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-27T08:28:39.973Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5b1aa0433e5521000120f7a8,,,,,,,,,,,,,,,5731.322999912976,,form submission,,,,,,,,,,,,,,,,,,,,,27444.709999952465,27444.184999912977,21629.473,21640.92499995604,21712.862,27482.14,{},,
Introduction,html.Screen,1_0,2021-04-27T08:29:09.237Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29223.049999891446,,response,,,,,,,,,,,continue,click button,,,,,,,,,56708.385000005364,56705.189999891445,27432.119,27445.074999937788,27482.14,56712.057,,,
Volume calibration,html.Screen,1_1,2021-04-27T08:29:37.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27811.51299996118,,response,,,,,,,,,,,continue,click button,,,,,,,,,84528.08499988168,84523.56999996118,56695.366,56708.959999959916,56712.057,84524.654,,,
Task instructions,html.Screen,1_2,2021-04-27T08:29:56.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19207.72099990501,,response,,,,,,,,,,,continue,click button,,,,,,,,,103734.36999996193,103732.374999905,84507.997,84528.255000012,84524.654,103750.697,,,
Sounds,html.Screen,1_3_0_0,2021-04-27T08:30:00.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.824999999997,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,107992.57999984547,107985.284,103716.702,103734.68500003219,103750.697,108002.522,,,
Judgement,html.Screen,1_3_0_1,2021-04-27T08:30:02.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1675.9179999305634,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,109680.6899998337,109678.43999993056,107985.284,107992.85499984398,108002.522,109686.075,,,
Trial,flow.Sequence,1_3_0,2021-04-27T08:30:02.210Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927.7429999305605,,completion,,,,,,,,,1,,,,,,,,S,I,O,,109681.65499996394,109678.43999993056,103716.702,103734.62499980815,103750.697,109686.075,,,
Sounds,html.Screen,1_3_1_0,2021-04-27T08:30:06.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.900000000009,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,113922.39999980666,113921.309,109669.408,109682.00999987312,109686.075,113937.975,,,
Judgement,html.Screen,1_3_1_1,2021-04-27T08:30:07.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,834.2599998075457,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,114773.93999998458,114772.23499980755,113921.309,113922.72499995306,113937.975,114788.356,,,
Trial,flow.Sequence,1_3_1,2021-04-27T08:30:07.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086.159999807554,,completion,,,,,,,,,1,,,,,,,,S,O,I,,114774.20499990694,114772.23499980755,109669.408,109681.87500000931,109686.075,114788.356,,,
