sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-12T13:09:28.640Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":854,""scroll_width"":1280,""scroll_height"":663,""window_innerWidth"":1280,""window_innerHeight"":711,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652.506000050216,,response,,,,,,,,,,,continue,click button,,,,,,,,,37064.17999998666,37057.92000005022,30322.098,30323.120000073686,30405.414,37092.116,{},,
Volume calibration,html.Screen,0_1,2021-04-12T13:10:22.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54287.534000017135,,response,,,,,,,,,,,continue,click button,,,,,,,,,91388.80000007339,91379.65000001714,37043.42,37064.78000013158,37092.116,91397.23,,,
Task instructions,html.Screen,0_2,2021-04-12T13:10:35.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12619.470000036512,,response,,,,,,,,,,,continue,click button,,,,,,,,,104018.05999991484,104016.70000003651,91366.711,91389.28500004113,91397.23,104033.952,,,
Sounds,html.Screen,0_3_0_0,2021-04-12T13:10:39.843Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.21699999999,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,108266.47499995306,108262.441,104005.454,104018.41000001878,104033.952,108279.169,,,
Judgement,html.Screen,0_3_0_1,2021-04-12T13:10:41.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1924.435999929672,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,110205.53999999538,110203.60499992967,108262.441,108266.70500007458,108279.169,110220.807,,,
Trial,flow.Sequence,0_3_0,2021-04-12T13:10:41.783Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6169.652999929662,,completion,,,,,,,,,2,,,,,,,,I,S,O,,110206.44500013441,110203.60499992967,104005.454,104018.33499991335,104033.952,110220.807,,,
Sounds,html.Screen,0_3_1_0,2021-04-12T13:10:46.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.645999999993,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,114451.524999924,114450.787,110196.169,110206.87999995425,110220.807,114467.453,,,
Judgement,html.Screen,0_3_1_1,2021-04-12T13:10:47.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1291.3620000665396,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,115760.26999996975,115758.81500006653,114450.787,114451.70500013046,114467.453,115775.976,,,
Trial,flow.Sequence,0_3_1,2021-04-12T13:10:47.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538.008000066533,,completion,,,,,,,,,1,,,,,,,,S,I,O,,115760.629999917,115758.81500006653,110196.169,110206.75000012852,110220.807,115775.976,,,
Sounds,html.Screen,0_3_2_0,2021-04-12T13:10:51.585Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.184999999998,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,120008.21499992162,120007.512,115747.543,115760.83500008099,115775.976,120024.161,,,
Judgement,html.Screen,0_3_2_1,2021-04-12T13:10:52.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1179.1290000922454,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,121205.21500008181,121203.29000009224,120007.512,120008.38500005193,120024.161,121220.871,,,
Trial,flow.Sequence,0_3_2,2021-04-12T13:10:52.782Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5427.314000092243,,completion,,,,,,,,,2,,,,,,,,O,S,I,,121205.64500009641,121203.29000009224,115747.543,115760.78000012785,115775.976,121220.871,,,
Sounds,html.Screen,0_3_3_0,2021-04-12T13:10:57.031Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.222999999998,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,125454.31499998085,125453.479,121189.236,121205.99499996752,121220.871,125470.094,,,
Judgement,html.Screen,0_3_3_1,2021-04-12T13:10:58.242Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1193.596000073987,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,126665.43500008993,126663.69000007398,125453.479,125454.58499994129,125470.094,126680.912,,,
Trial,flow.Sequence,0_3_3,2021-04-12T13:10:58.243Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442.819000073985,,completion,,,,,,,,,1,,,,,,,,S,O,I,,126665.81499995664,126663.69000007398,121189.236,121205.88500006124,121220.871,126680.912,,,
