sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T12:48:27.837Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":720,""scroll_width"":1280,""scroll_height"":578,""window_innerWidth"":1280,""window_innerHeight"":578,""devicePixelRatio"":1.5}",,,,,,,,,,,,,,,5731cb425b8b0600107d17d2,,,,,,,,,,,,,,,9261.729000002199,,form submission,,,,,,,,,,,,,,,,,,,,,17516.360000008717,17515.610000002198,8220.568,8234.105000039563,8253.881,17528.577,{},,
Introduction,html.Screen,1_0,2021-04-30T12:48:33.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333.82800002168,,response,,,,,,,,,,,continue,click button,,,,,,,,,22864.735000010114,22862.40500002168,17511.981,17516.83999999659,17528.577,22873.596,,,
Volume calibration,html.Screen,1_1,2021-04-30T12:49:05.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32099.128999999626,,response,,,,,,,,,,,continue,click button,,,,,,,,,54975.659999996424,54972.72499999963,22856.964,22864.925000001676,22873.596,54976.959,,,
Task instructions,html.Screen,1_2,2021-04-30T12:49:15.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.895999992994,,response,,,,,,,,,,,continue,click button,,,,,,,,,64903.61500001745,64902.854999993,54960.473,54975.78999999678,54976.959,64918.104,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T12:49:19.471Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.6759999999995,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,69150.41500004008,69147.316,64901.335,64903.81500002695,64918.104,69163.78,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T12:49:20.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1212.310000034311,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,70376.92499998957,70376.09000003431,69147.316,69150.59000003384,69163.78,70379.229,,,
Trial,flow.Sequence,1_3_0,2021-04-30T12:49:20.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5457.986000034311,,completion,,,,,,,,,1,,,,,,,,S,O,I,,70377.25000001956,70376.09000003431,64901.335,64903.77500001341,64918.104,70379.229,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T12:49:24.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.335999999996,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,74610.64000002807,74608.675,70362.619,70377.37500004005,70379.229,74625.565,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T12:49:25.556Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,608.1800000341027,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,75234.64500001865,75233.7450000341,74608.675,74610.74500001268,74625.565,75241.459,,,
Trial,flow.Sequence,1_3_1,2021-04-30T12:49:25.556Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4854.516000034098,,completion,,,,,,,,,2,,,,,,,,O,S,I,,75234.82499999227,75233.7450000341,70362.619,70377.34000000637,70379.229,75241.459,,,
Sounds,html.Screen,1_3_2_0,2021-04-30T12:49:29.793Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.044999999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,79472.02500002459,79471.262,75224.774,75234.93500001496,75241.459,79487.504,,,
Judgement,html.Screen,1_3_2_1,2021-04-30T12:49:30.405Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,596.211000015217,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,80084.48000001954,80083.71500001522,79471.262,79472.13499998907,79487.504,80086.844,,,
Trial,flow.Sequence,1_3_2,2021-04-30T12:49:30.406Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4842.256000015215,,completion,,,,,,,,,3,,,,,,,,I,O,S,,80084.6400000155,80083.71500001522,75224.774,75234.90000003949,75241.459,80086.844,,,
Sounds,html.Screen,1_3_3_0,2021-04-30T12:49:34.638Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.085999999996,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,84317.17500003288,84316.42,80070.503,80084.79500003159,80086.844,84332.93,,,
Judgement,html.Screen,1_3_3_1,2021-04-30T12:49:35.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,568.8300000370364,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,84902.63000002597,84901.76000003703,84316.42,84317.29000003543,84332.93,84915.701,,,
Trial,flow.Sequence,1_3_3,2021-04-30T12:49:35.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.916000037032,,completion,,,,,,,,,1,,,,,,,,S,I,O,,84902.78499998385,84901.76000003703,80070.503,80084.74000002025,80086.844,84915.701,,,
Sounds,html.Screen,1_3_4_0,2021-04-30T12:49:39.467Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246.350999999995,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,89146.21500001522,89145.37,84899.067,84902.8999999864,84915.701,89162.052,,,
Judgement,html.Screen,1_3_4_1,2021-04-30T12:49:40.004Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,520.5180000044929,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,89683.43500001356,89682.57000000449,89145.37,89146.31500001997,89162.052,89694.645,,,
