sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2022-05-01T22:32:37.034Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 Edg/100.0.1185.50"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":756,""scroll_height"":670,""window_innerWidth"":756,""window_innerHeight"":718,""devicePixelRatio"":0.8999999761581421}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8235.36500000596,,response,,,,,,,,,,,continue,click button,,,,,,,,,22544.69999998808,22543.40000000596,14274.716,14284.699999988079,14308.035,22572.988,{},,
Volume calibration,html.Screen,0_1,2022-05-01T22:33:07.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29946.81200001192,,response,,,,,,,,,,,continue,click button,,,,,,,,,52522.19999998808,52519.80000001192,22556.817,22544.90000000596,22572.988,52533.587,,,
Task instructions,html.Screen,0_2,2022-05-01T22:33:13.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601.9130000000005,,response,,,,,,,,,,,continue,click button,,,,,,,,,59136.19999998808,59135.5,52516.904,52522.40000000596,52533.587,59148.903,,,
Sounds,html.Screen,0_3_0_0,2022-05-01T22:33:17.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.093000000001,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,63384.09999999404,63381.374,59132.272,59136.40000000596,59148.903,63397.996,,,
Judgement,html.Screen,0_3_0_1,2022-05-01T22:33:19.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1762.0040000000008,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,65160.69999998808,65160,63381.374,63384.30000001192,63397.996,65164.323,,,
Trial,flow.Sequence,0_3_0,2022-05-01T22:33:19.651Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.097000000002,,completion,,,,,,,,,3,,,,,,,,O,I,S,,65161,65160,59132.272,59136.40000000596,59148.903,65164.323,,,
Sounds,html.Screen,0_3_1_0,2022-05-01T22:33:23.889Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.189000000006,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,69399,69396.852,65147.978,65161.09999999404,65164.323,69413.512,,,
Judgement,html.Screen,0_3_1_1,2022-05-01T22:33:24.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,601.888000005958,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,70016.09999999404,70015.40000000596,69396.852,69399.40000000596,69413.512,70030.336,,,
Trial,flow.Sequence,0_3_1,2022-05-01T22:33:24.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851.077000005964,,completion,,,,,,,,,2,,,,,,,,O,S,I,,70016.40000000596,70015.40000000596,65147.978,65161.09999999404,65164.323,70030.336,,,
Sounds,html.Screen,0_3_2_0,2022-05-01T22:33:28.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.912000000011,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,74263.30000001192,74262.528,70013.373,70016.5,70030.336,74279.248,,,
Judgement,html.Screen,0_3_2_1,2022-05-01T22:33:29.442Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,672.3519999940327,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,74952.5,74951.59999999404,74262.528,74263.59999999404,74279.248,74962.379,,,
