sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-23T13:56:37.419Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1680,""scroll_height"":879,""window_innerWidth"":1680,""window_innerHeight"":927,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6510.278000057891,,response,,,,,,,,,,,continue,click button,,,,,,,,,22541.85000003781,22538.53500005789,16011.591,16020.260000019334,16028.257,22544.663,{},,
Volume calibration,html.Screen,0_1,2021-04-23T13:56:59.136Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21712.33200006158,,response,,,,,,,,,,,continue,click button,,,,,,,,,44258.900000015274,44256.99500006158,22527.997,22542.514999979176,22544.663,44273.752,,,
Task instructions,html.Screen,0_2,2021-04-23T13:57:13.531Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14377.088000016614,,response,,,,,,,,,,,continue,click button,,,,,,,,,58653.170000063255,58650.840000016615,44257.086,44259.03499999549,44273.752,58661.787,,,
Sounds,html.Screen,0_3_0_0,2021-04-23T13:57:17.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,62899.7199999867,62894.951,58645.121,58653.42500002589,58661.787,62911.617,,,
Judgement,html.Screen,0_3_0_1,2021-04-23T13:57:20.960Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,3169.957999960141,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,66082.93000003323,66081.57499996014,62894.951,62899.86999996472,62911.617,66088.755,,,
Trial,flow.Sequence,0_3_0,2021-04-23T13:57:20.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419.787999960143,,completion,,,,,,,,,1,,,,,,,,S,I,O,,66083.20500003174,66081.57499996014,58645.121,58653.35999999661,58661.787,66088.755,,,
Sounds,html.Screen,0_3_1_0,2021-04-23T13:57:25.202Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,70324.44999995641,70321.919,66072.089,66083.33499997389,66088.755,70338.585,,,
Judgement,html.Screen,0_3_1_1,2021-04-23T13:57:26.530Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1312.9099999982427,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,71652.98000001349,71651.49499999825,70321.919,70324.55000001937,70338.585,71655.199,,,
Trial,flow.Sequence,0_3_1,2021-04-23T13:57:26.530Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.7399999982445,,completion,,,,,,,,,1,,,,,,,,S,O,I,,71653.13500002958,71651.49499999825,66072.089,66083.29500001855,66088.755,71655.199,,,
Sounds,html.Screen,0_3_2_0,2021-04-23T13:57:30.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,75889.62000003085,75888.363,71638.533,71653.24999997392,71655.199,75905.029,,,
Judgement,html.Screen,0_3_2_1,2021-04-23T13:57:31.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1056.2109999750828,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,76962.78000005987,76961.23999997508,75888.363,75889.71000001766,75905.029,76975.617,,,
