sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-26T12:38:47.316Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7976.541000022724,,response,,,,,,,,,,,continue,click button,,,,,,,,,21213.580000097863,21210.650000022724,13119.193,13131.875000079162,13234.109,21232.676,{},,
Volume calibration,html.Screen,0_1,2021-04-26T12:39:06.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18814.359000054166,,response,,,,,,,,,,,continue,click button,,,,,,,,,40053.29499999061,40047.035000054166,21199.485,21214.695000089705,21232.676,40063.138,,,
Task instructions,html.Screen,0_2,2021-04-26T12:39:12.412Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6243.826999996127,,response,,,,,,,,,,,continue,click button,,,,,,,,,46309.104999993,46306.964999996126,40046.483,40053.705000085756,40063.138,46312.03,,,
Sounds,html.Screen,0_3_0_0,2021-04-26T12:39:16.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.4389999999985,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,50553.85500006378,50544.888,46295.663,46309.82500000391,46312.03,50561.469,,,
Judgement,html.Screen,0_3_0_1,2021-04-26T12:39:18.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2272.586000101219,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,52835.590000031516,52834.055000101216,50544.888,50554.26000000443,50561.469,52844.856,,,
Trial,flow.Sequence,0_3_0,2021-04-26T12:39:18.939Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6522.025000101217,,completion,,,,,,,,,1,,,,,,,,S,O,I,,52836.01000008639,52834.055000101216,46295.663,46309.69000002369,46312.03,52844.856,,,
Sounds,html.Screen,0_3_1_0,2021-04-26T12:39:23.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248.9100000000035,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,57078.66500003729,57077.009,52827.825,52836.17000002414,52844.856,57093.766,,,
Judgement,html.Screen,0_3_1_1,2021-04-26T12:39:24.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1504.2140000786749,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,58600.07000004407,58597.98000007868,57077.009,57078.994999988936,57093.766,58610.175,,,
Trial,flow.Sequence,0_3_1,2021-04-26T12:39:24.704Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753.124000078678,,completion,,,,,,,,,1,,,,,,,,S,I,O,,58600.790000054985,58597.98000007868,52827.825,52836.130000068806,52844.856,58610.175,,,
Sounds,html.Screen,0_3_2_0,2021-04-26T12:39:28.949Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.399999999994,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,62845.3800000716,62842.945,58593.571,58601.140000042506,58610.175,62859.575,,,
