sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-27T18:21:11.554Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_b/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1440,""screen_height"":900,""scroll_width"":1120,""scroll_height"":673,""window_innerWidth"":1120,""window_innerHeight"":721,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.067000008899,,response,,,,,,,,,,,continue,click button,,,,,,,,,5930.959999997867,5925.555000008899,3935.822,3944.985000009183,3952.488,5930.986,{},,
Volume calibration,html.Screen,0_1,2021-04-27T18:21:17.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539.489000009174,,response,,,,,,,,,,,continue,click button,,,,,,,,,11477.524999994785,11470.475000009174,5914.32,5931.445000009262,5930.986,11480.764,,,
Task instructions,html.Screen,0_2,2021-04-27T18:21:23.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6729.0460000002895,,response,,,,,,,,,,,continue,click button,,,,,,,,,18213.7800000055,18209.81000000029,11464.098,11477.920000004815,11480.764,18213.828,,,
Sounds,html.Screen,0_3_0_0,2021-04-27T18:21:28.072Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244.9389999999985,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,22448.64499999676,22442.101,18197.162,18214.294999997946,18213.828,22458.767,,,
Judgement,html.Screen,0_3_0_1,2021-04-27T18:21:28.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,731.4630000074321,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,23194.214999995893,23190.230000007432,22442.101,22448.904999997467,22458.767,23208.737,,,
Trial,flow.Sequence,0_3_0,2021-04-27T18:21:28.818Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976.402000007431,,completion,,,,,,,,,2,,,,,,,,O,S,I,,23195.47999999486,23190.230000007432,18197.162,18214.175000000978,18213.828,23208.737,,,
Sounds,html.Screen,0_3_1_0,2021-04-27T18:21:33.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999998,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,27443.79000000481,27441.901,23192.071,23195.879999999306,23208.737,27458.567,,,
Judgement,html.Screen,0_3_1_1,2021-04-27T18:21:33.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,463.0130000092722,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,27925.45500000415,27921.58000000927,27441.901,27443.92499999958,27458.567,27941.881,,,
Trial,flow.Sequence,0_3_1,2021-04-27T18:21:33.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.84300000927,,completion,,,,,,,,,2,,,,,,,,I,S,O,,27925.935000006575,27921.58000000927,23192.071,23195.78000000911,23208.737,27941.881,,,
Sounds,html.Screen,0_3_2_0,2021-04-27T18:21:37.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.829999999998,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,32177.22500000673,32175.045,27925.215,27926.430000006803,27941.881,32191.711,,,
