sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-19T10:33:08.333Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-gb"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":570,""window_innerWidth"":1280,""window_innerHeight"":618,""devicePixelRatio"":2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323,,response,,,,,,,,,,,continue,click button,,,,,,,,,6078,5796,3473,3378,3521,6115,{},,
Volume calibration,html.Screen,0_1,2021-04-19T10:33:17.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728,,response,,,,,,,,,,,continue,click button,,,,,,,,,14829,14826,6098,6079,6115,14851,,,
Task instructions,html.Screen,0_2,2021-04-19T10:33:21.368Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277.000000000004,,response,,,,,,,,,,,continue,click button,,,,,,,,,19114,19112.000000000004,14835,14829,14851,19136,,,
Sounds,html.Screen,0_3_0_0,2021-04-19T10:33:25.624Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,23370,23369,19120,19115.000000000004,19136,23385,,,
Judgement,html.Screen,0_3_0_1,2021-04-19T10:33:26.483Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,858,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,24229,24227,23369,23370,23385,24252,,,
Trial,flow.Sequence,0_3_0,2021-04-19T10:33:26.484Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5091,,completion,,,,,,,,,2,,,,,,,,O,S,I,,24230,24227,19120,19115.000000000004,19136,24252,,,
Sounds,html.Screen,0_3_1_0,2021-04-19T10:33:30.742Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,28488,28487,24236,24230,24252,28505,,,
Judgement,html.Screen,0_3_1_1,2021-04-19T10:33:31.503Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,760,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,29249.000000000004,29247,28487,28488,28505,29271,,,
Trial,flow.Sequence,0_3_1,2021-04-19T10:33:31.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995,,completion,,,,,,,,,2,,,,,,,,I,S,O,,29250,29247,24236,24230,24252,29271,,,
Sounds,html.Screen,0_3_2_0,2021-04-19T10:33:35.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,33507,33506,29254,29250,29271,33524,,,
