sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Introduction,html.Screen,0_0,2021-04-22T07:24:36.161Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376.009000000002,,response,,,,,,,,,,,continue,click button,,,,,,,,,18018.685000000005,18016.120000000003,12580.165,12580.439999999953,12640.111,18025.263,{},,
Volume calibration,html.Screen,0_1,2021-04-22T07:25:14.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38562.10199999986,,response,,,,,,,,,,,continue,click button,,,,,,,,,56591.574999999924,56587.36499999986,18009.168,18019.664999999804,18025.263,56602.952,,,
Task instructions,html.Screen,0_2,2021-04-22T07:25:21.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7101.097999999831,,response,,,,,,,,,,,continue,click button,,,,,,,,,63705.57999999983,63704.04999999983,56587.475,56593.615,56602.952,63716.982,,,
Sounds,html.Screen,0_3_0_0,2021-04-22T07:25:26.102Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.831999999995,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,67959.35999999984,67955.781,63700.889,63705.87,63716.982,67971.814,,,
Judgement,html.Screen,0_3_0_1,2021-04-22T07:25:28.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2462.526000000027,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,70436.12499999994,70434.34000000003,67955.781,67959.63499999994,67971.814,70448.468,,,
Trial,flow.Sequence,0_3_0,2021-04-22T07:25:28.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6717.358000000022,,completion,,,,,,,,,3,,,,,,,,I,O,S,,70436.54500000003,70434.34000000003,63700.889,63705.809999999925,63716.982,70448.468,,,
Sounds,html.Screen,0_3_1_0,2021-04-22T07:25:32.831Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.171000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,74688.18999999986,74687.27,70432.296,70436.71999999993,70448.468,74703.639,,,
Judgement,html.Screen,0_3_1_1,2021-04-22T07:25:34.354Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1502.8409999998403,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,76208.17999999986,76206.47999999984,74687.27,74688.41499999985,74703.639,76216.76,,,
Trial,flow.Sequence,0_3_1,2021-04-22T07:25:34.355Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.011999999842,,completion,,,,,,,,,1,,,,,,,,S,I,O,,76208.52999999988,76206.47999999984,70432.296,70436.66999999982,70448.468,76216.76,,,
Sounds,html.Screen,0_3_2_0,2021-04-22T07:25:38.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.880000000005,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,80455.70499999986,80454.37,76200.275,76208.71999999986,76216.76,80471.64,,,
