sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-30T09:49:26.521Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,,,,,,,,,,,,55f42b6a32af740005170bd0,,,,,,,,,,,,,,,20802.672999991264,,form submission,,,,,,,,,,,,,,,,,,,,,36660.13999999268,36659.619999991264,15806.575,15818.174999993062,15856.947,36672.61,{},,
Introduction,html.Screen,1_0,2021-04-30T09:49:30.561Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025.5350000021135,,response,,,,,,,,,,,continue,click button,,,,,,,,,40700.59500000207,40698.145000002114,36656.014,36660.52499998477,36672.61,40705.753,,,
Volume calibration,html.Screen,1_1,2021-04-30T09:49:59.946Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29376.202000001475,,response,,,,,,,,,,,continue,click button,,,,,,,,,70085.16499999678,70081.95500000147,40689.119,40700.78499999363,40705.753,70087.657,,,
Task instructions,html.Screen,1_2,2021-04-30T09:50:08.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8938.143000003067,,response,,,,,,,,,,,continue,click button,,,,,,,,,79026.66500001214,79025.80000000307,70071.066,70085.38500001305,70087.657,79037.187,,,
Sounds,html.Screen,1_3_0_0,2021-04-30T09:50:13.134Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.86099999999,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,83272.90999999968,83270.447,79020.637,79027.02999999747,79037.187,83287.048,,,
Judgement,html.Screen,1_3_0_1,2021-04-30T09:50:13.992Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,843.0170000048383,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,84130.9299999848,84130.06500000483,83270.447,83273.09500001138,83287.048,84136.991,,,
Trial,flow.Sequence,1_3_0,2021-04-30T09:50:13.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092.878000004828,,completion,,,,,,,,,2,,,,,,,,O,S,I,,84131.3000000082,84130.06500000483,79020.637,79026.96499999729,79037.187,84136.991,,,
Sounds,html.Screen,1_3_1_0,2021-04-30T09:50:18.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.805000000008,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,88370.83500000881,88370.084,84120.364,84131.47500000196,84136.991,88386.796,,,
Judgement,html.Screen,1_3_1_1,2021-04-30T09:50:18.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,591.1139999868756,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,88978.72499999357,88977.90999998688,88370.084,88370.98000000697,88386.796,88986.772,,,
Trial,flow.Sequence,1_3_1,2021-04-30T09:50:18.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4840.918999986883,,completion,,,,,,,,,1,,,,,,,,S,I,O,,88978.96000000765,88977.90999998688,84120.364,84131.42499999958,84136.991,88986.772,,,
Sounds,html.Screen,1_3_2_0,2021-04-30T09:50:23.082Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.7880000000005,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,93220.57999999379,93219.918,88970.063,88979.11499999464,88986.772,93236.56,,,
Judgement,html.Screen,1_3_2_1,2021-04-30T09:50:23.624Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,525.4000000034575,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,93762.77999999002,93761.96000000346,93219.918,93220.71500000311,93236.56,93769.818,,,
Trial,flow.Sequence,1_3_2,2021-04-30T09:50:23.624Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.188000003458,,completion,,,,,,,,,2,,,,,,,,I,S,O,,93763.00000000629,93761.96000000346,88970.063,88979.06499999226,88986.772,93769.818,,,
Sounds,html.Screen,1_3_3_0,2021-04-30T09:50:27.865Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.864000000001,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,98003.70500001009,98003.018,93753.247,93763.16000000224,93769.818,98019.682,,,
Judgement,html.Screen,1_3_3_1,2021-04-30T09:50:28.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,438.32299999313545,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,98458.80500000203,98458.00499999314,98003.018,98003.83500001044,98019.682,98469.676,,,
