sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Judgement,html.Screen,0_3_2_1,2021-03-28T22:13:21.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,918.5119999767194,response,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,53587.115000002086,53584.37499997672,52649.187,52650.65999998478,52665.863,53600.081,,,
Trial,flow.Sequence,0_3_2,2021-03-28T22:13:21.932Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5172.408999976717,completion,,,,,,,,3,,,,,,,,I,O,S,,53587.999999988824,53584.37499997672,48395.649,48410.49500001827,48411.966,53600.081,,,
Sounds,html.Screen,0_3_3_0,2021-03-28T22:13:26.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.226000000002,timeout,,,,,,,,1,,,,,,,,S,I,O,,57838.38500001002,57837.231,53583.386,53588.715000019874,53600.081,57856.307,,,
Judgement,html.Screen,0_3_3_1,2021-03-28T22:13:26.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,674.3930000029795,response,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,58532.28500002297,58530.70000000298,57837.231,57838.68500002427,57856.307,58537.887,,,
Trial,flow.Sequence,0_3_3,2021-03-28T22:13:26.877Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.619000002982,completion,,,,,,,,1,,,,,,,,S,I,O,,58532.69000002183,58530.70000000298,53583.386,53588.449999981094,53600.081,58537.887,,,
Sounds,html.Screen,0_3_4_0,2021-03-28T22:13:31.121Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.860000000001,timeout,,,,,,,,3,,,,,,,,O,I,S,,62777.15999999782,62775.039,58521.223,58532.98999997787,58537.887,62791.747,,,
Judgement,html.Screen,0_3_4_1,2021-03-28T22:13:31.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,612.5979999880947,response,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,63405.90000001248,63404.3449999881,62775.039,62777.989999973215,62791.747,63408.988,,,
Trial,flow.Sequence,0_3_4,2021-03-28T22:13:31.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866.457999988095,completion,,,,,,,,3,,,,,,,,O,I,S,,63406.254999979865,63404.3449999881,58521.223,58532.910000009,58537.887,63408.988,,,
Sounds,html.Screen,0_3_5_0,2021-03-28T22:13:35.992Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.873999999996,timeout,,,,,,,,2,,,,,,,,O,S,I,,67648.2449999894,67646.274,63392.512,63406.49999998277,63408.988,67662.862,,,
Judgement,html.Screen,0_3_5_1,2021-03-28T22:13:36.613Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,603.8829999717127,response,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,68269.32000002125,68266.7449999717,67646.274,67648.8750000135,67662.862,68313.425,,,
Trial,flow.Sequence,0_3_5,2021-03-28T22:13:36.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857.756999971709,completion,,,,,,,,2,,,,,,,,O,S,I,,68270.2350000036,68266.7449999717,63392.512,63406.42499999376,63408.988,68313.425,,,
Task,flow.Loop,0_3,2021-03-28T22:13:36.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30297.359999971704,completion,,,1,,,,,,,,,,,,,,,,,68286.65000002366,68266.7449999717,37952.7,37959.809999971185,37969.385,68313.425,,,
Trap,html.Screen,0_4,2021-03-28T22:13:36.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,,68301.68999999296,68266.7449999717,,68300.99499999778,,68313.425,,,
Thanks,html.Screen,0_5,2021-03-28T22:13:42.170Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510.750000016109,response,,,,,,,,,,continue,click button,,,,,,,,,73826.390000002,73824.17500001611,68263.636,68302.31499997899,68313.425,77338.27,,,
Headphone screening,flow.Sequence,0,2021-03-28T22:13:42.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60877.74700001611,completion,,,,,,,,,,,,,,,,,,,,73827.27499998873,73824.17500001611,12830.008,12828.609999967739,12946.428,77338.27,,,
Instructions,html.Page,1_0,2021-03-28T22:13:57.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11791.284999992247,form submission,,,,,,,,,,,,,,,,,,,,89130.62999997055,89129.55499999225,77271.573,77315.094999969,77338.27,89149.12,,,
Holding screen,html.Screen,1_1_0_0,2021-03-28T22:14:04.484Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056.2820000000065,timeout,,,,,,,,,,,,,,,,,,,,96139.64499998838,96138.779,89142.266,89131.66499999352,89149.12,96205.402,,,
screen,html.Screen,1_1_0_1_0,2021-03-28T22:14:05.068Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,510.0780000134837,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,96724.18999997899,96715.48000001349,96138.779,96140.0249999715,96205.402,96722.716,,0,When
screen,html.Screen,1_1_0_1_1,2021-03-28T22:14:05.441Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,373.08400001005793,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,97097.37999999197,97095.80000001006,96706.072,96724.92000000784,96722.716,97106.367,,1,it
screen,html.Screen,1_1_0_1_2,2021-03-28T22:14:05.767Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,315.10799998100265,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,97422.42999997688,97421.474999981,97089.807,97097.95500000473,97106.367,97439.957,,2,comes
screen,html.Screen,1_1_0_1_3,2021-03-28T22:14:06.117Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,331.26799997495255,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,97772.94499997515,97771.22499997495,97406.708,97422.64000000432,97439.957,97790.343,,3,to
screen,html.Screen,1_1_0_1_4,2021-03-28T22:14:06.432Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,295.8170000062091,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,98087.44500001194,98086.1600000062,97773.765,97773.53000000585,97790.343,98107.254,,4,having
screen,html.Screen,1_1_0_1_5,2021-03-28T22:14:06.718Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,265.115999997317,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,98373.94999997923,98372.36999999732,98090.667,98101.71499999706,98107.254,98390.987,,5,a
screen,html.Screen,1_1_0_1_6,2021-03-28T22:14:07.068Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,331.4379999853845,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,98724.08499999437,98722.42499998538,98374.221,98374.49999997625,98390.987,98741.131,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-28T22:14:07.403Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,315.7990000206628,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,99058.64000000292,99056.93000002066,98724.54,98724.62499997346,98741.131,99074.783,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-28T22:14:07.757Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,335.85199997836025,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,99412.39000001224,99410.63499997836,99058.302,99059.27500000689,99074.783,99425.172,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-28T22:14:08.105Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,334.2379999987461,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",99761.25500001945,99759.40999999875,99408.581,99412.97499998473,99425.172,99775.484,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-28T22:14:08.422Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,301.0559999800171,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,100078.2950000139,100076.53999998001,99758.831,99761.79000001866,99775.484,100092.41,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-28T22:14:08.742Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,304.0950000115263,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,100398.2299999916,100396.50500001153,100075.785,100078.84999999078,100092.41,100409.309,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-28T22:14:09.050Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,295.3160000130447,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,100706.3199999975,100704.62500001304,100392.723,100398.76499999082,100409.309,100709.637,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-28T22:14:09.332Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,276.51300001154596,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,100987.82500001835,100986.15000001155,100693.133,100706.89500001026,100709.637,100993.225,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-28T22:14:09.632Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,292.5549999765062,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,101287.67499997048,101285.77999997651,100976.596,100988.39000001317,100993.225,101293.541,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-28T22:14:09.935Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,295.4289999825123,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,101590.63499997137,101588.96999998251,101276.988,101288.24999998324,101293.541,101593.772,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-28T22:14:10.236Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,296.40300000773277,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,101891.88000001013,101890.17500000773,101577.27,101591.2450000178,101593.772,101920.866,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-28T22:14:10.507Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,240.6990000167134,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,102163.18500001216,102161.56500001671,101877.443,101892.53999997163,101920.866,102177.79,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-28T22:14:10.810Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,286.2349999938597,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,102466.03499999037,102464.02499999385,102160.981,102163.64500002237,102177.79,102477.912,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-28T22:14:11.127Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,300.3629999896657,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,102782.42499998305,102778.27499998966,102461.355,102466.68000001227,102477.912,102794.862,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-28T22:14:11.524Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,383.3430000038061,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,103180.0800000201,103178.2050000038,102778.154,102783.00499997567,102794.862,103195.329,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-28T22:14:11.809Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,267.31600002144114,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,103464.63000000222,103462.64500002144,103178.601,103180.67500001052,103195.329,103478.833,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-28T22:14:12.072Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,247.45700002052763,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,103727.84000000684,103726.29000002053,103462.155,103465.17999999924,103478.833,103745.966,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-28T22:14:12.350Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,258.9339999999065,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,104005.81499998225,104004.8999999999,103729.118,103728.38500002399,103745.966,104012.617,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-28T22:14:12.614Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,255.3880000199133,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,104269.58999998169,104268.00500001991,103996.108,104006.02999998955,104012.617,104279.579,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-28T22:14:12.903Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,278.765999968542,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,104559.31500002043,104558.34499996854,104262.979,104270.19499999005,104279.579,104563.159,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-28T22:14:13.196Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,286.635999987353,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,104851.65999998571,104849.79499998735,104546.512,104559.5350000076,104563.159,104863.443,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-28T22:14:13.450Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,240.56199997194926,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,105105.63000000548,105104.00499997195,104846.753,104852.22499998054,104863.443,105113.603,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-28T22:14:13.703Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,243.88700002396945,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,105359.2199999839,105357.49000002397,105097.037,105106.17500002263,105113.603,105363.901,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-28T22:14:13.974Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,264.7189999740367,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,105629.50500001898,105628.61999997403,105347.174,105359.81499997433,105363.901,105655.603,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-28T22:14:14.231Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,229.6219999763416,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,105886.95000001462,105885.22499997634,105614.126,105629.72999998601,105655.603,105897.718,,30,how
