subject;list;music;song_number;music_set;snippet_file;Pool;familiarity;preference;pleasantness;offensiveness;distraction;actual_artist;artist_name;accuracy_artist;actual_song_name;song_name;accuracy_song
32;A;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;8;2;5;Jessie J (feat. B.o.B);Katy Perry;0;Price tag;its not about the money;0
32;A;instrumental;2;B;static/B2_instrumental.mp3;University pool;9;4;3;3;5;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
32;A;instrumental;3;B;static/B3_instrumental.mp3;University pool;2;8;6;2;4;Outkast;;0;Ms. Jackson;;0
33;A;lyrical;1;A;static/A1_lyrical.mp3;University pool;3;6;6;2;8;Eminem;eminem;1;The way I am;;0
33;A;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;2;9;Post Malone;Post Malone;1;WoW;Wow;1
33;A;lyrical;3;A;static/A3_lyrical.mp3;University pool;6;3;3;1;6;Nicki Minaj (feat. Rihanna);;0;Fly;;0
33;A;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;7;6;1;8;Jessie J (feat. B.o.B);Jessie J;1;Price tag;PriceTag;1
33;A;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;8;8;1;8;Iggy Azalea (ft. Charli XCX);Fancy;1;Fancy;Iggy Azalia;1
33;A;instrumental;3;B;static/B3_instrumental.mp3;University pool;3;2;3;1;2;Outkast;;0;Ms. Jackson;;0
34;A;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;8;6;4;2;Eminem;Eminem;1;The way I am;;0
34;A;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;8;2;2;Post Malone;;0;WoW;;0
34;A;lyrical;3;A;static/A3_lyrical.mp3;University pool;8;5;5;1;2;Nicki Minaj (feat. Rihanna);;0;Fly;;0
34;A;instrumental;1;B;static/B1_instrumental.mp3;University pool;9;7;5;1;1;Jessie J (feat. B.o.B);;0;Price tag;Katty Perry;0
34;A;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;10;8;2;2;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
34;A;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;2;1;Outkast;;0;Ms. Jackson;Ms Jackson;1
35;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;5;7;6;3;9;Eminem;Eminem;1;The way I am;;0
35;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;4;3;4;1;5;Post Malone;Post malone;1;WoW;;0
35;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;7;6;7;1;4;Nicki Minaj (feat. Rihanna);;0;Fly;;0
35;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;10;1;10;Jessie J (feat. B.o.B);;0;Price tag;money;0
35;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;6;5;3;5;Iggy Azalea (ft. Charli XCX);SOmeone featuring Iggy Azalea;1;Fancy;Fancy;1
35;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;9;10;10;1;2;Outkast;;0;Ms. Jackson;Miss Jackson;1
36;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;2;2;1;8;Eminem;Eminem;1;The way I am;N/A;0
36;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;1;8;Post Malone;Post malone;1;WoW;Wow;1
36;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;9;6;6;1;7;Nicki Minaj (feat. Rihanna);Rihanna;1;Fly;Fly;1
36;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;8;8;1;6;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
36;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;5;5;2;7;Iggy Azalea (ft. Charli XCX);Iggy Azealea and Charlie XCX;1;Fancy;Fancy;1
36;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;4;8;1;6;Outkast;Outkast;1;Ms. Jackson;Ms Jackson;1
37;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;7;6;4;5;Eminem;eminem;1;The way I am;;0
37;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;2;4;Post Malone;post malone;1;WoW;wow;1
37;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;8;7;6;2;6;Nicki Minaj (feat. Rihanna);;0;Fly;;0
37;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;8;5;5;2;3;Jessie J (feat. B.o.B);Jesy J;1;Price tag;Price tag;1
37;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;8;7;6;2;5;Iggy Azalea (ft. Charli XCX);Iggy Azalia;1;Fancy;fancy;1
37;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;9;9;8;2;3;Outkast;;0;Ms. Jackson;Ms Jackson;1
38;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;3;8;6;1;9;Eminem;Eminem;1;The way I am;Fancy;0
38;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;8;9;1;3;Post Malone;Post Malone;1;WoW;Wow;1
38;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;5;2;9;1;2;Nicki Minaj (feat. Rihanna);Jessie J;0;Fly;Fancy;0
38;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;5;8;1;3;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
38;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;8;8;4;1;6;Iggy Azalea (ft. Charli XCX);Outkast;0;Fancy;Fancy;1
38;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;9;9;1;4;Outkast;Outkast;1;Ms. Jackson;Ms. Jackson;1
39;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;5;5;2;9;Eminem;Eminem;1;The way I am;;0
39;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;2;1;1;3;9;Post Malone;;0;WoW;;0
39;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;4;6;6;1;4;Nicki Minaj (feat. Rihanna);;0;Fly;;0
39;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;7;7;1;3;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
39;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;2;2;2;2;9;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
39;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;8;5;5;2;8;Outkast;;0;Ms. Jackson;Ms. Jackson;1
40;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;6;7;1;9;Eminem;Eminem;1;The way I am;;0
40;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;10;1;7;Post Malone;Post malone;1;WoW;Wow;1
40;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;9;9;1;4;Nicki Minaj (feat. Rihanna);Nicki Minaj and Rihanna;1;Fly;Fly;1
40;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;8;8;1;7;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
40;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;4;3;1;10;Iggy Azalea (ft. Charli XCX);Iggy Azealea and Charlie XCX;1;Fancy;Fancy;1
40;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;8;6;1;6;Outkast;Outkast;1;Ms. Jackson;Ms Jackson;1
41;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;4;5;3;1;8;Eminem;NA;0;The way I am;NA;0
41;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;1;6;4;1;7;Post Malone;NA;0;WoW;NA;0
41;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;1;5;7;1;6;Nicki Minaj (feat. Rihanna);NA;0;Fly;NA;0
41;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;9;10;9;1;3;Jessie J (feat. B.o.B);NA;0;Price tag;NA;0
41;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;NA;NA;NA;NA;NA;Iggy Azalea (ft. Charli XCX);NA;0;Fancy;NA;0
41;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;1;3;5;1;7;Outkast;NA;0;Ms. Jackson;NA;0
42;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;10;8;1;4;Eminem;Eminem;1;The way I am;The Way I Am;1
42;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;1;3;5;1;2;Post Malone;Post Malone;1;WoW;;0
42;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;2;1;5;1;4;Nicki Minaj (feat. Rihanna);Rihanna;1;Fly;Fly;1
42;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;7;10;1;5;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
42;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;8;7;8;1;10;Iggy Azalea (ft. Charli XCX);Iggy Azalea/Charlie XCX;1;Fancy;Fast Lane;0
42;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;3;1;5;1;10;Outkast;;0;Ms. Jackson;;0
43;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;2;1;1;1;10;Eminem;Eminem;1;The way I am;;0
43;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;5;5;1;10;Post Malone;;0;WoW;;0
43;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;9;9;1;6;Nicki Minaj (feat. Rihanna);;0;Fly;;0
43;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;5;5;1;1;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
43;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;1;1;1;5;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
43;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;7;8;1;5;Outkast;;0;Ms. Jackson;Sorry Miss Jackson;1
44;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;6;3;4;6;8;Eminem;Eminem;1;The way I am;;0
44;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;8;5;7;2;8;Post Malone;;0;WoW;;0
44;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;6;5;7;1;5;Nicki Minaj (feat. Rihanna);Beyonce;0;Fly;;0
44;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;7;9;1;4;Jessie J (feat. B.o.B);Price Tag ;1;Price tag;Jessie J;1
44;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;9;6;7;1;4;Iggy Azalea (ft. Charli XCX);Fancy;1;Fancy;Iggy ;1
44;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;7;8;1;6;Outkast;;0;Ms. Jackson;Miss Jackson;1
45;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;10;10;5;8;Eminem;Eminem ;1;The way I am;;0
45;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;7;8;7;5;8;Post Malone;;0;WoW;;0
45;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;7;6;6;3;6;Nicki Minaj (feat. Rihanna);Rihanna;1;Fly;;0
45;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;8;8;1;4;Jessie J (feat. B.o.B);Jesse J;1;Price tag;Price Tag;1
45;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;1;3;2;1;8;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
45;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;8;5;NA;1;4;Outkast;;0;Ms. Jackson;;0
46;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;4;7;6;1;10;Eminem;Eminem;1;The way I am;The Way I Am;1
46;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;1;10;Post Malone;Post Malone;1;WoW;Wow;1
46;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;8;6;6;1;4;Nicki Minaj (feat. Rihanna);Rihanna;1;Fly;Fly;1
46;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;9;1;3;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
46;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;10;8;1;10;Iggy Azalea (ft. Charli XCX);Iggy Azalea/Charlie XCX;1;Fancy;Fancy;1
46;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;1;10;Outkast;Outkast;1;Ms. Jackson;Ms. Jackson;1
47;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;7;7;2;10;Eminem;eminem;1;The way I am;;0
47;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;1;10;10;1;7;Post Malone;;0;WoW;g wagon;0
47;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;1;10;6;1;9;Nicki Minaj (feat. Rihanna);;0;Fly;;0
47;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;2;5;NA;3;Jessie J (feat. B.o.B);jessie j ;1;Price tag;price tag;1
47;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;8;8;8;1;5;Iggy Azalea (ft. Charli XCX);iggy azalea;1;Fancy;fancy ;1
47;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;1;10;10;1;4;Outkast;;0;Ms. Jackson;;0
48;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;4;7;5;4;10;Eminem;Eminem;1;The way I am;;0
48;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;9;3;3;3;5;Post Malone;;0;WoW;taste;0
48;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;7;6;8;2;5;Nicki Minaj (feat. Rihanna);rihanna;1;Fly;;0
48;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;3;5;1;8;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
48;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;7;7;4;7;Iggy Azalea (ft. Charli XCX);iggy azalea;1;Fancy;fancy;1
48;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;7;7;6;2;3;Outkast;;0;Ms. Jackson;im sorry miss jackson?;1
49;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;6;6;5;4;Eminem;Eminem;1;The way I am;the real slim shady;0
49;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;8;8;1;9;Post Malone;;0;WoW;;0
49;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;8;8;1;9;Nicki Minaj (feat. Rihanna);;0;Fly;;0
49;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;9;1;9;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price tag;1
49;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;9;7;7;1;9;Iggy Azalea (ft. Charli XCX);iggy azalea ;1;Fancy;fancy;1
49;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;5;4;4;1;2;Outkast;;0;Ms. Jackson;;0
50;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;6;1;1;1;10;Eminem;;0;The way I am;;0
50;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;3;3;1;10;Post Malone;;0;WoW;;0
50;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;1;1;1;6;Nicki Minaj (feat. Rihanna);;0;Fly;;0
50;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;6;5;1;8;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Pricetag;1
50;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;6;3;1;10;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
50;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;5;6;1;8;Outkast;;0;Ms. Jackson;;0
51;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;7;7;2;9;Eminem;Eminem;1;The way I am;;0
51;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;9;8;8;2;6;Post Malone;post malone;1;WoW;wow;1
51;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;6;6;8;1;4;Nicki Minaj (feat. Rihanna);;0;Fly;;0
51;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;4;7;1;4;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
51;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;NA;NA;NA;NA;NA;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
51;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;5;7;1;6;Outkast;;0;Ms. Jackson;;0
52;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;1;1;1;5;10;Eminem;eminem;1;The way I am;;0
52;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;7;7;7;1;8;Post Malone;post malone ;1;WoW;;0
52;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;5;4;1;10;Nicki Minaj (feat. Rihanna);rihanna;1;Fly;;0
52;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;4;5;1;5;Jessie J (feat. B.o.B);jessie j ;1;Price tag;money;0
52;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;7;7;1;8;Iggy Azalea (ft. Charli XCX);iggy azalea ;1;Fancy;fancy;1
52;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;8;10;1;7;Outkast;outkast;1;Ms. Jackson;miss jackson;1
53;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;7;8;8;1;9;Eminem;Eminem;1;The way I am;;0
53;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;9;9;9;1;9;Post Malone;;0;WoW;on me;0
53;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;7;7;8;1;6;Nicki Minaj (feat. Rihanna);;0;Fly;;0
53;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;7;8;1;5;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
53;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;9;9;1;8;Iggy Azalea (ft. Charli XCX);iggy azelia ;1;Fancy;fancy ;1
53;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;1;9;Outkast;outkast;1;Ms. Jackson;miss jackson ;1
54;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;6;5;2;6;Eminem;eminem?;1;The way I am;;0
54;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;10;1;6;Post Malone;post malone;1;WoW;wow;1
54;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;8;7;1;4;Nicki Minaj (feat. Rihanna);nicki minaj;1;Fly;fly;1
54;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;8;1;7;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
54;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;6;6;1;1;Iggy Azalea (ft. Charli XCX);iggy;1;Fancy;fancy;1
54;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;8;6;1;7;Outkast;;0;Ms. Jackson;ms jackson;1
55;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;1;4;1;7;Eminem;eminem;1;The way I am;;0
55;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;7;7;1;3;Post Malone;post malone ;1;WoW;wow;1
55;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;7;6;8;1;2;Nicki Minaj (feat. Rihanna);;0;Fly;;0
55;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;1;4;1;2;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
55;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;2;3;2;5;Iggy Azalea (ft. Charli XCX);iggy azalea;1;Fancy;fancy;1
55;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;1;4;Outkast;outkast;1;Ms. Jackson;ms jackson;1
56;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;9;8;6;1;10;Eminem;Eminem ;1;The way I am;;0
56;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;1;8;Post Malone;;0;WoW;;0
56;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;8;4;7;1;7;Nicki Minaj (feat. Rihanna);;0;Fly;;0
56;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;6;7;1;4;Jessie J (feat. B.o.B);Jessy J;1;Price tag;Price tag;1
56;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;9;3;2;10;Iggy Azalea (ft. Charli XCX);Iggy Azelea;1;Fancy;Fancy;1
56;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;7;6;5;1;6;Outkast;;0;Ms. Jackson;;0
57;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;7;9;8;1;9;Eminem;Eminem;1;The way I am;;0
57;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;10;1;6;Post Malone;Post Malone;1;WoW;Wow;1
57;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;7;8;1;6;Nicki Minaj (feat. Rihanna);Rihana;1;Fly;Fly;1
57;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;NA;NA;NA;NA;NA;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price taf;1
57;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;8;8;1;7;Iggy Azalea (ft. Charli XCX);Iggy Azalea;1;Fancy;Fancy;1
57;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;1;4;Outkast;OutKast;1;Ms. Jackson;Ms. Jackson;1
58;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;7;8;8;4;9;Eminem;Eninem;1;The way I am;;0
58;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;10;2;9;Post Malone;Post Malone;1;WoW;wow;1
58;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;9;10;1;9;Nicki Minaj (feat. Rihanna);;0;Fly;;0
58;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;10;10;1;6;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
58;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;10;10;1;6;Iggy Azalea (ft. Charli XCX);Iggy Azelea;1;Fancy;Fancy;1
58;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;2;7;Outkast;;0;Ms. Jackson;Ms Jackson;1
59;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;6;6;5;10;Eminem;eminem;1;The way I am;;0
59;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;9;9;2;6;Post Malone;post malone;1;WoW;wow;1
59;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;9;5;5;1;4;Nicki Minaj (feat. Rihanna);rhianna;1;Fly;fly;1
59;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;8;8;2;5;Jessie J (feat. B.o.B);jessie J;1;Price tag;price tag;1
59;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;6;6;3;6;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
59;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;9;9;8;3;7;Outkast;;0;Ms. Jackson;miss jackson;1
60;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;5;2;2;1;10;Eminem;eminem;1;The way I am;;0
60;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;9;3;3;2;8;Post Malone;;0;WoW;;0
60;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;4;7;6;1;5;Nicki Minaj (feat. Rihanna);;0;Fly;;0
60;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;9;8;1;4;Jessie J (feat. B.o.B);jessie j;1;Price tag;price tag;1
60;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;7;6;1;7;Iggy Azalea (ft. Charli XCX);iggi azalia;1;Fancy;fancy;1
60;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;10;10;10;1;7;Outkast;;0;Ms. Jackson;ms. jackson;1
61;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;7;7;5;3;9;Eminem;Eminem;1;The way I am;;0
61;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;8;6;7;2;8;Post Malone;Post Malone;1;WoW;Wow;1
61;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;5;5;6;2;8;Nicki Minaj (feat. Rihanna);Rhianna;1;Fly;;0
61;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;9;6;7;2;6;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price Tag;1
61;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;9;5;6;3;8;Iggy Azalea (ft. Charli XCX);Iggy Azelia;1;Fancy;Fancy;1
61;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;7;7;7;2;8;Outkast;;0;Ms. Jackson;Ms Jackson;1
62;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;7;5;4;9;Eminem;;0;The way I am;;0
62;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;8;2;10;Post Malone;Post malone;1;WoW;wow;1
62;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;1;6;5;1;7;Nicki Minaj (feat. Rihanna);;0;Fly;;0
62;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;6;5;1;8;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price tag;1
62;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;NA;8;6;1;10;Iggy Azalea (ft. Charli XCX);;0;Fancy;Fancy;1
62;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;1;4;6;1;2;Outkast;;0;Ms. Jackson;;0
63;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;10;8;1;6;Eminem;Eminem?;1;The way I am;;0
63;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;10;10;5;6;Post Malone;Post Malone;1;WoW;WOW;1
63;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;8;10;10;1;NA;Nicki Minaj (feat. Rihanna);Rhianna, Nikki Minaj;1;Fly;Fly;1
63;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;10;10;1;2;Jessie J (feat. B.o.B);Jessie J;1;Price tag;Price tag;1
63;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;7;9;1;3;Iggy Azalea (ft. Charli XCX);Charlie XCX??;1;Fancy;Fancy;1
63;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;7;10;10;1;2;Outkast;;0;Ms. Jackson;;0
64;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;10;1;1;1;10;Eminem;eminem;1;The way I am;;0
64;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;10;8;9;1;10;Post Malone;;0;WoW;;0
64;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;1;3;6;1;5;Nicki Minaj (feat. Rihanna);;0;Fly;;0
64;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;10;10;1;10;Jessie J (feat. B.o.B);;0;Price tag;Price tag;1
64;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;10;10;1;10;Iggy Azalea (ft. Charli XCX);;0;Fancy;Fancy;1
64;B;instrumental;3;B;static/B3_instrumental.mp3;University pool;1;3;3;1;3;Outkast;;0;Ms. Jackson;;0
65;B;lyrical;1;A;static/A1_lyrical.mp3;University pool;8;7;7;2;5;Eminem;;0;The way I am;;0
65;B;lyrical;2;A;static/A2_lyrical.mp3;University pool;NA;NA;NA;NA;NA;Post Malone;;0;WoW;;0
65;B;lyrical;3;A;static/A3_lyrical.mp3;University pool;10;10;10;1;5;Nicki Minaj (feat. Rihanna);;0;Fly;;0
65;B;instrumental;1;B;static/B1_instrumental.mp3;University pool;10;10;10;1;4;Jessie J (feat. B.o.B);jessie j;1;Price tag;pricetag;1
65;B;instrumental;2;B;static/B2_instrumental.mp3;University pool;10;7;7;1;7;Iggy Azalea (ft. Charli XCX);;0;Fancy;;0
