"subject","list","music","song_number","music_set","snippet_file","Pool","familiarity","preference","pleasantness","offensiveness","distraction","actual_artist","actual_song_name","artist_name","song_name"
37,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,7,NA,4,7,"Sa-Roc","Starseed",NA,NA
37,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,6,3,4,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
37,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,3,2,3,3,"Evidence","Throw It All Away",NA,NA
37,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,6,6,1,4,"The Four Owls","Old Earth",NA,NA
37,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,3,1,3,"Aesop Rock","Molecules",NA,NA
37,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,2,3,2,4,"Atmosphere","Just for show",NA,NA
38,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,6,3,2,9,"Sa-Roc","Starseed",NA,NA
38,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,1,6,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
38,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,2,2,6,"Evidence","Throw It All Away",NA,NA
38,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,7,6,1,5,"The Four Owls","Old Earth",NA,NA
38,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,2,1,5,"Aesop Rock","Molecules",NA,NA
38,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,6,6,2,6,"Atmosphere","Just for show",NA,NA
39,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,9,9,1,8,"Sa-Roc","Starseed",NA,NA
39,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,5,3,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
39,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,1,2,"Evidence","Throw It All Away",NA,NA
39,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,5,5,1,4,"The Four Owls","Old Earth",NA,NA
39,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,8,"Aesop Rock","Molecules",NA,NA
39,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,2,2,1,5,"Atmosphere","Just for show",NA,NA
40,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",8,8,7,1,7,"Sa-Roc","Starseed","N/A","N/A"
40,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,8,7,1,6,"Johnie Bee ft. Rasco","In My Prime","N/A","N/A"
40,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,6,1,4,"Evidence","Throw It All Away","N/A","N/A"
40,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,7,7,1,2,"The Four Owls","Old Earth","N/A","N/A"
40,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,2,1,6,"Aesop Rock","Molecules","N/A","N/A"
40,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,3,1,4,"Atmosphere","Just for show","N/A","N/A"
41,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,5,3,3,"Sa-Roc","Starseed",NA,NA
41,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",6,7,6,5,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
41,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,7,5,7,"Evidence","Throw It All Away",NA,NA
41,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,8,8,1,3,"The Four Owls","Old Earth",NA,NA
41,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,6,7,3,4,"Aesop Rock","Molecules",NA,NA
41,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,1,5,"Atmosphere","Just for show",NA,NA
42,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,9,8,1,8,"Sa-Roc","Starseed","no","no"
42,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,7,7,1,7,"Johnie Bee ft. Rasco","In My Prime","no","no"
42,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,4,1,4,"Evidence","Throw It All Away","no","no"
42,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,6,7,1,6,"The Four Owls","Old Earth","no","no"
42,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,1,6,"Aesop Rock","Molecules","no","no"
42,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,5,4,1,6,"Atmosphere","Just for show","no","no"
43,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,10,10,1,8,"Sa-Roc","Starseed",NA,NA
43,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,6,6,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
43,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,10,10,1,7,"Evidence","Throw It All Away",NA,NA
43,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,10,10,1,1,"The Four Owls","Old Earth",NA,NA
43,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,2,1,8,"Aesop Rock","Molecules",NA,NA
43,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,5,1,8,"Atmosphere","Just for show",NA,NA
44,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,3,3,2,7,"Sa-Roc","Starseed",NA,NA
44,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,3,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
44,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,4,3,6,"Evidence","Throw It All Away",NA,NA
44,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,3,3,1,6,"The Four Owls","Old Earth",NA,NA
44,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,NA,2,2,7,"Aesop Rock","Molecules",NA,NA
44,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,4,4,1,8,"Atmosphere","Just for show",NA,NA
45,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,3,3,1,10,"Sa-Roc","Starseed",NA,NA
45,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,5,1,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
45,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,5,5,1,7,"Evidence","Throw It All Away",NA,NA
45,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,6,8,1,3,"The Four Owls","Old Earth",NA,NA
45,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,10,"Aesop Rock","Molecules",NA,NA
45,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,6,6,1,7,"Atmosphere","Just for show",NA,NA
46,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",9,2,2,2,10,"Sa-Roc","Starseed",NA,NA
46,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",8,4,2,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
46,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",8,9,7,2,8,"Evidence","Throw It All Away",NA,NA
46,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,7,9,1,4,"The Four Owls","Old Earth",NA,NA
46,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,5,4,2,7,"Aesop Rock","Molecules",NA,NA
46,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,7,3,4,3,"Atmosphere","Just for show",NA,NA
47,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",9,4,3,1,9,"Sa-Roc","Starseed",NA,NA
47,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,6,4,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
47,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,7,6,1,7,"Evidence","Throw It All Away",NA,NA
47,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",9,2,4,1,3,"The Four Owls","Old Earth",NA,NA
47,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,5,4,1,2,"Aesop Rock","Molecules",NA,NA
47,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,6,5,1,3,"Atmosphere","Just for show",NA,NA
48,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,5,5,1,3,"Sa-Roc","Starseed",NA,NA
48,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",8,7,6,1,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
48,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",6,5,7,1,6,"Evidence","Throw It All Away",NA,NA
48,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,1,1,1,10,"The Four Owls","Old Earth",NA,NA
48,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,6,1,2,"Aesop Rock","Molecules",NA,NA
48,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,8,8,1,1,"Atmosphere","Just for show",NA,NA
49,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",6,7,7,3,8,"Sa-Roc","Starseed","no","no"
49,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,4,3,10,"Johnie Bee ft. Rasco","In My Prime","no","no"
49,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,2,1,3,"Evidence","Throw It All Away","no","no"
49,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,7,7,1,2,"The Four Owls","Old Earth","no","no"
49,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,10,"Aesop Rock","Molecules","no","no"
49,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,3,4,3,6,"Atmosphere","Just for show","no","no"
50,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,4,5,1,9,"Sa-Roc","Starseed",NA,NA
50,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,4,4,6,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
50,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,5,4,6,"Evidence","Throw It All Away",NA,NA
50,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,6,NA,1,6,"The Four Owls","Old Earth",NA,NA
50,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,1,8,"Aesop Rock","Molecules",NA,NA
50,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,4,2,8,"Atmosphere","Just for show",NA,NA
51,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,8,7,2,8,"Sa-Roc","Starseed",NA,NA
51,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,6,5,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
51,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,8,2,6,"Evidence","Throw It All Away",NA,NA
51,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,8,9,1,4,"The Four Owls","Old Earth",NA,NA
51,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,1,8,"Aesop Rock","Molecules",NA,NA
51,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,7,7,1,5,"Atmosphere","Just for show",NA,NA
52,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,7,7,1,9,"Sa-Roc","Starseed","nicki manji","?"
52,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,6,4,1,7,"Johnie Bee ft. Rasco","In My Prime","",""
52,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,7,1,6,"Evidence","Throw It All Away","",""
52,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",5,7,8,1,5,"The Four Owls","Old Earth","",""
52,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,1,6,"Aesop Rock","Molecules","",""
52,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,6,6,1,4,"Atmosphere","Just for show","",""
53,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,8,8,3,9,"Sa-Roc","Starseed",NA,NA
53,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,8,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
53,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,3,3,1,5,"Evidence","Throw It All Away",NA,NA
53,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,9,9,1,3,"The Four Owls","Old Earth",NA,NA
53,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,10,"Aesop Rock","Molecules",NA,NA
53,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,6,6,1,7,"Atmosphere","Just for show",NA,NA
54,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,10,8,2,8,"Sa-Roc","Starseed","Little Simz","Black Medallion "
54,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,6,8,10,"Johnie Bee ft. Rasco","In My Prime","",""
54,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,9,7,2,5,"Evidence","Throw It All Away","",""
54,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,10,10,1,2,"The Four Owls","Old Earth","",""
54,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,6,6,1,3,"Aesop Rock","Molecules","",""
54,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,7,7,1,8,"Atmosphere","Just for show","",""
55,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,7,7,4,10,"Sa-Roc","Starseed",NA,NA
55,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",5,7,7,4,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
55,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,6,6,4,8,"Evidence","Throw It All Away",NA,NA
55,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,5,6,3,5,"The Four Owls","Old Earth",NA,NA
55,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,4,4,2,8,"Aesop Rock","Molecules",NA,NA
55,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,5,5,3,8,"Atmosphere","Just for show",NA,NA
56,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",7,2,1,3,9,"Sa-Roc","Starseed",NA,NA
56,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,4,3,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
56,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,4,4,NA,7,"Evidence","Throw It All Away",NA,NA
56,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,7,7,1,3,"The Four Owls","Old Earth",NA,NA
56,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",4,4,2,1,8,"Aesop Rock","Molecules",NA,NA
56,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,4,5,1,6,"Atmosphere","Just for show",NA,NA
57,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,7,7,4,6,"Sa-Roc","Starseed",NA,"Black Medallion"
57,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,5,5,8,"Johnie Bee ft. Rasco","In My Prime",NA,""
57,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,3,4,3,6,"Evidence","Throw It All Away",NA,""
57,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,5,6,3,7,"The Four Owls","Old Earth",NA,""
57,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,2,7,"Aesop Rock","Molecules",NA,""
57,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,5,5,2,6,"Atmosphere","Just for show",NA,""
58,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,9,9,1,3,"Sa-Roc","Starseed",NA,NA
58,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,6,1,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
58,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,7,1,2,"Evidence","Throw It All Away",NA,NA
58,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,9,8,1,1,"The Four Owls","Old Earth",NA,NA
58,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,3,1,9,"Aesop Rock","Molecules",NA,NA
58,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,1,3,"Atmosphere","Just for show",NA,NA
59,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,10,9,3,8,"Sa-Roc","Starseed",NA,NA
59,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,6,6,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
59,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,6,2,6,"Evidence","Throw It All Away",NA,NA
59,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,8,8,1,8,"The Four Owls","Old Earth",NA,NA
59,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,5,5,1,9,"Aesop Rock","Molecules",NA,NA
59,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,8,7,1,8,"Atmosphere","Just for show",NA,NA
60,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,6,3,4,9,"Sa-Roc","Starseed",NA,NA
60,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,7,5,2,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
60,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,8,8,1,3,"Evidence","Throw It All Away",NA,NA
60,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,7,5,1,2,"The Four Owls","Old Earth",NA,NA
60,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,8,8,"Aesop Rock","Molecules",NA,NA
60,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,4,3,1,2,"Atmosphere","Just for show",NA,NA
61,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,4,4,1,7,"Sa-Roc","Starseed",NA,NA
61,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,8,8,2,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
61,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",8,7,6,1,3,"Evidence","Throw It All Away",NA,NA
61,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,8,9,1,2,"The Four Owls","Old Earth",NA,NA
61,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,5,10,"Aesop Rock","Molecules",NA,NA
61,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,3,4,2,8,"Atmosphere","Just for show",NA,NA
62,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,3,3,2,9,"Sa-Roc","Starseed","no","no"
62,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,2,8,"Johnie Bee ft. Rasco","In My Prime","",""
62,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,3,2,7,"Evidence","Throw It All Away","",""
62,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,6,7,1,5,"The Four Owls","Old Earth","",""
62,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,4,1,5,"Aesop Rock","Molecules","",""
62,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,5,7,2,3,"Atmosphere","Just for show","",""
63,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,6,7,1,8,"Sa-Roc","Starseed","N/A","N/A"
63,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,6,5,1,7,"Johnie Bee ft. Rasco","In My Prime","N/A","N/A"
63,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,5,5,1,6,"Evidence","Throw It All Away","N/A","N/A"
63,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,6,7,1,4,"The Four Owls","Old Earth","N/A","N/A"
63,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",4,8,7,1,4,"Aesop Rock","Molecules","N/A","N/A"
63,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,6,1,3,"Atmosphere","Just for show","N/A","N/A"
64,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,10,10,1,7,"Sa-Roc","Starseed","Don't know but like it!",NA
64,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,9,9,1,8,"Johnie Bee ft. Rasco","In My Prime","Don't know but like it!",NA
64,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,7,7,1,6,"Evidence","Throw It All Away","Don't know ",NA
64,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,10,10,1,2,"The Four Owls","Old Earth","Don't know but very chilled song, like it",NA
64,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,4,1,9,"Aesop Rock","Molecules","not a clue",NA
64,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,4,1,5,"Atmosphere","Just for show","",NA
65,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,4,2,1,10,"Sa-Roc","Starseed","No","No"
65,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,6,3,3,10,"Johnie Bee ft. Rasco","In My Prime","No","No"
65,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,2,5,10,"Evidence","Throw It All Away","No","No"
65,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,9,9,1,2,"The Four Owls","Old Earth","No","No"
65,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,4,1,3,"Aesop Rock","Molecules","No","No"
65,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,3,1,3,"Atmosphere","Just for show","No","No"
66,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",5,4,4,2,8,"Sa-Roc","Starseed",NA,NA
66,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",5,4,4,2,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
66,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",5,4,5,2,5,"Evidence","Throw It All Away",NA,NA
66,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",3,7,7,1,4,"The Four Owls","Old Earth",NA,NA
66,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",4,6,5,2,5,"Aesop Rock","Molecules",NA,NA
66,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,5,4,2,6,"Atmosphere","Just for show",NA,NA
67,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",6,2,1,6,10,"Sa-Roc","Starseed","Doja Cat",NA
67,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,2,9,10,"Johnie Bee ft. Rasco","In My Prime","",NA
67,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,2,6,8,"Evidence","Throw It All Away","",NA
67,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,3,4,1,6,"The Four Owls","Old Earth","",NA
67,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,2,7,"Aesop Rock","Molecules","",NA
67,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,3,4,2,7,"Atmosphere","Just for show","",NA
68,"B","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,3,3,3,8,"Sa-Roc","Starseed",NA,NA
68,"B","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,3,2,5,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
68,"B","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,3,3,5,"Evidence","Throw It All Away",NA,NA
68,"B","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,2,3,2,2,"The Four Owls","Old Earth",NA,NA
68,"B","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,3,2,6,"Aesop Rock","Molecules",NA,NA
68,"B","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,2,2,5,"Atmosphere","Just for show",NA,NA
69,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,2,1,7,"Sa-Roc","Starseed",NA,NA
69,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,4,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
69,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,6,"Evidence","Throw It All Away",NA,NA
69,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,4,4,1,3,"The Four Owls","Old Earth",NA,NA
69,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,5,"Aesop Rock","Molecules",NA,NA
69,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,1,1,6,"Atmosphere","Just for show",NA,NA
70,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,7,8,4,6,"Sa-Roc","Starseed",NA,NA
70,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,2,9,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
70,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,5,3,3,"Evidence","Throw It All Away",NA,NA
70,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,7,6,1,5,"The Four Owls","Old Earth",NA,NA
70,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,1,5,10,"Aesop Rock","Molecules",NA,NA
70,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,3,3,1,5,"Atmosphere","Just for show",NA,NA
71,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",8,9,10,1,9,"Sa-Roc","Starseed",NA,NA
71,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,7,6,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
71,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,7,2,8,"Evidence","Throw It All Away",NA,NA
71,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,4,6,1,4,"The Four Owls","Old Earth",NA,NA
71,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,4,1,6,"Aesop Rock","Molecules",NA,NA
71,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,7,7,1,7,"Atmosphere","Just for show",NA,NA
72,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",4,7,7,1,10,"Sa-Roc","Starseed",NA,NA
72,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,3,4,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
72,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",5,5,5,1,8,"Evidence","Throw It All Away",NA,NA
72,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,7,7,1,7,"The Four Owls","Old Earth",NA,NA
72,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,2,3,1,6,"Aesop Rock","Molecules",NA,NA
72,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,3,3,1,7,"Atmosphere","Just for show",NA,NA
