"subject","list","music","song_number","music_set","snippet_file","Pool","familiarity","preference","pleasantness","offensiveness","distraction","actual_artist","actual_song_name","artist_name","song_name"
33,"B","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,9,9,3,4,"Outkast","Ms. Jackson","","Miss Jackson"
34,"B","lyrical","1","A","static/A1_lyrical.mp3","University pool",8,9,8,7,10,"Eminem","The way I am","Eminem",NA
34,"B","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,9,NA,"Post Malone","WoW","post malone",NA
34,"B","lyrical","3","A","static/A3_lyrical.mp3","University pool",9,9,9,9,8,"Nicki Minaj (feat. Rihanna)","Fly","",NA
34,"B","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,9,9,4,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J",NA
34,"B","instrumental","2","B","static/B2_instrumental.mp3","University pool",7,8,8,4,7,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea",NA
34,"B","instrumental","3","B","static/B3_instrumental.mp3","University pool",6,8,8,4,9,"Outkast","Ms. Jackson","",NA
35,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",2,4,4,1,1,"Eminem","The way I am","Eminem",""
35,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,7,7,1,6,"Post Malone","WoW","post malone","wow"
35,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",7,4,3,1,2,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj & Rihanna","fly"
35,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,8,8,1,NA,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
35,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,9,8,1,5,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea","fancy"
35,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",8,8,8,1,4,"Outkast","Ms. Jackson","Outkast","Ms.Jackson"
36,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",8,9,8,1,8,"Eminem","The way I am","Eminem",""
36,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,1,8,"Post Malone","WoW","Post Malone","Wow"
36,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",8,7,8,1,6,"Nicki Minaj (feat. Rihanna)","Fly","Rihanna",""
36,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",8,8,8,1,4,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
36,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",8,8,8,1,3,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Isela ","Fancy"
36,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",8,8,8,1,6,"Outkast","Ms. Jackson","",""
37,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",5,5,6,4,10,"Eminem","The way I am","",""
37,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,9,9,3,10,"Post Malone","WoW","post malone","wow"
37,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,9,8,1,10,"Nicki Minaj (feat. Rihanna)","Fly","Rhianna ","fly"
37,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,2,2,1,5,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
37,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,6,6,2,6,"Iggy Azalea (ft. Charli XCX)","Fancy","Charlie XCX and Iggy Azaelea ","Fancy "
37,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,6,2,7,"Outkast","Ms. Jackson","Outcast","Ms. Jackson"
38,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,7,7,1,7,"Eminem","The way I am","",""
38,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,1,7,"Post Malone","WoW","post malone","wow"
38,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",8,8,8,1,6,"Nicki Minaj (feat. Rihanna)","Fly","",""
38,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,7,8,1,3,"Jessie J (feat. B.o.B)","Price tag","",""
38,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,4,4,1,6,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
38,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,8,8,1,5,"Outkast","Ms. Jackson","","miss jackson"
39,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,8,5,4,7,"Eminem","The way I am","Eminem","The Way I Am"
39,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,9,8,3,8,"Post Malone","WoW","Post Malone","Wow."
39,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",7,6,8,3,6,"Nicki Minaj (feat. Rihanna)","Fly","Rihanna","Fly"
39,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,6,8,3,5,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
39,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,6,6,5,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli XCX","Fancy"
39,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,10,4,8,"Outkast","Ms. Jackson","OutKast","Ms. Jackson"
40,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,8,7,1,8,"Eminem","The way I am","Eminem","The Way I am "
40,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",6,2,2,1,5,"Post Malone","WoW","",""
40,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",8,1,1,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
40,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,3,3,1,5,"Jessie J (feat. B.o.B)","Price tag","Jessie J ","Price Tag"
40,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",8,3,3,1,3,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
40,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,8,8,1,5,"Outkast","Ms. Jackson","Outkast","Ms Jackson"
41,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,10,7,2,4,"Eminem","The way I am","eminem","way i am"
41,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",9,8,8,1,7,"Post Malone","WoW","post malone","wow."
41,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",7,5,7,1,5,"Nicki Minaj (feat. Rihanna)","Fly","rhianna","fly?"
41,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,8,8,1,3,"Jessie J (feat. B.o.B)","Price tag","jessie j","pricetag"
41,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",6,4,5,5,3,"Iggy Azalea (ft. Charli XCX)","Fancy","will i am","birthday"
41,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,10,1,9,"Outkast","Ms. Jackson","outkast","ms.jackson"
42,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,9,8,1,8,"Eminem","The way I am","Eminem","The Way I Am"
42,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",6,5,5,1,6,"Post Malone","WoW","Post Malone","wow"
42,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",NA,NA,NA,NA,NA,"Nicki Minaj (feat. Rihanna)","Fly","Rihanna","Fly"
42,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,8,7,1,4,"Jessie J (feat. B.o.B)","Price tag","Jessie Jay","Price Tag"
42,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",8,7,6,1,6,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azayla","Fancy"
42,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",8,5,5,1,4,"Outkast","Ms. Jackson","?","?"
43,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,10,10,2,9,"Eminem","The way I am","Eminem ","The way I am "
43,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,9,10,1,2,"Post Malone","WoW","Jessie J ","Price Tag"
43,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,9,10,1,3,"Nicki Minaj (feat. Rihanna)","Fly","Rihanna ","Fly"
43,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,10,10,1,3,"Jessie J (feat. B.o.B)","Price tag","Jessie J ","Price Tag"
43,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",7,6,7,3,4,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
43,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",3,5,7,1,3,"Outkast","Ms. Jackson","",""
44,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",2,7,6,2,8,"Eminem","The way I am","eminem",""
44,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",9,8,7,2,6,"Post Malone","WoW","post malone",""
44,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,9,10,1,4,"Nicki Minaj (feat. Rihanna)","Fly","rihanna","to fly"
44,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,9,10,1,4,"Jessie J (feat. B.o.B)","Price tag","jessie j","price tag"
44,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,7,6,2,5,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea ft charie cxc","fancy"
44,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",1,5,5,1,6,"Outkast","Ms. Jackson","",""
45,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,10,10,1,10,"Eminem","The way I am","eminem","the way i am"
45,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,1,7,"Post Malone","WoW","post malone","wow"
45,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,8,10,1,10,"Nicki Minaj (feat. Rihanna)","Fly","rihanna, niki minaj","fly"
45,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,6,7,1,5,"Jessie J (feat. B.o.B)","Price tag","jessie j","price tag"
45,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,8,10,1,6,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azaela","fancy"
45,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,10,1,8,"Outkast","Ms. Jackson","","ms jackson"
46,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",10,8,8,3,8,"Eminem","The way I am","eminem","the way i am"
46,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,2,10,"Post Malone","WoW","post malone","wow"
46,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",3,6,6,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
46,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,8,8,1,4,"Jessie J (feat. B.o.B)","Price tag","katy perry","price tag"
46,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",8,5,5,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","","fancy"
46,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,9,9,1,5,"Outkast","Ms. Jackson","",""
47,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",8,6,5,5,9,"Eminem","The way I am","eminem ",""
47,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,8,8,3,7,"Post Malone","WoW","post malone ","wow"
47,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",8,8,8,2,7,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj, Rihanna ","Fly"
47,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,6,6,3,6,"Jessie J (feat. B.o.B)","Price tag","jessie j ","price tag "
47,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",8,6,6,6,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy azalea ","fancy "
47,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,9,8,4,3,"Outkast","Ms. Jackson","Outkast","ms Jackson "
48,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",6,7,7,3,8,"Eminem","The way I am","Eminmen",""
48,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,1,5,"Post Malone","WoW","Post Malone ","Wow"
48,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,9,9,1,9,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj ft. Rihanna ","To Fly "
48,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,10,10,1,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Pricetag"
48,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,8,8,1,6,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azela ","Fancy "
48,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,9,9,1,6,"Outkast","Ms. Jackson","","Ms Jackson"
49,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",6,7,7,2,10,"Eminem","The way I am","Eminem ","unknown"
49,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,10,10,1,10,"Post Malone","WoW","post malone","wow"
49,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,10,10,1,10,"Nicki Minaj (feat. Rihanna)","Fly","nicki minaj","fly"
49,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,7,8,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
49,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,9,8,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Izalea","fancy"
49,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,10,1,7,"Outkast","Ms. Jackson","Outkast","Ms. Jackson"
50,"C","lyrical","1","A","static/A1_lyrical.mp3","University pool",6,4,2,3,4,"Eminem","The way I am","Eminem",""
50,"C","lyrical","2","A","static/A2_lyrical.mp3","University pool",10,8,6,1,3,"Post Malone","WoW","Post Malone","WOW"
50,"C","lyrical","3","A","static/A3_lyrical.mp3","University pool",10,8,7,1,5,"Nicki Minaj (feat. Rihanna)","Fly","Rihanna and Nicki Minaj","Fly"
50,"C","instrumental","1","B","static/B1_instrumental.mp3","University pool",10,9,9,1,4,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
50,"C","instrumental","2","B","static/B2_instrumental.mp3","University pool",10,7,5,1,4,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea feat. Charli xcx","Fancy"
50,"C","instrumental","3","B","static/B3_instrumental.mp3","University pool",10,10,7,1,5,"Outkast","Ms. Jackson","","Miss Jackson"
51,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,2,8,"Jessie J (feat. B.o.B)","Price tag","jessie j","price tag"
51,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea and charlie xcx","fancy"
51,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,6,"Outkast","Ms. Jackson","outcast","ms jackson"
51,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",7,6,7,1,5,"Eminem","The way I am","",""
51,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,6,"Post Malone","WoW","",""
51,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",7,2,3,1,8,"Nicki Minaj (feat. Rihanna)","Fly","",""
52,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,8,3,8,"Jessie J (feat. B.o.B)","Price tag","Jessi J","Price tag"
52,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,8,8,3,"Iggy Azalea (ft. Charli XCX)","Fancy","Issy","Fancy"
52,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,7,7,3,7,"Outkast","Ms. Jackson","",""
52,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",6,3,3,6,3,"Eminem","The way I am","",""
52,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,9,8,2,6,"Post Malone","WoW","Post Malone","Wow"
52,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",3,3,3,7,3,"Nicki Minaj (feat. Rihanna)","Fly","",""
53,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,NA,1,1,"Jessie J (feat. B.o.B)","Price tag","Jesse J","Price Tag"
53,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,1,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
53,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",1,10,10,1,4,"Outkast","Ms. Jackson","",""
53,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,5,5,1,9,"Eminem","The way I am","",""
53,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,1,1,1,9,"Post Malone","WoW","",""
53,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,1,1,8,"Nicki Minaj (feat. Rihanna)","Fly","",""
54,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,8,1,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
54,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,3,2,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
54,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,8,8,1,9,"Outkast","Ms. Jackson","Outkast","Ms. Jackson"
54,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",2,2,5,1,4,"Eminem","The way I am","",""
54,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,5,5,1,5,"Post Malone","WoW","",""
54,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",4,4,4,1,4,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj",""
55,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
55,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,9,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azaelia","Fancy"
55,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,5,"Outkast","Ms. Jackson","Outcast","Ms Jackson"
55,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,1,1,1,3,"Eminem","The way I am","",""
55,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,3,3,1,4,"Post Malone","WoW","",""
55,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",7,10,10,1,4,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj","Fly"
56,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,8,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
56,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,2,2,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Carlie XCX Iggy Azalea ","Fancy"
56,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,10,"Outkast","Ms. Jackson","Outkast","Ms. Jackson"
56,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,7,7,1,4,"Eminem","The way I am","",""
56,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,2,"Post Malone","WoW","Post Malone","""Wow"" Sample"
56,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",3,2,3,1,8,"Nicki Minaj (feat. Rihanna)","Fly","",""
57,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,3,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Money"
57,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,9,1,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea ","Fancy "
57,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,8,"Outkast","Ms. Jackson","Outkast","Ms Jackson"
57,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",2,8,8,1,3,"Eminem","The way I am","",""
57,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,3,"Post Malone","WoW","Post Malone","Wow"
57,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,7,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
58,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,NA,1,1,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
58,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azelea","Fancy"
58,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",7,7,8,1,3,"Outkast","Ms. Jackson","","Miss Jackson"
58,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,7,8,1,4,"Eminem","The way I am","",""
58,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,8,7,1,1,"Post Malone","WoW","",""
58,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,6,1,1,"Nicki Minaj (feat. Rihanna)","Fly","",""
59,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,9,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
59,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,9,8,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Charlie XCX ft Iggy Azalia ","Fancy"
59,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",6,8,9,1,10,"Outkast","Ms. Jackson","","Mrs Jackson"
59,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,2,2,2,3,"Eminem","The way I am","",""
59,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,7,"Post Malone","WoW","Post Malone","WOW"
59,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",6,1,1,1,3,"Nicki Minaj (feat. Rihanna)","Fly","",""
60,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,9,9,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
60,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,7,5,2,8,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
60,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",2,2,4,1,9,"Outkast","Ms. Jackson","",""
60,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,4,4,1,7,"Eminem","The way I am","",""
60,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,2,3,1,7,"Post Malone","WoW","",""
60,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",4,5,5,1,7,"Nicki Minaj (feat. Rihanna)","Fly","",""
61,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,6,"Jessie J (feat. B.o.B)","Price tag","Jessie Jay","It's not about the money"
61,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,7,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","Izzy Azalea","Fancy"
61,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,8,1,8,"Outkast","Ms. Jackson","OutKast","Ms Jackson"
61,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,7,6,1,4,"Eminem","The way I am","Eminem ","?"
61,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",9,8,6,1,5,"Post Malone","WoW","?","?"
61,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,3,5,1,6,"Nicki Minaj (feat. Rihanna)","Fly","?","?"
62,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,9,9,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
62,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,7,5,1,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
62,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",1,3,3,1,5,"Outkast","Ms. Jackson","",""
62,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",5,5,3,1,7,"Eminem","The way I am","",""
62,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,5,5,1,8,"Post Malone","WoW","",""
62,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",4,4,6,1,7,"Nicki Minaj (feat. Rihanna)","Fly","",""
63,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,9,9,1,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
63,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,9,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy "
63,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",9,8,8,1,7,"Outkast","Ms. Jackson","outKast","ms.  jackson"
63,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,2,3,1,7,"Eminem","The way I am","",""
63,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",8,8,7,1,7,"Post Malone","WoW","",""
63,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,4,4,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
64,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,6,8,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
64,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,6,6,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli XCX and Iggy Azelea","Fancy"
64,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,NA,1,6,"Outkast","Ms. Jackson","","I'm Sorry Miss Jackson"
64,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,4,NA,1,5,"Eminem","The way I am","",""
64,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,NA,6,"Post Malone","WoW","Post Malone","Wow"
64,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,1,1,10,"Nicki Minaj (feat. Rihanna)","Fly","",""
65,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,5,1,4,"Jessie J (feat. B.o.B)","Price tag","jessie j","price tag"
65,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,2,3,1,7,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea ft charlie xcx","fancy"
65,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,8,8,1,3,"Outkast","Ms. Jackson","outkast","ms jackson"
65,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,5,5,1,4,"Eminem","The way I am","eminem","who i am"
65,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",2,3,2,1,6,"Post Malone","WoW","",""
65,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",10,4,4,1,5,"Nicki Minaj (feat. Rihanna)","Fly","nicki minaj fr rihanna","fly"
66,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessy j","price tag"
66,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,10,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy, Charlie xox","fancy"
66,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,9,1,6,"Outkast","Ms. Jackson","","miss Jackson"
66,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,1,1,1,10,"Eminem","The way I am","",""
66,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,9,9,1,7,"Post Malone","WoW","",""
66,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",9,8,10,1,4,"Nicki Minaj (feat. Rihanna)","Fly","nicki ","fly"
