sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T12:41:20.186Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_a/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1310,""scroll_height"":1253,""window_innerWidth"":1310,""window_innerHeight"":1301,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5c716a42e165d10001e8b82f,,,,,,,,,,,,,,,5578.908999999347,,form submission,,,,,,,,,,,,,,,,,,,,,13283.9299999996,13283.219999999346,7303.991,7661.024999999427,7704.311,13291.924,{},,
Introduction,html.Screen,1_0,2021-04-24T12:41:21.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.685999999214,,response,,,,,,,,,,,continue,click button,,,,,,,,,14922.769999999218,14920.609999999215,13275.244,13284.519999999247,13291.924,14926.564,,,
Volume calibration,html.Screen,1_1,2021-04-24T12:41:23.742Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.0459999994764,,response,,,,,,,,,,,continue,click button,,,,,,,,,16839.26000000065,16832.609999999477,14909.884,14923.044999999547,14926.564,16844.764,,,
Task instructions,html.Screen,1_2,2021-04-24T12:41:25.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.8460000002342,,response,,,,,,,,,,,continue,click button,,,,,,,,,18802.424999999857,18800.610000000233,16828.084,16839.649999999892,16844.764,18813.004,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T12:41:29.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.3499999999985,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,23053.649999999834,23049.674,18796.324,18803.01999999938,18813.004,23066.354,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T12:41:31.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2,,1358.260999999904,,response,,,,,,,,,2,,1,click #choice-1,,,,,I,S,O,,24426.54500000026,24424.614999999903,23049.674,23053.86499999986,23066.354,24434.114,,,
Trial,flow.Sequence,1_3_0,2021-04-24T12:41:31.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611.610999999903,,completion,,,,,,,,,2,,,,,,,,I,S,O,,24427.05500000011,24424.614999999903,18796.324,18802.90000000059,18813.004,24434.114,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T12:41:35.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.399999999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,28673.19999999927,28670.834,24417.434,24427.279999999882,24434.114,28687.514,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T12:41:36.457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,865.0059999992773,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,29554.324999999153,29552.519999999276,28670.834,28673.45000000023,28687.514,29554.874,,,
Trial,flow.Sequence,1_3_1,2021-04-24T12:41:36.458Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5118.405999999275,,completion,,,,,,,,,3,,,,,,,,I,O,S,,29554.619999998977,29552.519999999276,24417.434,24427.204999999958,24434.114,29554.874,,,
