sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T14:52:21.185Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,,,,,,,,,,,,5b50f81d2a4d0c0001adcf15,,,,,,,,,,,,,,,7867.525999937787,,form submission,,,,,,,,,,,,,,,,,,,,,18117.89500003215,18116.949999937788,10133.164,10131.5300000133,10249.424,18140.745,{},,
Introduction,html.Screen,1_0,2021-04-24T14:52:26.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5687.87499992747,,response,,,,,,,,,,,continue,click button,,,,,,,,,23832.39999995567,23828.61999992747,18107.905,18118.980000028387,18140.745,23834.662,,,
Volume calibration,html.Screen,1_1,2021-04-24T14:52:45.618Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18713.393000021122,,response,,,,,,,,,,,continue,click button,,,,,,,,,42550.919999950565,42548.05500002112,23818.302,23832.609999924898,23834.662,42564.227,,,
Task instructions,html.Screen,1_2,2021-04-24T14:52:53.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7414.1679999837215,,response,,,,,,,,,,,continue,click button,,,,,,,,,49979.64499995578,49978.39499998372,42547.237,42551.06500000693,42564.227,49989.085,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T14:52:57.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.406000000003,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,54221.35000000708,54217.873,49972.518,49979.9949999433,49989.085,54234.491,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T14:52:59.368Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,2064.108999980068,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,56301.00500001572,56298.59999998007,54217.873,54221.56500001438,54234.491,56315.643,,,
Trial,flow.Sequence,1_3_0,2021-04-24T14:52:59.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6309.514999980071,,completion,,,,,,,,,3,,,,,,,,O,I,S,,56301.57000001054,56298.59999998007,49972.518,49979.92499999236,49989.085,56315.643,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T14:53:03.613Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.470000000001,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,60545.464999973774,60544.588,56298.943,56301.800000015646,56315.643,60561.113,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T14:53:05.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2078.6169999371195,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,62640.91999991797,62639.72999993712,60544.588,60545.679999981076,60561.113,62641.817,,,
Trial,flow.Sequence,1_3_1,2021-04-24T14:53:05.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6324.086999937121,,completion,,,,,,,,,1,,,,,,,,S,O,I,,62641.079999972135,62639.72999993712,56298.943,56301.74000002444,56315.643,62641.817,,,
