sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T14:47:41.223Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":889,""window_innerWidth"":1920,""window_innerHeight"":937,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5eb878b706340e7d115c8ac6,,,,,,,,,,,,,,,6041.846999972209,,form submission,,,,,,,,,,,,,,,,,,,,,14406.214999966323,14405.90999997221,8347.34,8348.194999969564,8364.063,14413.845,{},,
Introduction,html.Screen,1_0,2021-04-24T14:48:06.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25559.489999987854,,response,,,,,,,,,,,continue,click button,,,,,,,,,39974.75499997381,39973.334999987856,14397.294,14406.444999971427,14413.845,39996.323,,,
Volume calibration,html.Screen,1_1,2021-04-24T14:48:15.983Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9168.831999936934,,response,,,,,,,,,,,continue,click button,,,,,,,,,49166.909999912605,49165.15499993693,39979.665,39974.869999918155,39996.323,49179.348,,,
Task instructions,html.Screen,1_2,2021-04-24T14:48:21.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649.761999933282,,response,,,,,,,,,,,continue,click button,,,,,,,,,54829.444999923,54829.10999993328,49162.787,49166.99499997776,49179.348,54845.863,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T14:48:25.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.954000000005,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,59084.83999990858,59079.123,54829.273,54829.604999977164,54845.863,59095.817,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T14:48:28.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,2181.337999901538,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,61277.639999985695,61277.15499990154,59079.123,59085.259999963455,59095.817,61278.959,,,
Trial,flow.Sequence,1_3_0,2021-04-24T14:48:28.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6431.291999901543,,completion,,,,,,,,,2,,,,,,,,I,S,O,,61277.84499991685,61277.15499990154,54829.273,54829.564999905415,54845.863,61278.959,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T14:48:32.329Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.9619999999995,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,65513.264999957755,65512.255,61262.427,61277.94499997981,61278.959,65528.921,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T14:48:32.846Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,500.328999905003,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,66029.6199999284,66029.249999905,65512.255,65513.62999994308,65528.921,66045.468,,,
Trial,flow.Sequence,1_3_1,2021-04-24T14:48:32.846Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750.2909999050025,,completion,,,,,,,,,1,,,,,,,,S,O,I,,66029.75499990862,66029.249999905,61262.427,61277.914999984205,61278.959,66045.468,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T14:48:37.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.968000000008,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,70280.0199999474,70278.761,66028.838,66029.84500001185,66045.468,70295.436,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T14:48:37.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,381.70399992702005,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,70677.48499999288,70677.13999992702,70278.761,70280.34499997739,70295.436,70678.634,,,
Trial,flow.Sequence,1_3_2,2021-04-24T14:48:37.494Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631.671999927028,,completion,,,,,,,,,2,,,,,,,,O,S,I,,70677.61000001337,70677.13999992702,66028.838,66029.8199999379,66045.468,70678.634,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T14:48:41.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.9939999999915,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,74913.23499998543,74911.904,70662.084,70677.70000000019,70678.634,74928.628,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T14:48:42.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,348.5119999037415,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,75277.50999992713,75277.13999990374,74911.904,74913.5449999012,74928.628,75278.478,,,
