sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T12:29:27.081Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_a/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1680,""scroll_height"":868,""window_innerWidth"":1680,""window_innerHeight"":916,""devicePixelRatio"":2}",,,,,,,,,,,,,,,602036a3e37c955d830d2356,,,,,,,,,,,,,,,4044.89800000123,,form submission,,,,,,,,,,,,,,,,,,,,,11448.205000022426,11447.82000000123,7386.256,7397.02999999281,7402.922,11460.466,{},,
Introduction,html.Screen,1_0,2021-04-24T12:29:34.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6970.128999983441,,response,,,,,,,,,,,continue,click button,,,,,,,,,18434.545000025537,18430.59499998344,11443.8,11448.480000020936,11460.466,18443.52,,,
Volume calibration,html.Screen,1_1,2021-04-24T12:29:56.048Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21966.939999984595,,response,,,,,,,,,,,continue,click button,,,,,,,,,40415.31999997096,40410.459999984596,18426.854,18434.729999979027,18443.52,40425.704,,,
Task instructions,html.Screen,1_2,2021-04-24T12:30:13.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17402.261000004044,,response,,,,,,,,,,,continue,click button,,,,,,,,,57830.394999997225,57827.96500000404,40409.038,40415.43499997351,40425.704,57837.236,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T12:30:17.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,62074.87999997102,62070.4,57820.57,57830.68499999354,57837.236,62087.066,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T12:30:19.122Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1400.1589999898497,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,63489.950000017416,63487.22499998985,62070.4,62075.04999998491,62087.066,63504.976,,,
Trial,flow.Sequence,1_3_0,2021-04-24T12:30:19.123Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5649.988999989851,,completion,,,,,,,,,2,,,,,,,,O,S,I,,63490.3199999826,63487.22499998985,57820.57,57830.61499998439,57837.236,63504.976,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T12:30:23.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.8299999999945,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,67740.57500000345,67738.14,63488.31,63490.4899999965,63504.976,67754.806,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T12:30:24.467Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1078.059000003952,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,68834.97999998508,68832.86500000395,67738.14,67740.80500000855,67754.806,68838.096,,,
Trial,flow.Sequence,1_3_1,2021-04-24T12:30:24.467Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327.889000003946,,completion,,,,,,,,,2,,,,,,,,I,S,O,,68835.16000001691,68832.86500000395,63488.31,63490.434999985155,63504.976,68838.096,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T12:30:28.706Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,73073.86499998393,73071.26,68821.43,68835.27999999933,68838.096,73087.926,,,
