sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Judgement,html.Screen,0_3_2_1,2021-03-28T16:41:11.607Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,406.28400000002875,response,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,68434.28500000005,68433.34500000003,68010.407,68012.55500000002,68027.061,68442.636,,,
Trial,flow.Sequence,0_3_2,2021-03-28T16:41:11.607Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661.282000000028,completion,,,,,,,,3,,,,,,,,I,O,S,,68434.49000000003,68433.34500000003,63755.498,63764.55500000003,63772.063,68442.636,,,
Sounds,html.Screen,0_3_3_0,2021-03-28T16:41:15.856Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.019,timeout,,,,,,,,1,,,,,,,,S,I,O,,72683.155,72681.087,68426.035,68434.64,68442.636,72697.655,,,
Judgement,html.Screen,0_3_3_1,2021-03-28T16:41:16.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,635.730000000025,response,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,73334.225,73333.38500000002,72681.087,72683.55000000003,72697.655,73345.943,,,
Trial,flow.Sequence,0_3_3,2021-03-28T16:41:16.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890.749000000025,completion,,,,,,,,1,,,,,,,,S,I,O,,73334.43,73333.38500000002,68426.035,68434.58500000002,68442.636,73345.943,,,
Sounds,html.Screen,0_3_4_0,2021-03-28T16:41:20.759Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.9679999999935,timeout,,,,,,,,2,,,,,,,,I,S,O,,77586.37500000003,77584.368,73329.336,73334.56000000001,73345.943,77600.911,,,
Judgement,html.Screen,0_3_4_1,2021-03-28T16:41:21.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,444.5840000000171,response,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,78046.54500000004,78045.49500000001,77584.368,77586.74500000001,77600.911,78049.605,,,
Trial,flow.Sequence,0_3_4,2021-03-28T16:41:21.220Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699.552000000011,completion,,,,,,,,2,,,,,,,,I,S,O,,78046.83500000005,78045.49500000001,73329.336,73334.52500000004,73345.943,78049.605,,,
Sounds,html.Screen,0_3_5_0,2021-03-28T16:41:25.463Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255.167000000001,timeout,,,,,,,,3,,,,,,,,O,I,S,,82290.27500000001,82288.198,78033.147,78047.07000000002,78049.605,82304.772,,,
Judgement,html.Screen,0_3_5_1,2021-03-28T16:41:26.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,604.6080000000075,response,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,82910.39000000006,82909.38,82288.198,82290.595,82304.772,82919.653,,,
Trial,flow.Sequence,0_3_5,2021-03-28T16:41:26.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4859.775000000009,completion,,,,,,,,3,,,,,,,,O,I,S,,82910.59999999999,82909.38,78033.147,78046.98000000003,78049.605,82919.653,,,
Task,flow.Loop,0_3,2021-03-28T16:41:26.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31088.144000000008,completion,,,1,,,,,,,,,,,,,,,,,82914.46500000001,82909.38,51804.725,51818.295000000035,51821.236,82919.653,,,
Trap,html.Screen,0_4,2021-03-28T16:41:26.089Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,,82915.775,82909.38,,82915.61000000007,,82919.653,,,
Thanks,html.Screen,0_5,2021-03-28T16:41:28.851Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.6720000000496,response,,,,,,,,,,continue,click button,,,,,,,,,85678.17500000006,85677.32500000006,82903.2,82915.91499999998,82919.653,88919.955,,,
Headphone screening,flow.Sequence,0,2021-03-28T16:41:28.851Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75293.06300000005,completion,,,,,,,,,,,,,,,,,,,,85678.37000000002,85677.32500000006,10334.355,10348.385000000007,10384.262,88919.955,,,
Instructions,html.Page,1_0,2021-03-28T16:41:41.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9286.430000000008,form submission,,,,,,,,,,,,,,,,,,,,98206.885,98206.38500000001,88886.781,88925.48500000004,88919.955,98211.304,,,
Holding screen,html.Screen,1_1_0_0,2021-03-28T16:41:48.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7030.838000000003,timeout,,,,,,,,,,,,,,,,,,,,105194.07000000007,105192.385,98194.792,98207.08000000007,98211.304,105242.142,,,
screen,html.Screen,1_1_0_1_0,2021-03-28T16:41:49.178Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,756.6430000000546,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,106004.61000000002,105998.78500000006,105192.385,105194.61500000005,105242.142,106006.717,,0,When
screen,html.Screen,1_1_0_1_1,2021-03-28T16:41:49.484Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,302.1629999999859,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,106310.68999999996,106308.87999999999,105990.204,106004.99500000007,106006.717,106322.603,,1,it
screen,html.Screen,1_1_0_1_2,2021-03-28T16:41:49.799Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,301.68700000003446,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,106625.56499999999,106624.29000000004,106305.951,106311.125,106322.603,106638.454,,2,comes
screen,html.Screen,1_1_0_1_3,2021-03-28T16:41:50.149Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,336.35599999999977,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,106975.88500000001,106974.81,106621.805,106625.99000000006,106638.454,106987.466,,3,to
screen,html.Screen,1_1_0_1_4,2021-03-28T16:41:50.458Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,296.3190000000177,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,107285.10999999997,107283.78500000002,106970.788,106976.19500000002,106987.466,107311.118,,4,having
screen,html.Screen,1_1_0_1_5,2021-03-28T16:41:50.782Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,296.8770000000077,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,107609.20500000003,107607.99500000001,107270.028,107285.63000000002,107311.118,107618.936,,5,a
screen,html.Screen,1_1_0_1_6,2021-03-28T16:41:51.065Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,271.9290000000183,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,107892.13,107890.86500000002,107602.439,107609.53000000001,107618.936,107901.558,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-28T16:41:51.405Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,329.86200000000827,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,108232.51,108231.42000000001,107885.018,107892.495,107901.558,108269.172,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-28T16:41:51.721Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,277.38800000004994,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,108547.75999999998,108546.56000000006,108217.441,108232.825,108269.172,108549.802,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-28T16:41:52.066Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,342.1380000000354,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",108893.11500000002,108891.94000000003,108533.302,108548.07499999998,108549.802,108898.817,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-28T16:41:52.393Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,319.8480000000418,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,109220.01500000004,109218.66500000004,108882.305,108893.46000000006,108898.817,109231.241,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-28T16:41:52.703Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,297.5790000000561,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,109530.17000000006,109528.82000000005,109214.727,109220.45500000007,109231.241,109547.205,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-28T16:41:52.997Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,276.07500000001164,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,109824.45999999999,109823.28000000001,109530.432,109531.04500000001,109547.205,109829.697,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-28T16:41:53.328Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,323.99300000004587,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,110154.92999999998,110153.69000000005,109813.046,109824.81000000001,109829.697,110162.066,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-28T16:41:53.643Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,306.5240000000049,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,110470.16000000002,110468.59000000001,110145.524,110155.30000000006,110162.066,110477.828,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-28T16:41:53.935Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,281.9620000000141,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,110761.60499999998,110759.79000000001,110461.322,110470.59500000006,110477.828,110777.163,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-28T16:41:54.219Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,267.66699999998673,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,111046.13,111044.82999999999,110760.484,110761.94000000003,110777.163,111059.729,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-28T16:41:54.505Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,270.68099999996775,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,111331.87000000004,111330.40999999997,111043.02,111046.45999999996,111059.729,111342.196,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-28T16:41:54.769Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,253.00900000002002,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,111596.45000000006,111595.20500000002,111325.614,111332.37000000002,111342.196,111608.153,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-28T16:41:55.055Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,272.7520000000368,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,111882.26500000001,111880.90500000004,111591.565,111596.77000000005,111608.153,111890.693,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-28T16:41:55.351Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,284.9919999999838,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,112178.28500000002,112175.68499999998,111874.126,111882.65500000006,111890.693,112189.943,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-28T16:41:55.611Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,246.5569999999716,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,112437.795,112436.49999999997,112173.265,112178.74999999999,112189.943,112457.924,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-28T16:41:55.956Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,323.9859999999899,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,112783.15000000004,112781.90999999999,112422.492,112438.22000000006,112457.924,112788.196,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-28T16:41:56.312Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,348.74400000003516,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,113138.80999999998,113136.94000000003,112771.673,112783.59500000004,112788.196,113153.907,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-28T16:41:56.537Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,208.78799999997136,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,113363.93500000003,113362.69499999998,113137.354,113139.14000000006,113153.907,113369.962,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-28T16:41:56.807Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,262.89300000001094,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,113634.25000000001,113632.85500000001,113353.416,113364.33500000004,113369.962,113666.971,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-28T16:41:57.078Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,236.45900000000256,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,113904.65000000001,113903.43000000001,113619.375,113634.69000000003,113666.971,113918.487,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-28T16:41:57.343Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,250.32800000005227,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114170.03000000006,114168.81500000005,113901.946,113905.06499999997,113918.487,114184.533,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-28T16:41:57.593Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,234.30699999998615,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114420.20500000006,114418.83999999998,114167.858,114170.45000000001,114184.533,114433.797,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-28T16:41:57.828Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,220.43300000003364,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114655.44500000004,114654.23000000004,114417.203,114420.62500000003,114433.797,114666.559,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-28T16:41:58.091Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,249.7159999999858,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,114918.10500000003,114916.27499999998,114649.877,114655.75000000007,114666.559,114932.403,,30,how
