sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Judgement,html.Screen,0_3_2_1,2021-03-28T19:45:30.759Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1134.6069999900938,response,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,73843.73500011861,73840.10999999009,72688.139,72689.29999996908,72705.503,73854.722,,,
Trial,flow.Sequence,0_3_2,2021-03-28T19:45:30.759Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384.0209999900835,completion,,,,,,,,3,,,,,,,,I,O,S,,73844.03000003658,73840.10999999009,68438.539,68445.25000010617,68456.089,73854.722,,,
Sounds,html.Screen,0_3_3_0,2021-03-28T19:45:35.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.893000000011,timeout,,,,,,,,1,,,,,,,,S,O,I,,78089.93000001647,78088.086,73838.093,73844.25000008196,73854.722,78104.615,,,
Judgement,html.Screen,0_3_3_1,2021-03-28T19:45:36.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1356.5449999479897,response,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,79463.92500004731,79461.159999948,78088.086,78090.4149999842,78104.615,79471.178,,,
Trial,flow.Sequence,0_3_3,2021-03-28T19:45:36.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5606.437999948001,completion,,,,,,,,1,,,,,,,,S,O,I,,79464.69999989495,79461.159999948,73838.093,73844.16999993846,73854.722,79471.178,,,
Sounds,html.Screen,0_3_4_0,2021-03-28T19:45:40.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.831999999995,timeout,,,,,,,,3,,,,,,,,O,I,S,,83707.80500001274,83705.36,79454.604,79465.29500000179,79471.178,83722.01,,,
Judgement,html.Screen,0_3_4_1,2021-03-28T19:45:41.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,939.1499999014341,response,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,84663.93500007689,84661.15999990143,83705.36,83708.32500001416,83722.01,84671.057,,,
Trial,flow.Sequence,0_3_4,2021-03-28T19:45:41.580Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189.981999901429,completion,,,,,,,,3,,,,,,,,O,I,S,,84664.684999967,84661.15999990143,79454.604,79465.09999991395,79471.178,84671.057,,,
Sounds,html.Screen,0_3_5_0,2021-03-28T19:45:45.821Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253.285999999993,timeout,,,,,,,,2,,,,,,,,I,S,O,,88905.9600001201,88904.269,84654.457,84665.26999999769,84671.057,88924.343,,,
Judgement,html.Screen,0_3_5_1,2021-03-28T19:45:47.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1376.4719999659574,response,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,90303.74999996275,90300.81499996595,88904.269,88906.44999989308,88924.343,90337.424,,,
Trial,flow.Sequence,0_3_5,2021-03-28T19:45:47.221Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5629.75799996595,completion,,,,,,,,2,,,,,,,,I,S,O,,90305.39499991573,90300.81499996595,84654.457,84665.09000002407,84671.057,90337.424,,,
Task,flow.Loop,0_3,2021-03-28T19:45:47.238Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34528.50699996595,completion,,,1,,,,,,,,,,,,,,,,,90322.6250000298,90300.81499996595,55755.581,55763.41999997385,55772.308,90337.424,,,
Trap,html.Screen,0_4,2021-03-28T19:45:47.251Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,,90335.96999989823,90300.81499996595,,90335.29999991879,,90337.424,,,
Thanks,html.Screen,0_5,2021-03-28T19:45:50.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.7759999638656,response,,,,,,,,,,continue,click button,,,,,,,,,93404.3300000485,93401.19999996386,90287.873,90336.51000005193,90337.424,96890.338,,,
Headphone screening,flow.Sequence,0,2021-03-28T19:45:50.321Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76160.56699996386,completion,,,,,,,,,,,,,,,,,,,,93405.59999994002,93401.19999996386,17141.005,17142.005000030622,17240.633,96890.338,,,
Instructions,html.Page,1_0,2021-03-28T19:46:06.516Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12709.43199997161,form submission,,,,,,,,,,,,,,,,,,,,109600.89000011794,109599.76999997161,96871.158,96864.1850000713,96890.338,109619.856,,,
Holding screen,html.Screen,1_1_0_0,2021-03-28T19:46:13.520Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066.3399999999965,timeout,,,,,,,,,,,,,,,,,,,,116604.48500001803,116602.983,109569.993,109601.97499999776,109619.856,116686.196,,,
screen,html.Screen,1_1_0_1_0,2021-03-28T19:46:15.010Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1398.7540000476874,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,118095.05999996327,118084.95000004768,116602.983,116605.33499997109,116686.196,118102.773,,0,When
screen,html.Screen,1_1_0_1_1,2021-03-28T19:46:15.844Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,823.6720001064677,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,118928.3600000199,118926.44500010647,118086.175,118095.63999995589,118102.773,118936.07,,1,it
screen,html.Screen,1_1_0_1_2,2021-03-28T19:46:16.644Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,790.8049999348004,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,119728.94000005908,119726.87499993481,118919.602,118928.83999994956,118936.07,119735.988,,2,comes
screen,html.Screen,1_1_0_1_3,2021-03-28T19:46:17.167Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,515.7570000159467,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,120253.7650000304,120251.74500001594,119719.556,119729.40500010736,119735.988,120269.359,,3,to
screen,html.Screen,1_1_0_1_4,2021-03-28T19:46:17.614Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,429.58600006921915,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,120700.82499994896,120698.94500006922,120252.816,120254.23999992199,120269.359,120723.424,,4,having
screen,html.Screen,1_1_0_1_5,2021-03-28T19:46:22.605Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,4966.330999941216,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,125691.695000045,125689.75499994121,120686.111,120701.30000007339,120723.424,125703.037,,5,a
screen,html.Screen,1_1_0_1_6,2021-03-28T19:46:23.262Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,643.7130000260804,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,126348.71000004932,126346.75000002608,125685.66,125692.1699999366,125703.037,126352.386,,6,lasting
screen,html.Screen,1_1_0_1_7,2021-03-28T19:46:23.668Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,399.2239999193116,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,126754.34500002302,126751.60999991931,126335.733,126349.18999997899,126352.386,126769.578,,7,and
screen,html.Screen,1_1_0_1_8,2021-03-28T19:46:24.051Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,365.65699993607996,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,127137.49000011012,127135.23499993607,126753.14,126754.8100000713,126769.578,127152.432,,8,fulfilling
screen,html.Screen,1_1_0_1_9,2021-03-28T19:46:24.419Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,351.46799989420106,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",127505.9299999848,127503.8999998942,127135.841,127137.95999996364,127152.432,127519.059,,9,"relationship,"
screen,html.Screen,1_1_0_1_10,2021-03-28T19:46:24.838Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,403.5409999325784,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,127924.73000008613,127922.59999993257,127502.395,127506.40999991447,127519.059,127935.652,,10,common
screen,html.Screen,1_1_0_1_11,2021-03-28T19:46:25.215Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,363.36800003494136,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,128301.07500008307,128299.02000003494,127919.14,127925.20499997772,127935.652,128335.6,,11,wisdom
screen,html.Screen,1_1_0_1_12,2021-03-28T19:46:25.627Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,375.77999999336316,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,128713.45499996096,128711.37999999337,128319.119,128301.75499990582,128335.6,128718.944,,12,says
screen,html.Screen,1_1_0_1_13,2021-03-28T19:46:25.993Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,358.6559999605088,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129079.63999989443,129077.59999996051,128702.413,128713.93000008538,128718.944,129085.561,,13,that
screen,html.Screen,1_1_0_1_14,2021-03-28T19:46:26.415Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,413.71400006742624,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129501.3349999208,129499.27500006743,129069.086,129080.10999998078,129085.561,129519.039,,14,feeling
screen,html.Screen,1_1_0_1_15,2021-03-28T19:46:26.759Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,324.2759999473201,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,129845.34500003792,129843.31499994732,129502.399,129501.8150000833,129519.039,129852.207,,15,close
screen,html.Screen,1_1_0_1_16,2021-03-28T19:46:27.148Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,380.15800006169593,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,130234.41000003368,130232.36500006169,129835.697,129845.83000000566,129852.207,130252.353,,16,to
screen,html.Screen,1_1_0_1_17,2021-03-28T19:46:27.576Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,408.3519999292912,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,130662.75499993935,130660.7049999293,130235.699,130234.91000011563,130252.353,130668.836,,17,your
screen,html.Screen,1_1_0_1_18,2021-03-28T19:46:27.977Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,392.25399997377826,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,131063.5899999179,131061.08999997377,130652.197,130663.23999990709,130668.836,131068.83,,18,romantic
screen,html.Screen,1_1_0_1_19,2021-03-28T19:46:28.349Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,364.44999999746506,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,131435.3149998933,131433.27999999747,131052.33,131064.05499996617,131068.83,131452.159,,19,partner
screen,html.Screen,1_1_0_1_20,2021-03-28T19:46:28.720Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,351.81100000810693,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,131806.12999992445,131803.97000000812,131435.646,131435.79000001773,131452.159,131818.84,,20,is
screen,html.Screen,1_1_0_1_21,2021-03-28T19:46:29.176Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,441.55499999024323,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,132262.66500004567,132260.39499999024,131802.268,131806.65499996394,131818.84,132268.752,,21,paramount.
screen,html.Screen,1_1_0_1_22,2021-03-28T19:46:29.614Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,429.7829999740643,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,132700.63000009395,132698.53499997407,132252.27,132263.1500000134,132268.752,132718.906,,22,But
screen,html.Screen,1_1_0_1_23,2021-03-28T19:46:29.923Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,288.4489998924255,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,133009.43499989808,133007.3549998924,132685.584,132701.1150000617,132718.906,133018.752,,23,a
screen,html.Screen,1_1_0_1_24,2021-03-28T19:46:30.230Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,295.898000073008,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,133316.9249999337,133314.65000007302,133002.244,133009.89999994636,133018.752,133341.986,,24,new
screen,html.Screen,1_1_0_1_25,2021-03-28T19:46:30.542Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,284.5089999749616,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,133628.53499990888,133626.49499997497,133302.229,133317.38999998197,133341.986,133635.396,,25,study
screen,html.Screen,1_1_0_1_26,2021-03-28T19:46:30.920Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,368.55900008016033,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,134005.96500001848,134003.95500008017,133618.885,133629.01500007138,133635.396,134018.811,,26,finds
screen,html.Screen,1_1_0_1_27,2021-03-28T19:46:31.297Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,362.28400007705204,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,134383.18499992602,134381.09500007704,134002.191,134006.44499994814,134018.811,134410.477,,27,that
screen,html.Screen,1_1_0_1_28,2021-03-28T19:46:31.651Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,324.57300001749536,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,134737.13500006124,134735.0500000175,134368.998,134383.6799999699,134410.477,134752.15,,28,it's
screen,html.Screen,1_1_0_1_29,2021-03-28T19:46:32.000Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,332.56999992617057,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- not --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,135086.72000002116,135084.71999992616,134735.397,134737.76499996893,134752.15,135102.145,,29,not
screen,html.Screen,1_1_0_1_30,2021-03-28T19:46:32.347Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,329.16499989808653,response,,,,99,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- how ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,135433.36999998428,135431.30999989808,135085.454,135087.19999995083,135102.145,135459.477,,30,how
