sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,1_3_1_1_25,2021-03-25T17:10:58.079Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,615.3309999539051,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ tablets --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,379423.6899999669,379421.3949999539,378789.51,378800.1449999865,378806.064,379439.483,,25,tablets
screen,html.Screen,1_3_1_1_26,2021-03-25T17:10:58.490Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,393.90200000535697,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- and ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,379834.26499995403,379833.38500000536,379422.819,379424.1649999749,379439.483,379839.167,,26,and
screen,html.Screen,1_3_1_1_27,2021-03-25T17:10:58.914Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,418.76800000143703,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- other ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,380258.7099999655,380257.93500000145,379822.565,379834.47499992326,379839.167,380272.404,,27,other
screen,html.Screen,1_3_1_1_28,2021-03-25T17:10:59.625Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,695.9759999766247,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- artifacts<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,380969.59999995306,380968.3799999766,380255.759,380258.9249999728,380272.404,380972.329,,28,artifacts
screen,html.Screen,1_3_1_1_29,2021-03-25T17:11:00.071Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,442.75099994789343,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>from --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,381415.8049999969,381415.0799999479,380955.638,380969.90999998525,380972.329,381422.162,,29,from
screen,html.Screen,1_3_1_1_30,2021-03-25T17:11:00.441Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,361.5980000202544,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- the -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,381785.21999996156,381783.76000002027,381405.775,381415.9549999749,381422.162,381788.827,,30,the
screen,html.Screen,1_3_1_1_31,2021-03-25T17:11:00.909Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,462.9679999310174,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- island's -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,382253.45999991987,382251.794999931,381772.208,381785.52499995567,381788.827,382291.61,,31,island's
screen,html.Screen,1_3_1_1_32,2021-03-25T17:11:02.986Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,2037.5899999201065,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- history. --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,384330.5399999954,384329.1999999201,382238.809,382253.7449999945,382291.61,384338.37,,32,history.
screen,html.Screen,1_3_1_1_33,2021-03-25T17:11:03.581Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,586.0900000092806,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- The --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,384925.67999998573,384924.4600000093,384322.042,384330.8249999536,384338.37,384938.28,,33,The
screen,html.Screen,1_3_1_1_34,2021-03-25T17:11:04.184Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,588.5649999857415,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- art -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,385528.0649999622,385526.84499998577,384921.715,384925.9799999418,384938.28,385538.306,,34,art
screen,html.Screen,1_3_1_1_35,2021-03-25T17:11:04.838Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,642.7039999420522,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- of ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,386182.5249999529,386181.00999994203,385521.621,385528.34999992047,385538.306,386188.022,,35,of
screen,html.Screen,1_3_1_1_36,2021-03-25T17:11:05.241Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,396.01799998700153,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- writing --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,386585.36499994807,386584.039999987,386171.488,386182.8149999492,386188.022,386587.967,,36,writing
screen,html.Screen,1_3_1_1_37,2021-03-25T17:11:05.639Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,393.9879999665427,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- was --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,386983.36999991443,386981.95499996655,386571.376,386585.6549999444,386587.967,386987.854,,37,was
screen,html.Screen,1_3_1_1_38,2021-03-25T17:11:05.945Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,300.1209999847342,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- not -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,387289.28999998607,387287.9749999847,386971.276,386983.6649999488,386987.854,387304.596,,38,not
screen,html.Screen,1_3_1_1_39,2021-03-25T17:11:06.300Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,338.6989999579964,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- known<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,387644.714999944,387643.294999958,387287.917,387289.57000002265,387304.596,387654.408,,39,known
screen,html.Screen,1_3_1_1_40,2021-03-25T17:11:06.705Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,393.87199998815777,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>in --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,388049.4999999646,388048.27999998815,387637.937,387645.0049999403,387654.408,388054.342,,40,in
screen,html.Screen,1_3_1_1_41,2021-03-25T17:11:07.048Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,336.5029999289545,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- any ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,388392.2399999574,388390.84499992896,388037.844,388049.7749999631,388054.342,388404.416,,41,any
screen,html.Screen,1_3_1_1_42,2021-03-25T17:11:07.441Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,379.4839999221149,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- nearby ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,388785.12999997474,388783.89999992214,388387.798,388392.5449999515,388404.416,388787.536,,42,nearby
screen,html.Screen,1_3_1_1_43,2021-03-25T17:11:07.843Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,398.3889999979292,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ islands --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,389187.2199999634,389185.92499999795,388770.983,388785.4100000113,388787.536,389204.269,,43,islands
screen,html.Screen,1_3_1_1_44,2021-03-25T17:11:08.279Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,417.4910000091186,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- and --- -------- ---- --------- --<br>---------- -- -------- ----------------,389623.34499997087,389621.7600000091,389187.66,389187.51999991946,389204.269,389637.411,,44,and
screen,html.Screen,1_3_1_1_45,2021-03-25T17:11:08.658Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,363.7939999786322,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- the -------- ---- --------- --<br>---------- -- -------- ----------------,390002.51999998,390001.20499997865,389620.819,389623.6449999269,389637.411,390021.664,,45,the
screen,html.Screen,1_3_1_1_46,2021-03-25T17:11:09.204Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,525.2110000000102,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- script's ---- --------- --<br>---------- -- -------- ----------------,390548.18499996327,390546.875,389987.419,390002.8150000144,390021.664,390553.875,,46,script's
screen,html.Screen,1_3_1_1_47,2021-03-25T17:11:09.611Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,399.69999993406236,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- mere --------- --<br>---------- -- -------- ----------------,390955.1349999383,390953.57499993406,390537.312,390548.47999999765,390553.875,390970.544,,47,mere
screen,html.Screen,1_3_1_1_48,2021-03-25T17:11:10.088Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,460.39599999110214,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- existence --<br>---------- -- -------- ----------------,391432.3500000173,391430.9399999911,390953.944,390955.4249999346,390970.544,391437.046,,48,existence
screen,html.Screen,1_3_1_1_49,2021-03-25T17:11:10.475Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,381.413999980432,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- is<br>---------- -- -------- ----------------,391819.67999995686,391818.4599999804,391420.422,391432.6449999353,391437.046,391837.136,,49,is
screen,html.Screen,1_3_1_1_50,2021-03-25T17:11:10.958Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,463.6489999703481,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>sufficient -- -------- ----------------,392302.314999979,392300.78499997035,391820.499,391819.95999999344,391837.136,392320.295,,50,sufficient
screen,html.Screen,1_3_1_1_51,2021-03-25T17:11:11.384Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,407.0899999765097,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- to -------- ----------------,392728.6150000291,392727.3849999765,392287.085,392302.65999992844,392320.295,392736.832,,51,to
screen,html.Screen,1_3_1_1_52,2021-03-25T17:11:11.834Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,440.74800001777476,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- confound ----------------,393178.87499998324,393177.58000001777,392720.284,392728.89499994926,392736.832,393186.88,,52,confound
screen,html.Screen,1_3_1_1_53,2021-03-25T17:11:12.844Z,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,1000.0700000029756,response,,,,4,B,,,,,Space,keypress(Space),,,,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- anthropologists.,394188.33499995526,394186.950000003,393170.243,393179.1599999415,393186.88,394203.215,,53,anthropologists.
Item 4,flow.Loop,1_3_1_1,2021-03-25T17:11:12.844Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34027.33500000299,completion,,,,,,,,,,,,,,,,,,,,394188.81500000134,394186.950000003,360142.896,360144.25999997184,360159.615,394203.215,,,
Question 1,html.Screen,1_3_1_2,2021-03-25T17:11:16.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,FALSE,,3259.5099999902886,response,,,,4,B,,,,,FALSE,click #choice-2,,,,lyrical,,,,,397463.8199999463,397462.7249999903,394186.737,394189.0399999684,394203.215,397469.508,,,
Question 2,html.Screen,1_3_1_3,2021-03-25T17:11:18.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,TRUE,,2169.6370000228635,response,,,,4,B,,,,,TRUE,click #choice-1,,,,lyrical,,,,,399640.0450000074,399639.14500002284,397452.744,397463.9549999265,397469.508,399652.264,,,
Item 4,flow.Sequence,1_3_1,2021-03-25T17:11:18.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46478.291000022844,completion,,,,,,,,,,,,,,,,,,,,399640.2600000147,399639.14500002284,353144.197,353150.7499999134,353160.854,399652.264,,,
Holding screen,html.Screen,1_3_2_0,2021-03-25T17:11:25.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.7089999999735,timeout,,,,,,,,,,,,,,,,,,,,406635.31499996316,406634.198,399635.548,399640.4049999546,399652.264,406650.973,,,
screen,html.Screen,1_3_2_1_0,2021-03-25T17:11:29.351Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,4043.031999939354,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,As -- --- ------ ------- --------- ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,410695.8099999465,410694.00499993935,406634.198,406635.7050000224,406650.973,410700.138,,0,As
screen,html.Screen,1_3_2_1_1,2021-03-25T17:11:29.825Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,468.28200000181096,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- in --- ------ ------- --------- ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,411169.57499994896,411168.4200000018,410683.628,410696.11000001896,410700.138,411183.608,,1,in
screen,html.Screen,1_3_2_1_2,2021-03-25T17:11:30.331Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,490.77199998218566,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- the ------ ------- --------- ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,411675.69499998353,411674.3799999822,411166.784,411169.8600000236,411183.608,411683.227,,2,the
screen,html.Screen,1_3_2_1_3,2021-03-25T17:11:30.819Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,479.27299997670343,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- United ------- --------- ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,412163.9799999539,412162.4999999767,411666.637,411675.98499997985,411683.227,412166.5,,3,United
screen,html.Screen,1_3_2_1_4,2021-03-25T17:11:31.604Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,780.8049999214709,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,"-- -- --- ------ States, --------- ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------",412948.5649999697,412947.30499992147,412149.883,412164.434999926,412166.5,412983.118,,4,"States,"
screen,html.Screen,1_3_2_1_5,2021-03-25T17:11:32.107Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,466.8319999219384,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- Colombian ----------- --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,413451.26000000164,413449.94999992196,412966.522,412948.87500000186,412983.118,413466.342,,5,Colombian
screen,html.Screen,1_3_2_1_6,2021-03-25T17:11:32.542Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,418.7579999558511,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- legislation --------<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,413886.354999966,413885.09999995586,413449.784,413451.9149999833,413466.342,413899.614,,6,legislation
screen,html.Screen,1_3_2_1_7,2021-03-25T17:11:33.038Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,481.6909999298514,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- requires<br>--------- -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,414382.89000000805,414381.30499992985,413882.981,413886.6449999623,413899.614,414399.617,,7,requires
screen,html.Screen,1_3_2_1_8,2021-03-25T17:11:33.488Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,432.457999925653,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>travelers -------- --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,414832.76000001933,414832.0749999257,414382.799,414383.19500000216,414399.617,414849.328,,8,travelers
screen,html.Screen,1_3_2_1_9,2021-03-25T17:11:33.941Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,434.96700001950376,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>--------- entering --- ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,415285.43499996886,415284.2950000195,414832.716,414832.93999999296,414849.328,415299.344,,9,entering
screen,html.Screen,1_3_2_1_10,2021-03-25T17:11:34.866Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,909.6259999196627,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>--------- -------- the ------- -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,416210.10499994736,416208.96999991965,415282.558,415285.71500000544,415299.344,416215.778,,10,the
screen,html.Screen,1_3_2_1_11,2021-03-25T17:11:36.366Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,1494.0119999935268,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>--------- -------- --- country -- ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,417710.9299999429,417709.7899999935,416199.294,416210.38499998394,416215.778,417715.592,,11,country
screen,html.Screen,1_3_2_1_12,2021-03-25T17:11:36.791Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,419.2229999976116,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>--------- -------- --- ------- to ------- ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,418135.96500002313,418134.8149999976,417699.028,417711.2099999795,417715.592,418148.768,,12,to
screen,html.Screen,1_3_2_1_13,2021-03-25T17:11:37.209Z,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,402.9420000288519,response,,,,10,B,,,,,Space,keypress(Space),,,,lyrical,,,,-- -- --- ------ ------- --------- ----------- --------<br>--------- -------- --- ------- -- declare ---- -- ------<br>-- --- -------- -------- ---------- ---- ---- ---- ------<br>-- --------- -- ---- -- --- -- --- ------- -- - -----<br>---------- -- -- -- ---- ----- -- ------ -- --- ------<br>-------,418553.28499991447,418551.71000002883,418132.109,418136.25500001945,418148.768,418565.423,,13,declare
