sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,1_1_1_1_13,2021-03-29T12:48:58.089Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,485.4849999070866,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- government ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,207181.03499989957,207178.8649999071,206676.911,206691.0500000231,206693.38,207193.437,,13,government
screen,html.Screen,1_1_1_1_14,2021-03-29T12:48:58.675Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,570.962999985466,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- bonds. -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,207766.73999987543,207764.39999998547,207176.804,207181.49499990977,207193.437,207776.515,,14,bonds.
screen,html.Screen,1_1_1_1_15,2021-03-29T12:48:59.571Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,884.115000056685,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ In ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,208662.97499998473,208660.6300000567,207759.893,207767.19000004232,207776.515,208676.383,,15,In
screen,html.Screen,1_1_1_1_16,2021-03-29T12:49:01.002Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,1415.276999918191,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,"-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- 1727, -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------",210093.86499994434,210091.6599999182,208659.844,208663.41999988072,208676.383,210109.538,,16,"1727,"
screen,html.Screen,1_1_1_1_17,2021-03-29T12:49:01.508Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,488.11699993227376,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- in ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,210599.79499992914,210597.65499993227,210092.878,210094.31999991648,210109.538,210609.56,,17,in
screen,html.Screen,1_1_1_1_18,2021-03-29T12:49:02.048Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,528.1000000076019,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- order -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,211139.92500002496,211137.6600000076,210592.766,210600.2449998632,210609.56,211142.483,,18,order
screen,html.Screen,1_1_1_1_19,2021-03-29T12:49:02.473Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,420.5319999633357,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- to ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,211565.3549998533,211563.01499996334,211126.012,211140.57999989018,211142.483,211575.851,,19,to
screen,html.Screen,1_1_1_1_20,2021-03-29T12:49:02.879Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,392.539000052755,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- save ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,211970.6399999559,211968.39000005275,211559.266,211565.79999998212,211575.851,211975.666,,20,save
screen,html.Screen,1_1_1_1_21,2021-03-29T12:49:03.349Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,463.23399995008367,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,"-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- money,<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------",212441.06999994256,212438.89999995008,211959.181,211971.09499992803,211975.666,212475.73,,21,"money,"
screen,html.Screen,1_1_1_1_22,2021-03-29T12:49:04.030Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,643.7199998818978,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>the ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,213121.70000001788,213119.4499998819,212459.07,212441.52999995276,212475.73,213125.421,,22,the
screen,html.Screen,1_1_1_1_23,2021-03-29T12:49:04.505Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,469.42899999403744,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- state --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,213597.09000005387,213594.84999999404,213108.915,213122.2800000105,213125.421,213608.712,,23,state
screen,html.Screen,1_1_1_1_24,2021-03-29T12:49:04.941Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,421.6629998565768,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- cut --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,214032.644999912,214030.37499985658,213592.186,213597.545000026,213608.712,214041.918,,24,cut
screen,html.Screen,1_1_1_1_25,2021-03-29T12:49:05.421Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,469.18200000334764,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- the ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,214513.26999999583,214511.10000000335,214025.433,214033.10499992222,214041.918,214525.27,,25,the
screen,html.Screen,1_1_1_1_26,2021-03-29T12:49:05.846Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,410.8250000118569,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- bonds' -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,214938.300000038,214936.09500001185,214508.672,214513.7199999299,214525.27,214941.724,,26,bonds'
screen,html.Screen,1_1_1_1_27,2021-03-29T12:49:06.327Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,474.9209999902523,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ interest ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,215418.8500000164,215416.64499999024,214925.313,214938.74999997206,214941.724,215424.982,,27,interest
screen,html.Screen,1_1_1_1_28,2021-03-29T12:49:06.912Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,577.1529999588092,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- rate. --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,216004.30499995127,216002.1349999588,215408.291,215419.26999995485,215424.982,216008.183,,28,rate.
screen,html.Screen,1_1_1_1_29,2021-03-29T12:49:07.608Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,689.4969999829482,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- The ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,216699.83999989927,216697.67999998294,215991.698,216004.72499988973,216008.183,216708.668,,29,The
screen,html.Screen,1_1_1_1_30,2021-03-29T12:49:08.048Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,429.46199986111606,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- market ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,217140.36499988288,217138.12999986112,216691.56,216700.2499999944,216708.668,217174.778,,30,market
screen,html.Screen,1_1_1_1_31,2021-03-29T12:49:08.474Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,388.7569999647676,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ value --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,217565.7399999909,217563.53499996476,217158.125,217140.90500003658,217174.778,217574.552,,31,value
screen,html.Screen,1_1_1_1_32,2021-03-29T12:49:09.006Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,521.1529999851773,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- of<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,218098.05499995127,218095.70499998517,217558.034,217566.16499996744,217574.552,218107.855,,32,of
screen,html.Screen,1_1_1_1_33,2021-03-29T12:49:09.495Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,476.6650000330701,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>these ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,218586.70499990694,218584.52000003308,218091.28,218098.48499996588,218107.855,218590.994,,33,these
screen,html.Screen,1_1_1_1_34,2021-03-29T12:49:09.935Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,433.8060000137775,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- bonds ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,219027.01999992132,219024.80000001378,218574.508,218587.12000004016,218590.994,219041.065,,34,bonds
screen,html.Screen,1_1_1_1_35,2021-03-29T12:49:10.385Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,434.02000004186993,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,"-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- plummeted, --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------",219477.2599998396,219475.08500004187,219024.744,219027.44499989785,219041.065,219490.825,,35,"plummeted,"
screen,html.Screen,1_1_1_1_36,2021-03-29T12:49:10.901Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,499.83999993203906,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- and --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,219992.83499992453,219990.66499993205,219474.304,219477.68500004895,219490.825,220007.543,,36,and
screen,html.Screen,1_1_1_1_37,2021-03-29T12:49:11.316Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,398.51199991215253,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- the ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,220408.24500005692,220406.05499991216,219990.871,219993.25499986298,220007.543,220424.125,,37,the
screen,html.Screen,1_1_1_1_38,2021-03-29T12:49:11.823Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,487.9299999643117,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- market ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,220915.12000001967,220912.0549999643,220407.458,220408.66499999538,220424.125,220923.856,,38,market
screen,html.Screen,1_1_1_1_39,2021-03-29T12:49:12.253Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,419.1789999107423,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ became ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,221345.17999994569,221343.03499991074,220907.345,220915.53499992006,220923.856,221357.115,,39,became
screen,html.Screen,1_1_1_1_40,2021-03-29T12:49:12.702Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,435.2549999228213,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ wary -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,221794.5699999109,221792.3699999228,221340.479,221345.60499992222,221357.115,221807.002,,40,wary
screen,html.Screen,1_1_1_1_41,2021-03-29T12:49:13.098Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,380.7480000409705,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- of ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,222189.95999987237,222187.75000004098,221790.539,221794.9850000441,221807.002,222206.997,,41,of
screen,html.Screen,1_1_1_1_42,2021-03-29T12:49:13.523Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,406.3029998517304,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- French<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,222615.50999991596,222613.29999985173,222190.457,222190.54499990307,222206.997,222623.496,,42,French
screen,html.Screen,1_1_1_1_43,2021-03-29T12:49:14.474Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,940.6539999910456,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>credit. --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,223566.33499986492,223564.14999999106,222607.017,222615.94499996863,222623.496,223573.297,,43,credit.
screen,html.Screen,1_1_1_1_44,2021-03-29T12:49:14.950Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,466.3529999333259,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- The ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,224041.83000000194,224039.64999993332,223556.838,223566.8949999381,223573.297,224056.724,,44,The
screen,html.Screen,1_1_1_1_45,2021-03-29T12:49:15.465Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,498.35599984548753,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- French ----- --- ---- ------- -- ---- --- --<br>------- ------,224557.39500001073,224555.07999984547,224040.134,224042.23999986425,224056.724,224573.197,,45,French
screen,html.Screen,1_1_1_1_46,2021-03-29T12:49:15.966Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,482.3529999318416,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ state --- ---- ------- -- ---- --- --<br>------- ------,225057.8149999492,225055.54999993183,224556.617,224557.8300000634,224573.197,225073.19,,46,state
screen,html.Screen,1_1_1_1_47,2021-03-29T12:49:16.406Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,422.82999996229773,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- was ---- ------- -- ---- --- --<br>------- ------,225498.17999987863,225496.0199999623,225056.511,225058.22999984957,225073.19,225506.587,,47,was
screen,html.Screen,1_1_1_1_48,2021-03-29T12:49:16.937Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,519.8779998862301,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- left ------- -- ---- --- --<br>------- ------,226028.6649998743,226026.46499988623,225489.766,225498.58999997377,225506.587,226039.47,,48,left
screen,html.Screen,1_1_1_1_49,2021-03-29T12:49:17.667Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,717.6749999231833,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- without -- ---- --- --<br>------- ------,226759.36500006355,226757.14499992318,226023.021,226029.08999985084,226039.47,226772.837,,49,without
screen,html.Screen,1_1_1_1_50,2021-03-29T12:49:18.488Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,805.1430000600521,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- an ---- --- --<br>------- ------,227580.13999997638,227577.98000006005,226756.198,226759.83499991708,226772.837,227589.2,,50,an
screen,html.Screen,1_1_1_1_51,2021-03-29T12:49:19.104Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,604.2599999803933,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- easy --- --<br>------- ------,228195.66500000656,228193.4599999804,227572.666,227580.55999991484,227589.2,228205.741,,51,easy
screen,html.Screen,1_1_1_1_52,2021-03-29T12:49:19.689Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,573.3239998932986,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- way --<br>------- ------,228781.26999991946,228779.0649998933,228189.247,228196.08499994501,228205.741,228789.154,,52,way
screen,html.Screen,1_1_1_1_53,2021-03-29T12:49:20.515Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,815.6459998554492,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- of<br>------- ------,229606.974999886,229604.79999985546,228772.461,228781.694999896,228789.154,229622.273,,53,of
screen,html.Screen,1_1_1_1_54,2021-03-29T12:49:21.011Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,478.0570000447915,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>raising ------,230102.75499988347,230100.33000004478,229605.62,229607.3950000573,229622.273,230105.33,,54,raising
screen,html.Screen,1_1_1_1_55,2021-03-29T12:49:21.446Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,430.46499991611927,response,,,,100,,,,,,Space,keypress(Space),,,,,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- money.,230537.93999995105,230535.7949999161,230088.829,230103.18499989808,230105.33,230555.277,,55,money.
Item 100,flow.Loop,1_1_1_1,2021-03-29T12:49:21.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30857.650999916106,completion,,,,,F,,,,,,,,,,silence,,,,,230538.6699999217,230535.7949999161,199661.616,199663.50999986753,199678.144,230555.277,,,
Question 1,html.Screen,1_1_1_2,2021-03-29T12:49:24.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,TRUE,,2749.4930000461172,response,,,,100,F,,,,,TRUE,click #choice-1,,,,silence,,,,,233307.53999995068,233304.77000004612,230538.777,230539.01499998756,230555.277,233322.625,,,
Question 2,html.Screen,1_1_1_3,2021-03-29T12:49:27.647Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,FALSE,,3413.454999944195,response,,,,100,F,,,,,FALSE,click #choice-2,,,,silence,,,,,236739.60500000976,236736.0799999442,233304.871,233307.98499984667,233322.625,236753.992,,,
Item 100,flow.Sequence,1_1_1,2021-03-29T12:49:27.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44056.54599994418,completion,,,,,,,,,,,,,,,,,,,,236740.4399998486,236736.0799999442,192646.403,192662.61999984272,192679.534,236753.992,,,
End of Practice,html.Page,1_1_2,2021-03-29T12:49:30.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282.518000005366,form submission,,,,,,,,,,,,,,,,,,,,240038.69499987923,240036.51000000536,236737.517,236740.809999872,236753.992,240036.661,,,
