sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-04-28T09:51:45.773Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 Edg/100.0.1185.50"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":889,""window_innerWidth"":1920,""window_innerHeight"":937,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5d959fdf9cf6ab001982afee,,,,,,,,,,,,,,,12683.198000047683,,form submission,,,,,,,,,,,,,,,,,,,,,20489.5,20489.200000047684,7789.344,7805,7806.002,20507.115,{},,
Introduction,html.Screen,1_0,2022-04-28T09:51:57.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11756.085000047682,,response,,,,,,,,,,,continue,click button,,,,,,,,,32264.700000047684,32263.200000047684,20472.665,20489.700000047684,20507.115,32272.703,,,
Volume calibration,html.Screen,1_1,2022-04-28T09:52:09.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11999.497000047682,,response,,,,,,,,,,,continue,click button,,,,,,,,,44274,44272.200000047684,32256.025,32264.799999952316,32272.703,44272.725,,,
Task instructions,html.Screen,1_2,2022-04-28T09:52:15.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.574999952318,,response,,,,,,,,,,,continue,click button,,,,,,,,,50016.89999997616,50016.299999952316,44256.061,44274,44272.725,50022.756,,,
Sounds,html.Screen,1_3_0_0,2022-04-28T09:52:19.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.987000000001,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,54257.5,54256.078,50006.064,50017,50022.756,54272.743,,,
Judgement,html.Screen,1_3_0_1,2022-04-28T09:52:20.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,896.6569999761559,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,55170.10000002384,55169.39999997616,54256.078,54257.60000002384,54272.743,55172.746,,,
Trial,flow.Sequence,1_3_0,2022-04-28T09:52:20.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146.643999976157,,completion,,,,,,,,,2,,,,,,,,I,S,O,,55170.200000047684,55169.39999997616,50006.064,50017,50022.756,55172.746,,,
Sounds,html.Screen,1_3_1_0,2022-04-28T09:52:24.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.019,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,59406.5,59406.086,55156.075,55170.39999997616,55172.746,59422.765,,,
Judgement,html.Screen,1_3_1_1,2022-04-28T09:52:25.191Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,483.4350000476843,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,59907,59906.200000047684,59406.086,59406.60000002384,59422.765,59922.759,,,
Trial,flow.Sequence,1_3_1,2022-04-28T09:52:25.191Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4733.4540000476845,,completion,,,,,,,,,1,,,,,,,,S,O,I,,59907.200000047684,59906.200000047684,55156.075,55170.299999952316,55172.746,59922.759,,,
Sounds,html.Screen,1_3_2_0,2022-04-28T09:52:29.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.008999999998,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,64156.60000002384,64156.096,59906.088,59907.299999952316,59922.759,64172.768,,,
Judgement,html.Screen,1_3_2_1,2022-04-28T09:52:29.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,461.63199997616175,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,64634.89999997616,64634.39999997616,64156.096,64156.60000002384,64172.768,64639.433,,,
Trial,flow.Sequence,1_3_2,2022-04-28T09:52:29.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.64099997616,,completion,,,,,,,,,3,,,,,,,,I,O,S,,64635,64634.39999997616,59906.088,59907.200000047684,59922.759,64639.433,,,
Sounds,html.Screen,1_3_3_0,2022-04-28T09:52:34.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.008000000009,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,68873.29999995232,68872.778,64622.768,64635.200000047684,64639.433,68889.441,,,
Judgement,html.Screen,1_3_3_1,2022-04-28T09:52:34.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,673.8589999523101,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,69564,69563.29999995232,68872.778,68873.29999995232,68889.441,69572.779,,,
Trial,flow.Sequence,1_3_3,2022-04-28T09:52:34.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923.866999952319,,completion,,,,,,,,,3,,,,,,,,O,I,S,,69564,69563.29999995232,64622.768,64635.200000047684,64639.433,69572.779,,,
Sounds,html.Screen,1_3_4_0,2022-04-28T09:52:39.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.020000000004,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,73806.60000002384,73806.124,69556.11,69564.10000002384,69572.779,73822.799,,,
Judgement,html.Screen,1_3_4_1,2022-04-28T09:52:40.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1078.600999976159,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,74901.89999997616,74901.39999997616,73806.124,73806.70000004768,73822.799,74906.135,,,
Trial,flow.Sequence,1_3_4,2022-04-28T09:52:40.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.620999976163,,completion,,,,,,,,,1,,,,,,,,S,I,O,,74902.10000002384,74901.39999997616,69556.11,69564.10000002384,69572.779,74906.135,,,
Sounds,html.Screen,1_3_5_0,2022-04-28T09:52:44.424Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.008000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,79140,79139.468,74889.456,74902.10000002384,74906.135,79156.143,,,
Judgement,html.Screen,1_3_5_1,2022-04-28T09:52:44.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,444.95700002384547,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,79601.60000002384,79601.10000002384,79139.468,79140,79156.143,79606.141,,,
Trial,flow.Sequence,1_3_5,2022-04-28T09:52:44.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694.965000023847,,completion,,,,,,,,,2,,,,,,,,O,S,I,,79601.79999995232,79601.10000002384,74889.456,74902.10000002384,74906.135,79606.141,,,
Task,flow.Loop,1_3,2022-04-28T09:52:44.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29578.34400002384,,completion,,,1,,,,,,,,,,,,,,,,,,79604.20000004768,79601.10000002384,50006.064,50017,50022.756,79606.141,,,
Trap,html.Screen,1_4,2022-04-28T09:52:44.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,79604.79999995232,79601.10000002384,,79604.79999995232,,79606.141,,,
Thanks,html.Screen,1_5,2022-04-28T09:52:48.326Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435.158999952313,,response,,,,,,,,,,,continue,click button,,,,,,,,,83041.89999997616,83041.29999995232,79589.466,79604.79999995232,79606.141,86206.169,,,
Headphone screening,flow.Sequence,1,2022-04-28T09:52:48.326Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62534.18499995231,,completion,,,,,,,,,,,,,,,,,,,,,83042,83041.29999995232,20472.665,20489.700000047684,20507.115,86206.169,,,
Instructions,html.Page,2_0,2022-04-28T09:53:09.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18330.53100004769,,form submission,,,,,,,,,,,,,,,,,,,,,104536.89999997616,104536.70000004768,86189.494,86200.89999997616,86206.169,104539.547,,,
Holding screen,html.Screen,2_1_0_0,2022-04-28T09:53:19.807Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.998999999996,,timeout,,,,,,,,,,,,,,,,,,,,,114523.29999995232,114522.883,104522.86,104537,104539.547,114539.546,,,
screen,html.Screen,2_1_0_1_0,2022-04-28T09:53:21.043Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1219.0540000238398,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,115760,115758.60000002384,114522.883,114523.39999997616,114539.546,115772.89,,0,When
screen,html.Screen,2_1_0_1_1,2022-04-28T09:53:21.400Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,343.5099999761587,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,116116.79999995232,116116.39999997616,115756.17,115760.10000002384,115772.89,116122.884,,1,it
screen,html.Screen,2_1_0_1_2,2022-04-28T09:53:21.688Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,281.51599997615267,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,116404.70000004768,116404.39999997616,116106.206,116116.79999995232,116122.884,116406.224,,2,comes
screen,html.Screen,2_1_0_1_3,2022-04-28T09:53:22.040Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,350.17599997615616,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,116756.79999995232,116756.39999997616,116389.547,116404.89999997616,116406.224,116772.89,,3,to
screen,html.Screen,2_1_0_1_4,2022-04-28T09:53:22.320Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,263.5099999761587,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,117036.79999995232,117036.39999997616,116756.224,116756.79999995232,116772.89,117039.564,,4,having
