sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-04-27T12:54:31.491Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific3_music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":903,""window_innerWidth"":1920,""window_innerHeight"":951,""devicePixelRatio"":1}",,,,,,,,,,,,,,,60d0709ffc9b494cf65a266c,,,,,,,,,,,,,,,44959.23300000075,,form submission,,,,,,,,,,,,,,,,,,,,,64744.5,64743.800000000745,19732.89,19741.599999999627,19784.567,64754.637,{},,
Introduction,html.Screen,1_0,2022-04-27T12:54:49.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17559.563000001115,,response,,,,,,,,,,,continue,click button,,,,,,,,,82320.30000000075,82314.20000000112,64737.932,64745.09999999963,64754.637,82322.621,,,
Volume calibration,html.Screen,1_1,2022-04-27T12:55:06.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17679.379,,response,,,,,,,,,,,continue,click button,,,,,,,,,100009.70000000112,100002,82305.981,82320.59999999963,82322.621,100007.352,,,
Task instructions,html.Screen,1_2,2022-04-27T12:55:10.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.948000000746,,response,,,,,,,,,,,continue,click button,,,,,,,,,103832.20000000112,103830.30000000075,99990.648,100010,100007.352,103840.951,,,
Sounds,html.Screen,1_3_0_0,2022-04-27T12:55:14.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.289999999994,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,108078.59999999963,108074.608,103824.3,103832.59999999963,103840.951,108091.241,,,
Judgement,html.Screen,1_3_0_1,2022-04-27T12:55:15.668Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,827.8589999996329,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,108921.09999999963,108919.09999999963,108074.608,108078.80000000075,108091.241,108924.668,,,
Trial,flow.Sequence,1_3_0,2022-04-27T12:55:15.668Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.1489999996265,,completion,,,,,,,,,3,,,,,,,,I,O,S,,108921.59999999963,108919.09999999963,103824.3,103832.5,103840.951,108924.668,,,
Sounds,html.Screen,1_3_1_0,2022-04-27T12:55:19.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.3139999999985,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,113159.5,113158.317,108907.949,108921.90000000037,108924.668,113174.982,,,
Judgement,html.Screen,1_3_1_1,2022-04-27T12:55:20.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,508.0179999999964,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,113684.90000000037,113683,113158.317,113159.70000000112,113174.982,113691.672,,,
Trial,flow.Sequence,1_3_1,2022-04-27T12:55:20.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758.331999999995,,completion,,,,,,,,,1,,,,,,,,S,O,I,,113685.80000000075,113683,108907.949,108921.80000000075,108924.668,113691.672,,,
