sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T18:51:28.045Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1600,""screen_height"":900,""scroll_width"":1600,""scroll_height"":738,""window_innerWidth"":1600,""window_innerHeight"":786,""devicePixelRatio"":1}",,,,,,,,,,,,,,,6082a94178849f80f38612fe,,,,,,,,,,,,,,,13222.239999999998,,form submission,,,,,,,,,,,,,,,,,,,,,49038,49036,35801.04,35801,35813.76,49045.42,{},,
Introduction,html.Screen,1_0,2021-04-24T18:51:38.828Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10757.580000000002,,response,,,,,,,,,,,continue,click button,,,,,,,,,59821,59803,49028.76,49039,49045.42,59844.14,,,
Volume calibration,html.Screen,1_1,2021-04-24T18:52:14.660Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35786.86,,response,,,,,,,,,,,continue,click button,,,,,,,,,95652,95631,59827.46,59822,59844.14,95673.1,,,
Task instructions,html.Screen,1_2,2021-04-24T18:52:26.169Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11472.899999999994,,response,,,,,,,,,,,continue,click button,,,,,,,,,107161,107146,95656.5,95659,95673.1,107188.48,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T18:52:30.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.400000000009,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,111426,111421.2,107171.8,107164,107188.48,111437.88,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T18:52:31.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,,1474.1199999999953,,response,,,,,,,,,1,,2,click #choice-2,,,,,S,O,I,,112936,112912,111421.2,111428,111437.88,112954.3,,,
Trial,flow.Sequence,1_3_0,2021-04-24T18:52:31.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723.520000000004,,completion,,,,,,,,,1,,,,,,,,S,O,I,,112940,112912,107171.8,107164,107188.48,112954.3,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T18:52:36.197Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.520000000004,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,117189,117187.16,112937.64,112943,112954.3,117203.82,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T18:52:39.605Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,3380.179999999993,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,120598,120584,117187.16,117191,117203.82,120620.02,,,
Trial,flow.Sequence,1_3_1,2021-04-24T18:52:39.608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7629.699999999997,,completion,,,,,,,,,3,,,,,,,,O,I,S,,120601,120584,112937.64,112942,112954.3,120620.02,,,
