sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T14:02:33.154Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5de4eb36c4ba0907aedd3443,,,,,,,,,,,,,,,9452.373000020674,,form submission,,,,,,,,,,,,,,,,,,,,,15381.300000008196,15380.950000020675,5901.349,5912.430000025779,5928.577,15385.342,{},,
Introduction,html.Screen,1_0,2021-04-24T14:02:37.285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125.483000004842,,response,,,,,,,,,,,continue,click button,,,,,,,,,19512.22500001313,19510.825000004843,15371.998,15381.670000002487,15385.342,19520.185,,,
Volume calibration,html.Screen,1_1,2021-04-24T14:02:51.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14332.645000018001,,response,,,,,,,,,,,continue,click button,,,,,,,,,33854.68500002753,33852.830000018,19506.808,19512.345000024652,19520.185,33858.724,,,
Task instructions,html.Screen,1_2,2021-04-24T14:02:56.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.216000005064,,response,,,,,,,,,,,continue,click button,,,,,,,,,39196.41000000411,39195.94000000507,33845.415,33854.770000005374,33858.724,39207.341,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T14:03:01.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.906000000003,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,43451.83000000543,43448.913,39194.197,39196.570000000065,39207.341,43462.247,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T14:03:02.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1151.5130000074569,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,44614.45000002277,44613.76000000746,43448.913,43452.06000001053,43462.247,44622.644,,,
Trial,flow.Sequence,1_3_0,2021-04-24T14:03:02.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.4190000074595,,completion,,,,,,,,,1,,,,,,,,S,O,I,,44614.66500000097,44613.76000000746,39194.197,39196.54000000446,39207.341,44622.644,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T14:03:06.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.9000000000015,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,48864.71500000334,48864.198,44609.294,44614.76000002585,44622.644,48877.544,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T14:03:06.987Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,337.2410000183081,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,49215.25500001735,49214.78500001831,48864.198,48864.910000003874,48877.544,49224.315,,,
Trial,flow.Sequence,1_3_1,2021-04-24T14:03:06.988Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.14100001831,,completion,,,,,,,,,1,,,,,,,,S,I,O,,49215.39000002667,49214.78500001831,44609.294,44614.730000001146,44622.644,49224.315,,,
