sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T17:27:45.294Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":889,""window_innerWidth"":1920,""window_innerHeight"":937,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5fef763e878eaa2c8d6ceb02,,,,,,,,,,,,,,,5749.681000000815,,form submission,,,,,,,,,,,,,,,,,,,,,14816.910000001371,14816.500000000815,8948.756,9051.70999999973,9066.819,14824.268,{},,
Introduction,html.Screen,1_0,2021-04-24T17:27:50.444Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141.367000000475,,response,,,,,,,,,,,continue,click button,,,,,,,,,19967.16500000184,19965.635000000475,14810.378,14817.33499999973,14824.268,19970.572,,,
Volume calibration,html.Screen,1_1,2021-04-24T17:28:14.212Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23763.12299999899,,response,,,,,,,,,,,continue,click button,,,,,,,,,43735.680000001594,43733.69499999899,19963.627,19967.280000000756,19970.572,43736.605,,,
Task instructions,html.Screen,1_2,2021-04-24T17:28:22.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7869.015000002088,,response,,,,,,,,,,,continue,click button,,,,,,,,,51606.025000000955,51605.62000000209,43729.66,43735.805000000255,43736.605,51612.312,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T17:28:26.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.381000000001,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,55858.415000002424,55855.748,51605.367,51606.21000000174,51612.312,55862.693,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T17:28:27.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1290.9720000016387,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,57154.19000000111,57153.66500000164,55855.748,55858.53499999939,55862.693,57154.483,,,
Trial,flow.Sequence,1_3_0,2021-04-24T17:28:27.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5541.35300000164,,completion,,,,,,,,,1,,,,,,,,S,I,O,,57154.41500000088,57153.66500000164,51605.367,51606.16999999911,51612.312,57154.483,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T17:28:31.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.375,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,61398.48500000153,61397.913,57147.538,57154.52500000174,57154.483,61404.858,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T17:28:32.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,622.8219999992361,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,62028.275000000576,62027.679999999236,61397.913,61398.574999999255,61404.858,62029.93,,,
Trial,flow.Sequence,1_3_1,2021-04-24T17:28:32.506Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873.196999999236,,completion,,,,,,,,,2,,,,,,,,I,S,O,,62028.43000000212,62027.679999999236,57147.538,57154.490000000806,57154.483,62029.93,,,
