sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T18:04:19.803Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":556,""window_innerWidth"":1280,""window_innerHeight"":604,""devicePixelRatio"":2}",,,,,,,,,,,,,,,6061ef11da123a1d9e55c6c8,,,,,,,,,,,,,,,23865.08999998463,,form submission,,,,,,,,,,,,,,,,,,,,,72372.2800000105,72370.99999998463,48455.888,48456.83499996085,48505.91,72380.147,{},,
Introduction,html.Screen,1_0,2021-04-24T18:04:31.363Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11545.832999999984,,response,,,,,,,,,,,continue,click button,,,,,,,,,83931.83499999577,83925.97999999998,72363.473,72376.57999998191,72380.147,83934.463,,,
Volume calibration,html.Screen,1_1,2021-04-24T18:05:15.169Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43793.65699998521,,response,,,,,,,,,,,continue,click button,,,,,,,,,127736.66499997489,127728.11999998521,83917.789,83932.10499995621,83934.463,127736.134,,,
Task instructions,html.Screen,1_2,2021-04-24T18:05:56.272Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41098.745999980325,,response,,,,,,,,,,,continue,click button,,,,,,,,,168837.82999997493,168834.87999998033,127719.46,127737.25000000559,127736.134,168843.363,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T18:06:00.518Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,173083.6699999636,173078.559,168826.689,168838.28999998514,168843.363,173095.233,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T18:06:01.635Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1101.5719999559224,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,174201.44499995513,174196.80499995593,173078.559,173083.93999998225,173095.233,174212.391,,,
Trial,flow.Sequence,1_3_0,2021-04-24T18:06:01.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.441999955918,,completion,,,,,,,,,1,,,,,,,,S,I,O,,174202.324999962,174196.80499995593,168826.689,168838.17000000272,168843.363,174212.391,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T18:06:05.884Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,178449.74000001093,178447.587,174195.717,174202.63999997405,174212.391,178464.261,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T18:06:06.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,525.5839999745949,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,178992.94500000542,178989.8449999746,178447.587,178450.0199999893,178464.261,178996.836,,,
Trial,flow.Sequence,1_3_1,2021-04-24T18:06:06.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.45399997459,,completion,,,,,,,,,2,,,,,,,,O,S,I,,178993.33999998635,178989.8449999746,174195.717,174202.54999998724,174212.391,178996.836,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T18:06:10.669Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,183234.3150000088,183232.032,178980.162,178993.58999996912,178996.836,183248.706,,,
