sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T14:06:02.916Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5efc9190d8b4ba050a97f67d,,,,,,,,,,,,,,,6441.191000023693,,form submission,,,,,,,,,,,,,,,,,,,,,13513.135000132024,13512.815000023693,7054.84,7062.585000181571,7071.624,13528.053,{},,
Introduction,html.Screen,1_0,2021-04-24T14:06:06.325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.652000007525,,response,,,,,,,,,,,continue,click button,,,,,,,,,16921.40500014648,16919.705000007525,13511.654,13513.38000013493,13528.053,16931.472,,,
Volume calibration,html.Screen,1_1,2021-04-24T14:06:23.701Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17364.023000202207,,response,,,,,,,,,,,continue,click button,,,,,,,,,34297.69500019029,34295.49500020221,16914.813,16921.504999976605,16931.472,34298.806,,,
Task instructions,html.Screen,1_2,2021-04-24T14:06:29.996Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292.98900001483,,response,,,,,,,,,,,continue,click button,,,,,,,,,40592.40000019781,40591.79500001483,34282.241,34297.78999998234,34298.806,40605.088,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T14:06:34.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.505999999994,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,44846.80000017397,44842.911,40588.736,40592.59000001475,40605.088,44859.594,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T14:06:36.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1947.9110001498339,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,46808.10000002384,46807.50500014983,44842.911,44846.88500012271,44859.594,46811.342,,,
Trial,flow.Sequence,1_3_0,2021-04-24T14:06:36.212Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6202.417000149828,,completion,,,,,,,,,2,,,,,,,,O,S,I,,46808.33000014536,46807.50500014983,40588.736,40592.554999981076,40605.088,46811.342,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T14:06:40.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.554000000004,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,51050.250000087544,51049.203,46794.961,46808.43000020832,46811.342,51065.896,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T14:06:42.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1861.7540002015376,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,52928.23000019416,52927.65000020154,51049.203,51050.570000195876,51065.896,52934.134,,,
Trial,flow.Sequence,1_3_1,2021-04-24T14:06:42.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.308000201541,,completion,,,,,,,,,1,,,,,,,,S,I,O,,52928.405000129715,52927.65000020154,46794.961,46808.405000017956,46811.342,52934.134,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T14:06:46.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.541000000005,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,57172.93500015512,57171.891,52917.799,52928.509999997914,52934.134,57188.675,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T14:06:47.627Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,1034.8700001899124,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,58224.10500003025,58223.545000189915,57171.891,57173.23000007309,57188.675,58239.614,,,
Trial,flow.Sequence,1_3_2,2021-04-24T14:06:47.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.411000189917,,completion,,,,,,,,,3,,,,,,,,I,O,S,,58224.25500000827,58223.545000189915,52917.799,52928.47500019707,52934.134,58239.614,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T14:06:51.882Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.135000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,62478.560000192374,62476.969,58222.894,58224.350000033155,58239.614,62493.749,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T14:06:52.659Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,761.6860001737441,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,63255.940000060946,63255.43500017375,62476.969,62478.624999988824,62493.749,63261.13,,,
Trial,flow.Sequence,1_3_3,2021-04-24T14:06:52.659Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015.821000173746,,completion,,,,,,,,,3,,,,,,,,O,I,S,,63256.085000000894,63255.43500017375,58222.894,58224.32000003755,58239.614,63261.13,,,
Sounds,html.Screen,1_3_4_0,2021-04-24T14:06:56.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.3009999999995,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,67500.04500010982,67498.985,63244.704,63256.17499998771,63261.13,67515.431,,,
Judgement,html.Screen,1_3_4_1,2021-04-24T14:06:57.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,788.2390000520827,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,68304.2500000447,68303.67000005208,67498.985,67500.33499998972,67515.431,68316.425,,,
Trial,flow.Sequence,1_3_4,2021-04-24T14:06:57.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.540000052082,,completion,,,,,,,,,2,,,,,,,,I,S,O,,68304.43000001833,68303.67000005208,63244.704,63256.150000030175,63261.13,68316.425,,,
Sounds,html.Screen,1_3_5_0,2021-04-24T14:07:01.958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.251000000004,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,72555.03500020131,72553.902,68299.738,68304.52000000514,68316.425,72570.676,,,
Judgement,html.Screen,1_3_5_1,2021-04-24T14:07:02.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,981.0140001093678,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,73552.25000018254,73551.69000010937,72553.902,72555.31000019982,72570.676,73554.697,,,
Trial,flow.Sequence,1_3_5,2021-04-24T14:07:02.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235.265000109372,,completion,,,,,,,,,1,,,,,,,,S,O,I,,73552.39500012249,73551.69000010937,68299.738,68304.49500004761,68316.425,73554.697,,,
Task,flow.Loop,1_3,2021-04-24T14:07:02.959Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32946.60200010937,,completion,,,1,,,,,,,,,,,,,,,,,,73555.67000014707,73551.69000010937,40588.736,40592.510000104085,40605.088,73554.697,,,
Trap,html.Screen,1_4,2021-04-24T14:07:02.960Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,73556.88500008546,73551.69000010937,,73556.79000006057,,73554.697,,,
Thanks,html.Screen,1_5,2021-04-24T14:07:05.612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653.2030000376253,,response,,,,,,,,,,,continue,click button,,,,,,,,,76208.46000011079,76207.90000003763,73538.303,73556.9700000342,73554.697,78910.023,,,
