sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T12:42:01.057Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_a/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1397,""scroll_height"":731,""window_innerWidth"":1397,""window_innerHeight"":779,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5c4729a9685da800014c6fc4,,,,,,,,,,,,,,,45447.645999987835,,form submission,,,,,,,,,,,,,,,,,,,,,58477.87000000244,58477.43999998784,12996.462,13002.59499999811,13029.794,58479.03,{},,
Introduction,html.Screen,1_0,2021-04-24T12:42:06.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022.034999989468,,response,,,,,,,,,,,continue,click button,,,,,,,,,63504.62999998126,63501.06499998947,58462.364,58478.19999998319,58479.03,63512.573,,,
Volume calibration,html.Screen,1_1,2021-04-24T12:42:30.313Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24217.3619999812,,response,,,,,,,,,,,continue,click button,,,,,,,,,87734.5749999804,87729.9349999812,63495.907,63504.77999998839,63512.573,87745.456,,,
Task instructions,html.Screen,1_2,2021-04-24T12:42:38.129Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7801.878999981098,,response,,,,,,,,,,,continue,click button,,,,,,,,,95550.51999998977,95547.3349999811,87728.79,87734.75000000326,87745.456,95561.81,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T12:42:42.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,99805.22499998915,99794.974,95545.144,95550.79499998828,95561.81,99811.64,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T12:42:44.153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1760.4849999769503,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,101574.099999998,101572.12499997695,99794.974,99805.44499997632,99811.64,101578.503,,,
Trial,flow.Sequence,1_3_0,2021-04-24T12:42:44.153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.314999976952,,completion,,,,,,,,,2,,,,,,,,O,S,I,,101574.42999997875,101572.12499997695,95545.144,95550.73499999708,95561.81,101578.503,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T12:42:48.392Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,105812.63000000035,105811.667,101561.837,101574.58499999484,101578.503,105828.333,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T12:42:49.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,707.1719999780034,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,106537.2249999782,106535.504999978,105811.667,105812.75499999174,105828.333,106544.971,,,
Trial,flow.Sequence,1_3_1,2021-04-24T12:42:49.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957.001999978005,,completion,,,,,,,,,2,,,,,,,,I,S,O,,106537.4099999899,106535.504999978,101561.837,101574.54000000143,101578.503,106544.971,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T12:42:53.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,110779.87999998732,110778.135,106528.305,106537.53499998129,106544.971,110794.801,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T12:42:53.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,599.4239999963611,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,111396.03999999235,111394.22499999637,110778.135,110779.99999999884,110794.801,111411.68,,,
Trial,flow.Sequence,1_3_2,2021-04-24T12:42:53.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4849.253999996363,,completion,,,,,,,,,3,,,,,,,,O,I,S,,111396.20499999728,111394.22499999637,106528.305,106537.48999998788,106544.971,111411.68,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T12:42:58.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,115647.6149999944,115644.844,111395.014,111396.34499998647,111411.68,115661.51,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T12:42:58.907Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,664.3600000005827,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,116327.7549999766,116325.87000000058,115644.844,115647.81999998377,115661.51,116328.15,,,
Trial,flow.Sequence,1_3_3,2021-04-24T12:42:58.907Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914.190000000584,,completion,,,,,,,,,1,,,,,,,,S,I,O,,116327.94499999727,116325.87000000058,111395.014,111396.29000000423,111411.68,116328.15,,,
Sounds,html.Screen,1_3_4_0,2021-04-24T12:43:03.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.830000000002,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,120563.15000000177,120561.314,116311.484,116328.08499998646,116328.15,120577.98,,,
Judgement,html.Screen,1_3_4_1,2021-04-24T12:43:03.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,495.57499998084677,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,121075.205000001,121073.55499998084,120561.314,120563.35499999113,120577.98,121077.96,,,
