sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2021-04-24T17:56:12.141Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific_music_e/"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":641,""window_innerWidth"":1280,""window_innerHeight"":689,""devicePixelRatio"":2}",,,,,,,,,,,,,,,5e903d24f61c37012048e7de,,,,,,,,,,,,,,,4982.3680000303975,,form submission,,,,,,,,,,,,,,,,,,,,,15613.559999968857,15613.140000030398,10597.424,10608.934999909252,10630.772,15617.443,{},,
Introduction,html.Screen,1_0,2021-04-24T17:58:57.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165670.436999727,,response,,,,,,,,,,,continue,click button,,,,,,,,,181291.29999969155,181287.879999727,15600.769,15613.819999620318,15617.443,181303.273,,,
Volume calibration,html.Screen,1_1,2021-04-24T17:59:07.221Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9387.14200007735,,response,,,,,,,,,,,continue,click button,,,,,,,,,190692.54499999806,190690.41500007734,181286.599,181291.51999996975,181303.273,190707.409,,,
Task instructions,html.Screen,1_2,2021-04-24T17:59:10.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070.550999628351,,response,,,,,,,,,,,continue,click button,,,,,,,,,193780.0199999474,193777.95999962837,190690.735,190692.64999963343,190707.409,193785.549,,,
Sounds,html.Screen,1_3_0_0,2021-04-24T17:59:14.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,198023.00499984995,198020.745,193768.875,193780.24500003085,193785.549,198037.419,,,
Judgement,html.Screen,1_3_0_1,2021-04-24T17:59:17.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,2997.081000067061,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,201036.44499974325,201034.50000006706,198020.745,198023.25999969617,198037.419,201038.739,,,
Trial,flow.Sequence,1_3_0,2021-04-24T17:59:17.565Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7248.951000067056,,completion,,,,,,,,,1,,,,,,,,S,I,O,,201036.72500001267,201034.50000006706,193768.875,193780.17999976873,193785.549,201038.739,,,
Sounds,html.Screen,1_3_1_0,2021-04-24T17:59:21.810Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258.181000000011,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,205281.50499984622,205280.246,201022.065,201036.84999980032,201038.739,205296.92,,,
Judgement,html.Screen,1_3_1_1,2021-04-24T17:59:22.400Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,572.5899996402732,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,205871.40999967232,205869.5099996403,205280.246,205281.60999994725,205296.92,205880.51,,,
Trial,flow.Sequence,1_3_1,2021-04-24T17:59:22.400Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830.770999640285,,completion,,,,,,,,,3,,,,,,,,O,I,S,,205871.60999979824,205869.5099996403,201022.065,201036.8099999614,201038.739,205880.51,,,
Sounds,html.Screen,1_3_2_0,2021-04-24T17:59:26.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,210117.18499986455,210115.706,205863.836,205871.71499989927,205880.51,210132.38,,,
Judgement,html.Screen,1_3_2_1,2021-04-24T17:59:27.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,361.3199999917997,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,210495.54999964312,210493.6999999918,210115.706,210117.29499977082,210132.38,210499.208,,,
Trial,flow.Sequence,1_3_2,2021-04-24T17:59:27.024Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613.189999991795,,completion,,,,,,,,,3,,,,,,,,I,O,S,,210495.7099999301,210493.6999999918,205863.836,205871.6799998656,205880.51,210499.208,,,
Sounds,html.Screen,1_3_3_0,2021-04-24T17:59:31.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,214736.35499970987,214734.404,210482.534,210495.81999983639,210499.208,214751.078,,,
Judgement,html.Screen,1_3_3_1,2021-04-24T17:59:31.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,339.8169999138627,,response,,,,,,,,,2,,2,click #choice-2,,,,,I,S,O,,215092.78000006452,215090.89499991387,214734.404,214736.5549998358,214751.078,215104.521,,,
Trial,flow.Sequence,1_3_3,2021-04-24T17:59:31.622Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591.686999913858,,completion,,,,,,,,,2,,,,,,,,I,S,O,,215092.92500000447,215090.89499991387,210482.534,210495.76999992132,210499.208,215104.521,,,
Sounds,html.Screen,1_3_4_0,2021-04-24T17:59:35.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,219340.72999982163,219339.717,215087.847,215093.01499975845,215104.521,219356.391,,,
Judgement,html.Screen,1_3_4_1,2021-04-24T17:59:36.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1025.3839996669558,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,220383.62499978393,220381.77499966696,219339.717,219340.82499984652,219356.391,220390.179,,,
Trial,flow.Sequence,1_3_4,2021-04-24T17:59:36.913Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.253999666951,,completion,,,,,,,,,1,,,,,,,,S,O,I,,220383.78500007093,220381.77499966696,215087.847,215092.98499999568,215104.521,220390.179,,,
Sounds,html.Screen,1_3_5_0,2021-04-24T17:59:41.156Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.869999999995,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,224627.0099999383,224625.375,220373.505,220383.8749998249,220390.179,224642.049,,,
Judgement,html.Screen,1_3_5_1,2021-04-24T17:59:41.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,372.6959998185048,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,225016.82499982417,225014.7449998185,224625.375,224627.10999976844,224642.049,225025.551,,,
Trial,flow.Sequence,1_3_5,2021-04-24T17:59:41.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.5659998185,,completion,,,,,,,,,2,,,,,,,,O,S,I,,225017.05499971285,225014.7449998185,220373.505,220383.84500006214,220390.179,225025.551,,,
Task,flow.Loop,1_3,2021-04-24T17:59:41.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31229.195999818505,,completion,,,1,,,,,,,,,,,,,,,,,,225020.6749998033,225014.7449998185,193768.875,193780.12500004843,193785.549,225025.551,,,
Trap,html.Screen,1_4,2021-04-24T17:59:41.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,skipped,,,,,,,,,,,,,,,,,,,,,225022.98999996856,225014.7449998185,,225022.57499983534,,225025.551,,,
Thanks,html.Screen,1_5,2021-04-24T17:59:45.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718.5139997442893,,response,,,,,,,,,,,continue,click button,,,,,,,,,228746.04999972507,228744.0649997443,225008.877,225023.1550000608,225025.551,231366.089,,,
Headphone screening,flow.Sequence,1,2021-04-24T17:59:45.275Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213126.6219997443,,completion,,,,,,,,,,,,,,,,,,,,,228746.18999985978,228744.0649997443,15600.769,15613.794999662787,15617.443,231366.089,,,
Instructions,html.Page,2_0,2021-04-24T18:00:02.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14987.530999717914,,form submission,,,,,,,,,,,,,,,,,,,,,246354.24999985844,246353.61999971792,231349.415,231364.27999986336,231366.089,246356.262,,,
Holding screen,html.Screen,2_1_0_0,2021-04-24T18:00:12.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10005.717000000004,,timeout,,,,,,,,,,,,,,,,,,,,,256347.07499993965,256345.305,246339.588,246354.4349996373,246356.262,256361.979,,,
screen,html.Screen,2_1_0_1_0,2021-04-24T18:00:13.846Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,950.4759998901864,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,257317.36500002444,257312.45499989018,256345.305,256347.38499997184,256361.979,257329.071,,0,When
screen,html.Screen,2_1_0_1_1,2021-04-24T18:00:14.121Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,260.2289996431209,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,257591.76500001922,257589.29999964312,257312.397,257317.48500000685,257329.071,257595.855,,1,it
screen,html.Screen,2_1_0_1_2,2021-04-24T18:00:14.685Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,557.5499999900057,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,258155.97999980673,258153.40499999002,257579.181,257591.9299996458,257595.855,258162.771,,2,comes
screen,html.Screen,2_1_0_1_3,2021-04-24T18:00:15.037Z,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,342.58899983548326,,response,,,,99,,,,,,,Space,keypress(Space),,,,,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,258507.89000000805,258505.3599998355,258146.097,258156.13999962807,258162.771,258512.925,,3,to
