"subject","item","Provo_ID","list","accuracy","duration","sound","ended_on","response","correctResponse","Pool","item_quest"
61,3,NA,"B",1,2731.55300000077,"silence","response","TRUE","TRUE","University pool",1
61,3,NA,"B",1,2125.7429999992,"silence","response","FALSE","FALSE","University pool",2
61,15,NA,"B",1,2813.55099999928,"silence","response","FALSE","FALSE","University pool",1
61,15,NA,"B",1,1932.34500000079,"silence","response","TRUE","TRUE","University pool",2
61,9,NA,"B",1,2586.51899999997,"silence","response","FALSE","FALSE","University pool",1
61,9,NA,"B",1,2601.82999999856,"silence","response","FALSE","FALSE","University pool",2
61,6,NA,"B",0,2385.90199999849,"silence","response","FALSE","TRUE","University pool",1
61,6,NA,"B",1,2217.16800000076,"silence","response","FALSE","FALSE","University pool",2
62,10,NA,"B",0,9489.065,"lyrical","response","FALSE","TRUE","University pool",1
62,10,NA,"B",1,8041.86500000599,"lyrical","response","TRUE","TRUE","University pool",2
62,13,NA,"B",1,5563.04400001193,"lyrical","response","FALSE","FALSE","University pool",1
62,13,NA,"B",1,5577.67500000895,"lyrical","response","TRUE","TRUE","University pool",2
62,1,NA,"B",1,2729.59299999999,"lyrical","response","TRUE","TRUE","University pool",1
62,1,NA,"B",1,2883.29000000597,"lyrical","response","FALSE","FALSE","University pool",2
62,4,NA,"B",0,8044.37700000894,"lyrical","response","TRUE","FALSE","University pool",1
62,4,NA,"B",1,7431.40300000599,"lyrical","response","TRUE","TRUE","University pool",2
62,7,NA,"B",0,7373.47100000596,"lyrical","response","TRUE","FALSE","University pool",1
62,7,NA,"B",0,13907.678000003,"lyrical","response","FALSE","TRUE","University pool",2
62,2,NA,"B",0,9009.46200000891,"instrumental","response","TRUE","FALSE","University pool",1
62,2,NA,"B",1,5397.45600001188,"instrumental","response","FALSE","FALSE","University pool",2
62,11,NA,"B",0,3281.519000003,"instrumental","response","TRUE","FALSE","University pool",1
62,11,NA,"B",1,9916.93700001191,"instrumental","response","FALSE","FALSE","University pool",2
62,14,NA,"B",1,3353.06800001196,"instrumental","response","FALSE","FALSE","University pool",1
62,14,NA,"B",1,4169.201,"instrumental","response","FALSE","FALSE","University pool",2
62,5,NA,"B",1,3042.60100000596,"instrumental","response","TRUE","TRUE","University pool",1
62,5,NA,"B",1,5567.80000000296,"instrumental","response","TRUE","TRUE","University pool",2
62,8,NA,"B",1,5705.12300000596,"instrumental","response","FALSE","FALSE","University pool",1
62,8,NA,"B",1,5378.69000000891,"instrumental","response","TRUE","TRUE","University pool",2
62,9,NA,"B",1,5420.32300001197,"silence","response","FALSE","FALSE","University pool",1
62,9,NA,"B",1,2937.33700000297,"silence","response","FALSE","FALSE","University pool",2
62,15,NA,"B",1,2652.41000000003,"silence","response","FALSE","FALSE","University pool",1
62,15,NA,"B",1,2736.78700001189,"silence","response","TRUE","TRUE","University pool",2
62,6,NA,"B",1,3337.66700000002,"silence","response","TRUE","TRUE","University pool",1
62,6,NA,"B",1,4842.62000001187,"silence","response","FALSE","FALSE","University pool",2
62,12,NA,"B",1,4244.11200000299,"silence","response","FALSE","FALSE","University pool",1
62,12,NA,"B",1,5136.56099999999,"silence","response","TRUE","TRUE","University pool",2
62,3,NA,"B",1,4060.6340000059,"silence","response","TRUE","TRUE","University pool",1
62,3,NA,"B",1,3744.83800000604,"silence","response","FALSE","FALSE","University pool",2
63,7,NA,"B",1,3619.87600004769,"lyrical","response","FALSE","FALSE","University pool",1
63,7,NA,"B",1,2252.97700000001,"lyrical","response","TRUE","TRUE","University pool",2
63,1,NA,"B",1,2876.73400002383,"lyrical","response","TRUE","TRUE","University pool",1
63,1,NA,"B",1,1807.76700001193,"lyrical","response","FALSE","FALSE","University pool",2
63,4,NA,"B",1,3103.78100001195,"lyrical","response","FALSE","FALSE","University pool",1
63,4,NA,"B",0,6803.06400001195,"lyrical","response","FALSE","TRUE","University pool",2
63,13,NA,"B",1,4101.12600003579,"lyrical","response","FALSE","FALSE","University pool",1
63,13,NA,"B",1,5589.71700003574,"lyrical","response","TRUE","TRUE","University pool",2
63,10,NA,"B",1,3662.41700002382,"lyrical","response","TRUE","TRUE","University pool",1
63,10,NA,"B",1,3153.07300001191,"lyrical","response","TRUE","TRUE","University pool",2
63,11,NA,"B",1,5824.04800001194,"instrumental","response","FALSE","FALSE","University pool",1
63,11,NA,"B",1,3798.44700003578,"instrumental","response","FALSE","FALSE","University pool",2
63,2,NA,"B",1,4034.84700003575,"instrumental","response","FALSE","FALSE","University pool",1
63,2,NA,"B",1,2219.40700003575,"instrumental","response","FALSE","FALSE","University pool",2
63,14,NA,"B",1,2033.3670000119,"instrumental","response","FALSE","FALSE","University pool",1
63,14,NA,"B",1,2606.63099999999,"instrumental","response","FALSE","FALSE","University pool",2
63,5,NA,"B",1,1891.15500003577,"instrumental","response","TRUE","TRUE","University pool",1
63,5,NA,"B",1,10999.393,"instrumental","response","TRUE","TRUE","University pool",2
63,8,NA,"B",1,3213.67100002384,"instrumental","response","FALSE","FALSE","University pool",1
63,8,NA,"B",1,2229.97100002388,"instrumental","response","TRUE","TRUE","University pool",2
63,15,NA,"B",1,2805.71300001186,"silence","response","FALSE","FALSE","University pool",1
63,15,NA,"B",1,2071.0030000119,"silence","response","TRUE","TRUE","University pool",2
63,12,NA,"B",0,4655.32700004766,"silence","response","TRUE","FALSE","University pool",1
63,12,NA,"B",1,1491.46100004774,"silence","response","TRUE","TRUE","University pool",2
63,6,NA,"B",1,6525.86499999999,"silence","response","TRUE","TRUE","University pool",1
63,6,NA,"B",1,2600.84100003575,"silence","response","FALSE","FALSE","University pool",2
63,9,NA,"B",1,2237.48700004769,"silence","response","FALSE","FALSE","University pool",1
63,9,NA,"B",1,1878.8180000477,"silence","response","FALSE","FALSE","University pool",2
63,3,NA,"B",1,2311.25200004771,"silence","response","TRUE","TRUE","University pool",1
63,3,NA,"B",1,1604.01000002387,"silence","response","FALSE","FALSE","University pool",2
64,10,NA,"B",1,5875.32299999107,"lyrical","response","TRUE","TRUE","University pool",1
64,10,NA,"B",1,3718.36899999701,"lyrical","response","TRUE","TRUE","University pool",2
64,13,NA,"B",1,8326.78399999702,"lyrical","response","FALSE","FALSE","University pool",1
64,13,NA,"B",1,4198.90099999402,"lyrical","response","TRUE","TRUE","University pool",2
64,7,NA,"B",0,3547.78699999402,"lyrical","response","TRUE","FALSE","University pool",1
64,7,NA,"B",0,5465.92299999401,"lyrical","response","FALSE","TRUE","University pool",2
64,4,NA,"B",1,3186.41600000003,"lyrical","response","FALSE","FALSE","University pool",1
64,4,NA,"B",1,4865.49899999704,"lyrical","response","TRUE","TRUE","University pool",2
64,1,NA,"B",1,3488.61499999405,"lyrical","response","TRUE","TRUE","University pool",1
64,1,NA,"B",1,2123.37499999104,"lyrical","response","FALSE","FALSE","University pool",2
64,8,NA,"B",1,3062.329000003,"instrumental","response","FALSE","FALSE","University pool",1
64,8,NA,"B",1,2506.78399999405,"instrumental","response","TRUE","TRUE","University pool",2
64,2,NA,"B",0,2937.60199999704,"instrumental","response","TRUE","FALSE","University pool",1
64,2,NA,"B",1,3090.87399999402,"instrumental","response","FALSE","FALSE","University pool",2
64,14,NA,"B",1,2148.26199999102,"instrumental","response","FALSE","FALSE","University pool",1
64,14,NA,"B",1,3573.21599999408,"instrumental","response","FALSE","FALSE","University pool",2
64,5,NA,"B",1,3308.00599999703,"instrumental","response","TRUE","TRUE","University pool",1
64,5,NA,"B",1,3350.64499999408,"instrumental","response","TRUE","TRUE","University pool",2
64,11,NA,"B",1,5007.54399999103,"instrumental","response","FALSE","FALSE","University pool",1
64,11,NA,"B",1,3996.89899999101,"instrumental","response","FALSE","FALSE","University pool",2
64,9,NA,"B",1,2877.147,"silence","response","FALSE","FALSE","University pool",1
64,9,NA,"B",1,1833.08799999102,"silence","response","FALSE","FALSE","University pool",2
64,3,NA,"B",1,2727.91400000302,"silence","response","TRUE","TRUE","University pool",1
64,3,NA,"B",1,1610.03900000302,"silence","response","FALSE","FALSE","University pool",2
64,12,NA,"B",1,2421.68700000294,"silence","response","FALSE","FALSE","University pool",1
64,12,NA,"B",1,3691.47900000005,"silence","response","TRUE","TRUE","University pool",2
64,6,NA,"B",1,1965.63500000001,"silence","response","TRUE","TRUE","University pool",1
64,6,NA,"B",1,2373.75199999101,"silence","response","FALSE","FALSE","University pool",2
64,15,NA,"B",1,2374.18899999699,"silence","response","FALSE","FALSE","University pool",1
64,15,NA,"B",0,2006.21500000299,"silence","response","FALSE","TRUE","University pool",2
65,7,NA,"B",0,7758.98000000001,"lyrical","response","TRUE","FALSE","University pool",1
65,7,NA,"B",1,4094.06100003576,"lyrical","response","TRUE","TRUE","University pool",2
65,10,NA,"B",1,10855.0940000238,"lyrical","response","TRUE","TRUE","University pool",1
65,10,NA,"B",1,4209.23900003574,"lyrical","response","TRUE","TRUE","University pool",2
65,4,NA,"B",1,3597.30100003578,"lyrical","response","FALSE","FALSE","University pool",1
65,4,NA,"B",1,3084.56700003578,"lyrical","response","TRUE","TRUE","University pool",2
65,1,NA,"B",1,2605.80800003576,"lyrical","response","TRUE","TRUE","University pool",1
65,1,NA,"B",1,2563.49600003578,"lyrical","response","FALSE","FALSE","University pool",2
65,13,NA,"B",1,4638.5030000119,"lyrical","response","FALSE","FALSE","University pool",1
65,13,NA,"B",1,4947.04100002383,"lyrical","response","TRUE","TRUE","University pool",2
65,8,NA,"B",1,3822.64500003576,"instrumental","response","FALSE","FALSE","University pool",1
65,8,NA,"B",1,3804.17000004766,"instrumental","response","TRUE","TRUE","University pool",2
65,2,NA,"B",1,4356.88600000006,"instrumental","response","FALSE","FALSE","University pool",1
65,2,NA,"B",0,4020.60800003575,"instrumental","response","TRUE","FALSE","University pool",2
65,11,NA,"B",1,5234.50400003581,"instrumental","response","FALSE","FALSE","University pool",1
65,11,NA,"B",0,12270.4340000119,"instrumental","response","TRUE","FALSE","University pool",2
65,14,NA,"B",1,2632.30900004774,"instrumental","response","FALSE","FALSE","University pool",1
65,14,NA,"B",1,5181.66399999999,"instrumental","response","FALSE","FALSE","University pool",2
65,5,NA,"B",1,2943.94800001197,"instrumental","response","TRUE","TRUE","University pool",1
65,5,NA,"B",1,3256.8610000239,"instrumental","response","TRUE","TRUE","University pool",2
65,3,NA,"B",1,2632.41100004769,"silence","response","TRUE","TRUE","University pool",1
65,3,NA,"B",1,4229.17900001188,"silence","response","FALSE","FALSE","University pool",2
65,9,NA,"B",1,3665.26100000006,"silence","response","FALSE","FALSE","University pool",1
65,9,NA,"B",1,3461.42800001195,"silence","response","FALSE","FALSE","University pool",2
65,15,NA,"B",1,3469.9250000238,"silence","response","FALSE","FALSE","University pool",1
65,15,NA,"B",0,2792.90000000002,"silence","response","FALSE","TRUE","University pool",2
65,12,NA,"B",0,3996.76500000001,"silence","response","TRUE","FALSE","University pool",1
65,12,NA,"B",0,2531.45200000005,"silence","response","FALSE","TRUE","University pool",2
65,6,NA,"B",1,2930.50800003577,"silence","response","TRUE","TRUE","University pool",1
65,6,NA,"B",1,3116.22600004764,"silence","response","FALSE","FALSE","University pool",2
66,1,NA,"B",1,2390.18499992846,"lyrical","response","TRUE","TRUE","University pool",1
66,1,NA,"B",1,2045.56600002383,"lyrical","response","FALSE","FALSE","University pool",2
66,7,NA,"B",0,2351.45799997618,"lyrical","response","TRUE","FALSE","University pool",1
66,7,NA,"B",1,3847.75900000002,"lyrical","response","TRUE","TRUE","University pool",2
66,4,NA,"B",1,2692.66700002382,"lyrical","response","FALSE","FALSE","University pool",1
66,4,NA,"B",1,3175.79700000002,"lyrical","response","TRUE","TRUE","University pool",2
66,13,NA,"B",1,3575.56100002385,"lyrical","response","FALSE","FALSE","University pool",1
66,13,NA,"B",1,2743.08099997614,"lyrical","response","TRUE","TRUE","University pool",2
66,10,NA,"B",0,2354.91899997613,"lyrical","response","FALSE","TRUE","University pool",1
66,10,NA,"B",1,3355.63999995234,"lyrical","response","TRUE","TRUE","University pool",2
66,11,NA,"B",1,5961.49099995231,"instrumental","response","FALSE","FALSE","University pool",1
66,11,NA,"B",0,3479.58199999999,"instrumental","response","TRUE","FALSE","University pool",2
66,8,NA,"B",1,3346.60099995229,"instrumental","response","FALSE","FALSE","University pool",1
66,8,NA,"B",1,1763.6310000238,"instrumental","response","TRUE","TRUE","University pool",2
66,14,NA,"B",1,3328.25299992843,"instrumental","response","FALSE","FALSE","University pool",1
66,14,NA,"B",1,3321.826,"instrumental","response","FALSE","FALSE","University pool",2
66,5,NA,"B",1,2558.42899995227,"instrumental","response","TRUE","TRUE","University pool",1
66,5,NA,"B",1,3359.1059999523,"instrumental","response","TRUE","TRUE","University pool",2
66,2,NA,"B",1,2698.81599997613,"instrumental","response","FALSE","FALSE","University pool",1
66,2,NA,"B",0,2990.0619999523,"instrumental","response","TRUE","FALSE","University pool",2
66,6,NA,"B",0,2787.3279999285,"silence","response","FALSE","TRUE","University pool",1
66,6,NA,"B",0,1834.46100002388,"silence","response","TRUE","FALSE","University pool",2
66,3,NA,"B",1,2965.08099992853,"silence","response","TRUE","TRUE","University pool",1
66,3,NA,"B",0,1757.50200002384,"silence","response","TRUE","FALSE","University pool",2
66,15,NA,"B",1,2987.36599995231,"silence","response","FALSE","FALSE","University pool",1
66,15,NA,"B",0,2034.37000002386,"silence","response","FALSE","TRUE","University pool",2
66,12,NA,"B",0,3480.88399992848,"silence","response","TRUE","FALSE","University pool",1
66,12,NA,"B",0,1316.64699992852,"silence","response","FALSE","TRUE","University pool",2
66,9,NA,"B",1,5203.07699997618,"silence","response","FALSE","FALSE","University pool",1
66,9,NA,"B",1,4335.55700000003,"silence","response","FALSE","FALSE","University pool",2
67,10,NA,"B",1,4203.76700002383,"lyrical","response","TRUE","TRUE","University pool",1
67,10,NA,"B",1,4232.13099998809,"lyrical","response","TRUE","TRUE","University pool",2
67,7,NA,"B",0,2526.66700001192,"lyrical","response","TRUE","FALSE","University pool",1
67,7,NA,"B",1,3328.351,"lyrical","response","TRUE","TRUE","University pool",2
67,1,NA,"B",1,3652.84200003574,"lyrical","response","TRUE","TRUE","University pool",1
67,1,NA,"B",1,3841.07599998807,"lyrical","response","FALSE","FALSE","University pool",2
67,4,NA,"B",1,5103.53700002382,"lyrical","response","FALSE","FALSE","University pool",1
67,4,NA,"B",1,4625.16500003578,"lyrical","response","TRUE","TRUE","University pool",2
67,13,NA,"B",1,10098.3050000239,"lyrical","response","FALSE","FALSE","University pool",1
67,13,NA,"B",1,2723.67999999999,"lyrical","response","TRUE","TRUE","University pool",2
67,2,NA,"B",1,5369.18899998808,"instrumental","response","FALSE","FALSE","University pool",1
67,2,NA,"B",1,2976.69700002385,"instrumental","response","FALSE","FALSE","University pool",2
67,14,NA,"B",1,2587.16800001194,"instrumental","response","FALSE","FALSE","University pool",1
67,14,NA,"B",1,2610.46799998806,"instrumental","response","FALSE","FALSE","University pool",2
67,11,NA,"B",1,6003.02600003581,"instrumental","response","FALSE","FALSE","University pool",1
67,11,NA,"B",0,3400.53600001195,"instrumental","response","TRUE","FALSE","University pool",2
67,5,NA,"B",1,3717.03200002387,"instrumental","response","TRUE","TRUE","University pool",1
67,5,NA,"B",1,3063.59900001192,"instrumental","response","TRUE","TRUE","University pool",2
67,8,NA,"B",1,3815.72399998805,"instrumental","response","FALSE","FALSE","University pool",1
67,8,NA,"B",1,2266.36500002386,"instrumental","response","TRUE","TRUE","University pool",2
67,6,NA,"B",0,3685.41700001189,"silence","response","FALSE","TRUE","University pool",1
67,6,NA,"B",1,2208.04400003573,"silence","response","FALSE","FALSE","University pool",2
67,3,NA,"B",1,3393.21300003573,"silence","response","TRUE","TRUE","University pool",1
67,3,NA,"B",0,1791.65100003581,"silence","response","TRUE","FALSE","University pool",2
67,12,NA,"B",1,3264.21600003575,"silence","response","FALSE","FALSE","University pool",1
67,12,NA,"B",1,2028.66700003576,"silence","response","TRUE","TRUE","University pool",2
67,9,NA,"B",1,2531.40300001192,"silence","response","FALSE","FALSE","University pool",1
67,9,NA,"B",1,2716.33799999999,"silence","response","FALSE","FALSE","University pool",2
67,15,NA,"B",1,5869.78800002381,"silence","response","FALSE","FALSE","University pool",1
67,15,NA,"B",1,2328.49200003571,"silence","response","TRUE","TRUE","University pool",2
68,4,NA,"B",0,5601.81700000001,"lyrical","response","TRUE","FALSE","University pool",1
68,4,NA,"B",1,2559.54199995231,"lyrical","response","TRUE","TRUE","University pool",2
68,7,NA,"B",0,2405.31400000001,"lyrical","response","TRUE","FALSE","University pool",1
68,7,NA,"B",1,2451.92199997616,"lyrical","response","TRUE","TRUE","University pool",2
68,1,NA,"B",1,2456.33499990462,"lyrical","response","TRUE","TRUE","University pool",1
68,1,NA,"B",1,1892.84299999999,"lyrical","response","FALSE","FALSE","University pool",2
68,10,NA,"B",1,3952.57599997614,"lyrical","response","TRUE","TRUE","University pool",1
68,10,NA,"B",1,4392.70599992847,"lyrical","response","TRUE","TRUE","University pool",2
68,13,NA,"B",1,4714.81999992847,"lyrical","response","FALSE","FALSE","University pool",1
68,13,NA,"B",1,2076.91699992848,"lyrical","response","TRUE","TRUE","University pool",2
68,11,NA,"B",0,3451.62199990463,"instrumental","response","TRUE","FALSE","University pool",1
68,11,NA,"B",1,5367.88499995234,"instrumental","response","FALSE","FALSE","University pool",2
68,14,NA,"B",1,2225.32399992843,"instrumental","response","FALSE","FALSE","University pool",1
68,14,NA,"B",0,4727.23499997612,"instrumental","response","TRUE","FALSE","University pool",2
68,5,NA,"B",1,2668.85599992843,"instrumental","response","TRUE","TRUE","University pool",1
68,5,NA,"B",1,3792.56400000001,"instrumental","response","TRUE","TRUE","University pool",2
68,2,NA,"B",1,4232.73699992849,"instrumental","response","FALSE","FALSE","University pool",1
68,2,NA,"B",0,2902.09900000005,"instrumental","response","TRUE","FALSE","University pool",2
68,8,NA,"B",1,3474.22400000005,"instrumental","response","FALSE","FALSE","University pool",1
68,8,NA,"B",1,1725.92799997621,"instrumental","response","TRUE","TRUE","University pool",2
68,15,NA,"B",1,3209.88599992846,"silence","response","FALSE","FALSE","University pool",1
68,15,NA,"B",1,1856.12599990459,"silence","response","TRUE","TRUE","University pool",2
68,9,NA,"B",1,2946.73899999994,"silence","response","FALSE","FALSE","University pool",1
68,9,NA,"B",1,4467.89499992842,"silence","response","FALSE","FALSE","University pool",2
68,12,NA,"B",1,5603.0409999761,"silence","response","FALSE","FALSE","University pool",1
68,12,NA,"B",0,2496.69399992842,"silence","response","FALSE","TRUE","University pool",2
68,3,NA,"B",1,2309.82999995234,"silence","response","TRUE","TRUE","University pool",1
68,3,NA,"B",0,2696.39399990463,"silence","response","TRUE","FALSE","University pool",2
68,6,NA,"B",1,3680.29499992845,"silence","response","TRUE","TRUE","University pool",1
68,6,NA,"B",1,2187.9939999046,"silence","response","FALSE","FALSE","University pool",2
69,7,NA,"C",1,2524.42000145317,"instrumental","response","FALSE","FALSE","University pool",1
69,7,NA,"C",1,2792.12200130176,"instrumental","response","TRUE","TRUE","University pool",2
69,10,NA,"C",1,6114.71700076771,"instrumental","response","TRUE","TRUE","University pool",1
69,10,NA,"C",1,2127.76700001131,"instrumental","response","TRUE","TRUE","University pool",2
69,13,NA,"C",1,5144.64099974488,"instrumental","response","FALSE","FALSE","University pool",1
69,13,NA,"C",1,2634.31300077128,"instrumental","response","TRUE","TRUE","University pool",2
69,4,NA,"C",1,3141.15300101804,"instrumental","response","FALSE","FALSE","University pool",1
69,4,NA,"C",1,3995.30499966443,"instrumental","response","TRUE","TRUE","University pool",2
69,1,NA,"C",1,2729.42200093938,"instrumental","response","TRUE","TRUE","University pool",1
69,1,NA,"C",1,1947.09899968887,"instrumental","response","FALSE","FALSE","University pool",2
69,14,NA,"C",1,2228.68200049951,"silence","response","FALSE","FALSE","University pool",1
69,14,NA,"C",1,5012.920999786,"silence","response","FALSE","FALSE","University pool",2
69,5,NA,"C",1,2634.3720014132,"silence","response","TRUE","TRUE","University pool",1
69,5,NA,"C",1,4747.40400049236,"silence","response","TRUE","TRUE","University pool",2
69,11,NA,"C",1,3201.03400000359,"silence","response","FALSE","FALSE","University pool",1
69,11,NA,"C",1,3817.37900065031,"silence","response","FALSE","FALSE","University pool",2
69,2,NA,"C",0,5351.35200021038,"silence","response","TRUE","FALSE","University pool",1
69,2,NA,"C",1,2815.61500076053,"silence","response","FALSE","FALSE","University pool",2
69,8,NA,"C",1,2951.90600043332,"silence","response","FALSE","FALSE","University pool",1
69,8,NA,"C",1,1953.88200114202,"silence","response","TRUE","TRUE","University pool",2
69,6,NA,"C",1,2635.60200122313,"lyrical","response","TRUE","TRUE","University pool",1
69,6,NA,"C",1,3434.73699995526,"lyrical","response","FALSE","FALSE","University pool",2
69,15,NA,"C",1,2126.57900122006,"lyrical","response","FALSE","FALSE","University pool",1
69,15,NA,"C",1,1780.31800113013,"lyrical","response","TRUE","TRUE","University pool",2
69,3,NA,"C",1,2647.61200012278,"lyrical","response","TRUE","TRUE","University pool",1
69,3,NA,"C",0,2099.00400042802,"lyrical","response","TRUE","FALSE","University pool",2
69,9,NA,"C",1,4766.29100133036,"lyrical","response","FALSE","FALSE","University pool",1
69,9,NA,"C",1,1819.9870009179,"lyrical","response","FALSE","FALSE","University pool",2
69,12,NA,"C",1,2830.31700064195,"lyrical","response","FALSE","FALSE","University pool",1
69,12,NA,"C",1,1728.51900041068,"lyrical","response","TRUE","TRUE","University pool",2
70,13,NA,"C",1,4921.33300000074,"instrumental","response","FALSE","FALSE","University pool",1
70,13,NA,"C",1,5097.67900000073,"instrumental","response","TRUE","TRUE","University pool",2
70,1,NA,"C",1,2798.03900000112,"instrumental","response","TRUE","TRUE","University pool",1
70,1,NA,"C",1,2378.28600000075,"instrumental","response","FALSE","FALSE","University pool",2
70,4,NA,"C",1,7513.56,"instrumental","response","FALSE","FALSE","University pool",1
70,4,NA,"C",0,6050.9570000011,"instrumental","response","FALSE","TRUE","University pool",2
70,10,NA,"C",0,4411.79499999998,"instrumental","response","FALSE","TRUE","University pool",1
70,10,NA,"C",1,2866.49200000113,"instrumental","response","TRUE","TRUE","University pool",2
70,7,NA,"C",1,2859.3920000004,"instrumental","response","FALSE","FALSE","University pool",1
70,7,NA,"C",1,3697.22000000038,"instrumental","response","TRUE","TRUE","University pool",2
70,5,NA,"C",1,2932.62299999961,"silence","response","TRUE","TRUE","University pool",1
70,5,NA,"C",1,4097.81199999963,"silence","response","TRUE","TRUE","University pool",2
70,11,NA,"C",1,7333.2940000011,"silence","response","FALSE","FALSE","University pool",1
70,11,NA,"C",0,4981.37499999889,"silence","response","TRUE","FALSE","University pool",2
70,2,NA,"C",1,4903.28100000042,"silence","response","FALSE","FALSE","University pool",1
70,2,NA,"C",1,2907.8590000011,"silence","response","FALSE","FALSE","University pool",2
70,8,NA,"C",0,6201.14800000039,"silence","response","TRUE","FALSE","University pool",1
70,8,NA,"C",0,3840.48100000189,"silence","response","FALSE","TRUE","University pool",2
70,14,NA,"C",1,2776.95300000114,"silence","response","FALSE","FALSE","University pool",1
70,14,NA,"C",1,3722.19900000107,"silence","response","FALSE","FALSE","University pool",2
70,9,NA,"C",1,3340.77200000116,"lyrical","response","FALSE","FALSE","University pool",1
70,9,NA,"C",1,3962.11700000032,"lyrical","response","FALSE","FALSE","University pool",2
70,3,NA,"C",1,3787.23800000106,"lyrical","response","TRUE","TRUE","University pool",1
70,3,NA,"C",1,2110.65100000042,"lyrical","response","FALSE","FALSE","University pool",2
70,6,NA,"C",0,3199.38099999959,"lyrical","response","FALSE","TRUE","University pool",1
70,6,NA,"C",1,2950.43600000115,"lyrical","response","FALSE","FALSE","University pool",2
70,12,NA,"C",1,4186.06900000188,"lyrical","response","FALSE","FALSE","University pool",1
70,12,NA,"C",1,3085.9840000011,"lyrical","response","TRUE","TRUE","University pool",2
70,15,NA,"C",1,2879.86699999962,"lyrical","response","FALSE","FALSE","University pool",1
70,15,NA,"C",1,3003.53100000042,"lyrical","response","TRUE","TRUE","University pool",2
71,10,NA,"C",1,8812.68599999702,"instrumental","response","TRUE","TRUE","University pool",1
71,10,NA,"C",1,3993.06399999405,"instrumental","response","TRUE","TRUE","University pool",2
71,7,NA,"C",1,3069.02999999703,"instrumental","response","FALSE","FALSE","University pool",1
71,7,NA,"C",1,4360.95799999405,"instrumental","response","TRUE","TRUE","University pool",2
71,1,NA,"C",1,2334.57799999107,"instrumental","response","TRUE","TRUE","University pool",1
71,1,NA,"C",1,3063.84199999704,"instrumental","response","FALSE","FALSE","University pool",2
71,13,NA,"C",1,5843.15899998805,"instrumental","response","FALSE","FALSE","University pool",1
71,13,NA,"C",1,4260.31,"instrumental","response","TRUE","TRUE","University pool",2
71,4,NA,"C",0,3792.36799999705,"instrumental","response","TRUE","FALSE","University pool",1
71,4,NA,"C",0,6399.04499998805,"instrumental","response","FALSE","TRUE","University pool",2
71,14,NA,"C",1,4756.9809999881,"silence","response","FALSE","FALSE","University pool",1
71,14,NA,"C",1,13300.324,"silence","response","FALSE","FALSE","University pool",2
71,2,NA,"C",1,7525.59199999104,"silence","response","FALSE","FALSE","University pool",1
71,2,NA,"C",0,2878.74399999104,"silence","response","TRUE","FALSE","University pool",2
71,11,NA,"C",0,3574.70799999707,"silence","response","TRUE","FALSE","University pool",1
71,11,NA,"C",1,9197.86199999705,"silence","response","FALSE","FALSE","University pool",2
71,8,NA,"C",1,5046.71599998802,"silence","response","FALSE","FALSE","University pool",1
71,8,NA,"C",0,4683.35799998813,"silence","response","FALSE","TRUE","University pool",2
71,5,NA,"C",0,4938.93699999107,"silence","response","FALSE","TRUE","University pool",1
71,5,NA,"C",0,4107.01499998802,"silence","response","FALSE","TRUE","University pool",2
71,3,NA,"C",1,3072.09299998812,"lyrical","response","TRUE","TRUE","University pool",1
71,3,NA,"C",1,2179.99599999702,"lyrical","response","FALSE","FALSE","University pool",2
71,15,NA,"C",1,2510.51799999108,"lyrical","response","FALSE","FALSE","University pool",1
71,15,NA,"C",0,3264.92799999402,"lyrical","response","FALSE","TRUE","University pool",2
71,9,NA,"C",1,3857.89299999701,"lyrical","response","FALSE","FALSE","University pool",1
71,9,NA,"C",1,4221.76399999997,"lyrical","response","FALSE","FALSE","University pool",2
71,12,NA,"C",0,5860.81099999708,"lyrical","response","TRUE","FALSE","University pool",1
71,12,NA,"C",1,2680.71399998805,"lyrical","response","TRUE","TRUE","University pool",2
71,6,NA,"C",1,3553.22799999698,"lyrical","response","TRUE","TRUE","University pool",1
71,6,NA,"C",1,3041.81399998802,"lyrical","response","FALSE","FALSE","University pool",2
72,7,NA,"C",0,4116.37800000893,"instrumental","response","TRUE","FALSE","University pool",1
72,7,NA,"C",1,3231.41200000595,"instrumental","response","TRUE","TRUE","University pool",2
72,1,NA,"C",0,8438.07999999999,"instrumental","response","FALSE","TRUE","University pool",1
72,1,NA,"C",1,2543.88400000895,"instrumental","response","FALSE","FALSE","University pool",2
72,10,NA,"C",1,3224.01200000598,"instrumental","response","TRUE","TRUE","University pool",1
72,10,NA,"C",1,4579.59700000298,"instrumental","response","TRUE","TRUE","University pool",2
72,4,NA,"C",1,3342.27800000599,"instrumental","response","FALSE","FALSE","University pool",1
72,4,NA,"C",1,2808.13900000002,"instrumental","response","TRUE","TRUE","University pool",2
72,13,NA,"C",1,3778.26599999703,"instrumental","response","FALSE","FALSE","University pool",1
72,13,NA,"C",1,2785.11800000595,"instrumental","response","TRUE","TRUE","University pool",2
72,5,NA,"C",1,3292.24800000596,"silence","response","TRUE","TRUE","University pool",1
72,5,NA,"C",1,5803.361999997,"silence","response","TRUE","TRUE","University pool",2
72,8,NA,"C",1,3279.56300000299,"silence","response","FALSE","FALSE","University pool",1
72,8,NA,"C",0,3247.07900000003,"silence","response","FALSE","TRUE","University pool",2
