"subject","block_number","sound","list","block_time","block_time_s","block_time_m","block_start"
39,2,"Instrumental","B",242372.433,242.372433,4.03954055,42495
39,3,"Silence","B",218243.720999994,218.243720999994,3.6373953499999,42794
40,1,"Lyrical","B",295502.220000003,295.502220000003,4.92503700000005,44914
40,2,"Instrumental","B",255373.897999994,255.373897999994,4.25623163333323,45222
40,3,"Silence","B",239546.676999994,239.546676999994,3.99244461666657,45518
41,1,"Lyrical","B",215596.063000003,215.596063000003,3.59326771666672,51475
41,2,"Instrumental","B",196658.683999994,196.658683999994,3.27764473333323,51700
41,3,"Silence","B",187612.913000003,187.612913000003,3.12688188333338,51909
42,1,"Lyrical","B",289606.380999952,289.606380999952,4.82677301666587,38145
42,2,"Instrumental","B",236771.914,236.771914,3.94619856666667,38444
42,3,"Silence","B",226238.968999988,226.238968999988,3.77064948333313,38699
43,1,"Lyrical","B",219235.774,219.235774,3.65392956666667,43009
43,2,"Instrumental","B",196786.364999928,196.786364999928,3.27977274999881,43237
43,3,"Silence","B",176455.267999928,176.455267999928,2.94092113333214,43450
44,1,"Lyrical","B",234109.262999976,234.109262999976,3.9018210499996,47851
44,2,"Instrumental","B",210927.944999976,210.927944999976,3.5154657499996,48093
44,3,"Silence","B",183582.102,183.582102,3.0597017,48356
45,1,"Lyrical","B",163681.742999905,163.681742999905,2.72802904999841,50605
45,2,"Instrumental","B",145487.911999952,145.487911999952,2.42479853333254,50780
45,3,"Silence","B",144095.616999976,144.095616999976,2.40159361666627,50947
46,1,"Lyrical","B",195651.237000036,195.651237000036,3.2608539500006,55645
46,2,"Instrumental","B",173339.289,173.339289,2.88898815,55848
46,3,"Silence","B",167758.522000048,167.758522000048,2.79597536666746,56033
47,1,"Lyrical","B",227764.662,227.764662,3.7960777,38842
47,2,"Instrumental","B",221979.139000095,221.979139000095,3.69965231666826,39080
47,3,"Silence","B",196439.611000048,196.439611000048,3.27399351666746,39317
48,1,"Lyrical","B",198709.084000048,198.709084000048,3.31181806666746,42910
48,2,"Instrumental","B",200802.848000048,200.802848000048,3.34671413333413,43118
48,3,"Silence","B",187704.128000048,187.704128000048,3.12840213333413,43356
49,1,"Lyrical","B",236520.075999952,236.520075999952,3.94200126666587,45364
49,2,"Instrumental","B",198506.724999928,198.506724999929,3.30844541666548,45611
49,3,"Silence","B",183832.045999952,183.832045999952,3.06386743333254,45868
50,1,"Lyrical","B",217834.399999928,217.834399999928,3.63057333333214,50275
50,2,"Instrumental","B",178845.848999905,178.845848999905,2.98076414999841,50509
50,3,"Silence","B",184144.753999952,184.144753999952,3.06907923333254,50704
51,1,"Lyrical","B",231181.697,231.181697,3.85302828333333,52457
51,2,"Instrumental","B",227866.853000095,227.866853000095,3.79778088333492,52702
51,3,"Silence","B",215470.243000048,215.470243000048,3.59117071666746,52948
52,1,"Lyrical","B",253787.516999994,253.787516999994,4.2297919499999,54195
52,2,"Instrumental","B",191345.931,191.345931,3.18909885,54459
52,3,"Silence","B",160296.437000012,160.296437000012,2.67160728333353,54666
53,1,"Lyrical","B",193016.543999952,193.016543999952,3.21694239999921,57230
53,2,"Instrumental","B",192814.449000048,192.814449000048,3.21357415000079,57432
53,3,"Silence","B",171622.417000048,171.622417000048,2.86037361666746,57721
54,1,"Lyrical","B",269524.167,269.524167,4.49206945,36229
54,2,"Instrumental","B",218402.877000024,218.402877000024,3.6400479500004,36507
54,3,"Silence","B",207294.521000048,207.294521000048,3.45490868333413,36746
55,1,"Lyrical","B",224669.803,224.669803,3.74449671666667,40801
55,2,"Instrumental","B",221237.903000001,221.237903000001,3.68729838333335,41035
55,3,"Silence","B",172734.239000001,172.734239000001,2.87890398333334,41294
56,1,"Lyrical","B",221129.993999928,221.129993999928,3.68549989999881,45635
56,2,"Instrumental","B",187282.673999928,187.282673999928,3.12137789999881,45864
56,3,"Silence","B",175550.361999976,175.550361999976,2.92583936666627,46076
57,1,"Lyrical","B",194345.439,194.345439,3.23909064999999,48570
57,2,"Instrumental","B",172251.777,172.251777,2.87086294999999,48771
57,3,"Silence","B",153876.129999999,153.876129999999,2.56460216666665,48953
58,1,"Lyrical","B",241280.673,241.280673,4.02134455,43296
58,2,"Instrumental","B",241680.789,241.680789,4.02801315000001,43567
58,3,"Silence","B",210582.297,210.582297,3.50970494999999,43872
59,1,"Lyrical","B",278421.002000012,278.421002000012,4.64035003333353,50501
59,2,"Instrumental","B",233063.493999976,233.063493999976,3.88439156666627,50791
59,3,"Silence","B",185115.264000012,185.115264000012,3.0852544000002,51073
60,1,"Lyrical","B",253895.271,253.895271,4.23158785,53236
60,2,"Instrumental","B",248798.64,248.79864,4.146644,53497
60,3,"Silence","B",208358.965999964,208.358965999964,3.47264943333274,53756
61,1,"Lyrical","B",213151.806000001,213.151806000001,3.55253010000001,55757
61,2,"Instrumental","B",177995.197000001,177.995197000001,2.96658661666668,55984
61,3,"Silence","B",168561.462000001,168.561462000001,2.80935770000001,56260
62,1,"Lyrical","B",304084.745000003,304.084745000003,5.06807908333338,38775
62,2,"Instrumental","B",261363.607000009,261.363607000009,4.35606011666682,39089
62,3,"Silence","B",229821.627000006,229.821627000006,3.8303604500001,39439
63,1,"Lyrical","B",205945.745000012,205.945745000012,3.43242908333353,41351
63,2,"Instrumental","B",195039.758000024,195.039758000024,3.25066263333373,41565
63,3,"Silence","B",179081.274000024,179.081274000024,2.9846879000004,41786
64,1,"Lyrical","B",274439.281999991,274.439281999991,4.57398803333318,45739
64,2,"Instrumental","B",219837.664999991,219.837664999991,3.66396108333318,46022
64,3,"Silence","B",194240.640000003,194.240640000003,3.23734400000005,46297
65,1,"Lyrical","B",261365.423000024,261.365423000024,4.35609038333373,36267
65,2,"Instrumental","B",237019.065000024,237.019065000024,3.9503177500004,36538
65,3,"Silence","B",206937.020000048,206.937020000048,3.44895033333413,36790
66,1,"Lyrical","B",266857.471999952,266.857471999952,4.44762453333254,36186
66,2,"Instrumental","B",241501.951999952,241.501951999952,4.02503253333254,36461
66,3,"Silence","B",210122.513,210.122513,3.50204188333333,36717
67,1,"Lyrical","B",237869.466,237.869466,3.9644911,41017
67,2,"Instrumental","B",247688.113000024,247.688113000024,4.12813521666706,41264
67,3,"Silence","B",233323.437000036,233.323437000036,3.8887239500006,41560
68,1,"Lyrical","B",263219.623999928,263.219623999929,4.38699373333214,45995
68,2,"Instrumental","B",240538.088999976,240.538088999976,4.0089681499996,46272
68,3,"Silence","B",217544.053999905,217.544053999905,3.62573423333174,46529
69,1,"Instrumental","C",182642.037999689,182.642037999689,3.04403396666148,39743
69,2,"Silence","C",168912.051001142,168.912051001142,2.81520085001903,39933
69,3,"Lyrical","C",166402.892000411,166.402892000411,2.77338153334018,40115
70,1,"Instrumental","C",242450.488,242.450488,4.04084146666667,45898
70,2,"Silence","C",221393.580000001,221.393580000001,3.68989300000002,46152
70,3,"Lyrical","C",217724.994,217.724994,3.62874990000001,46413
71,1,"Instrumental","C",224908.025999988,224.908025999988,3.7484670999998,40396
71,2,"Silence","C",238636.976999988,238.636976999988,3.9772829499998,40632
71,3,"Lyrical","C",200427.885999988,200.427885999988,3.34046476666647,40970
72,1,"Instrumental","C",215772.927000006,215.772927000006,3.5962154500001,42185
72,2,"Silence","C",182587.273000006,182.587273000006,3.04312121666677,42411
72,3,"Lyrical","C",168672.846000009,168.672846000009,2.81121410000015,42606
73,1,"Instrumental","C",205974.094000003,205.974094000003,3.43290156666672,46916
73,2,"Silence","C",187877.285000006,187.877285000006,3.13128808333343,47132
73,3,"Lyrical","C",199339.372999997,199.339372999997,3.32232288333328,47416
74,1,"Instrumental","C",257910.875999997,257.910875999997,4.29851459999995,48982
74,2,"Silence","C",200370.648999988,200.370648999988,3.33951081666647,49249
74,3,"Lyrical","C",211324.12,211.32412,3.52206866666667,49545
75,1,"Instrumental","C",350813.76,350.81376,5.846896,37813
75,2,"Silence","C",344438.684,344.438684,5.74064473333334,38181
75,3,"Lyrical","C",335482.38,335.48238,5.59137299999999,38631
76,1,"Instrumental","C",213441.108999952,213.441108999952,3.55735181666587,43041
76,2,"Silence","C",217886.289999952,217.886289999952,3.63143816666587,43268
76,3,"Lyrical","C",231520.988999988,231.520988999988,3.8586831499998,43585
77,1,"Instrumental","C",229705.101999976,229.705101999976,3.82841836666627,48415
77,2,"Silence","C",207436.175999964,207.436175999964,3.4572695999994,48653
77,3,"Lyrical","C",204875.882999964,204.875882999964,3.4145980499994,48873
78,1,"Instrumental","C",230561.524999976,230.561524999976,3.84269208333294,55920
78,2,"Silence","C",185061.419999976,185.061419999976,3.0843569999996,56160
78,3,"Lyrical","C",184898.336000071,184.898336000071,3.08163893333452,56415
79,1,"Instrumental","C",203151.063999976,203.151063999976,3.38585106666627,38869
79,2,"Silence","C",202480.042000024,202.480042000024,3.37466736666706,39083
79,3,"Lyrical","C",161292.335,161.292335,2.68820558333333,39295
80,1,"Instrumental","C",219411.568999928,219.411568999928,3.65685948333214,43107
80,2,"Silence","C",195550.564999952,195.550564999952,3.25917608333254,43337
80,3,"Lyrical","C",200877.517999976,200.877517999976,3.34795863333294,43555
81,1,"Instrumental","C",288618.149,288.618149,4.81030248333333,45636
81,2,"Silence","C",279681.705999857,279.681705999857,4.66136176666428,45932
81,3,"Lyrical","C",264005.612999905,264.005612999905,4.40009354999841,46229
82,1,"Instrumental","C",327819.617000048,327.819617000048,5.46366028333413,50233
82,2,"Silence","C",276710.732999905,276.710732999905,4.61184554999841,50581
82,3,"Lyrical","C",310618.747999905,310.618747999905,5.17697913333174,50963
83,1,"Instrumental","C",282112.589999905,282.112589999905,4.70187649999841,53374
83,2,"Silence","C",234676.569,234.676569,3.91127615,53664
83,3,"Lyrical","C",236923.689999952,236.923689999952,3.94872816666587,53914
84,1,"Instrumental","C",227044.646999988,227.044646999988,3.7840774499998,54174
84,2,"Silence","C",205309.761000024,205.309761000024,3.4218293500004,54409
84,3,"Lyrical","C",176913.133,176.913133,2.94855221666667,54637
85,1,"Instrumental","C",227605.812999982,227.605812999982,3.79343021666637,59181
85,2,"Silence","C",214362.821,214.362821,3.57271368333333,59417
85,3,"Lyrical","C",192016.948000006,192.016948000006,3.20028246666677,59643
86,1,"Instrumental","C",191761.032000143,191.761032000143,3.19601720000238,38201
86,2,"Silence","C",202634.519,202.634519,3.37724198333333,38401
86,3,"Lyrical","C",182809.524,182.809524,3.0468254,38622
87,1,"Instrumental","C",250154.148,250.154148,4.1692358,40785
87,2,"Silence","C",229864.124,229.864124,3.83106873333333,41044
87,3,"Lyrical","C",193653.914,193.653914,3.22756523333334,41290
88,1,"Instrumental","C",198116.387000048,198.116387000048,3.30193978333413,45646
88,2,"Silence","C",164279.111000048,164.279111000048,2.73798518333413,45853
88,3,"Lyrical","C",163491.186999952,163.491186999952,2.72485311666587,46032
89,1,"Instrumental","C",244102.78,244.10278,4.06837966666667,36127
89,2,"Silence","C",224976.602,224.976602,3.74961003333334,36384
89,3,"Lyrical","C",202505.352,202.505352,3.37508920000001,36673
90,1,"Instrumental","C",288409.697000001,288.409697000001,4.80682828333335,39496
90,2,"Silence","C",238563.060000001,238.563060000001,3.97605100000002,39793
90,3,"Lyrical","C",189239.063,189.239063,3.15398438333334,40129
91,1,"Instrumental","C",298180.421000001,298.180421000001,4.96967368333335,39591
91,2,"Silence","C",270839.914,270.839914,4.51399856666667,39900
91,3,"Lyrical","C",239990.831,239.990831,3.99984718333334,40206
92,1,"Instrumental","C",247597.027999999,247.597027999999,4.12661713333332,41205
92,2,"Silence","C",171143.229,171.143229,2.85238715000001,41462
92,3,"Lyrical","C",177213.017999999,177.213017999999,2.95355029999999,41644
93,1,"Instrumental","C",234137.247999999,234.137247999999,3.90228746666665,43108
93,2,"Silence","C",185177.177,185.177177,3.08628628333333,43352
93,3,"Lyrical","C",192083.74,192.08374,3.20139566666667,43584
94,1,"Instrumental","C",219874.843000002,219.874843000002,3.6645807166667,53470
94,2,"Silence","C",200807.064000001,200.807064000001,3.34678440000001,53698
94,3,"Lyrical","C",191891.721999999,191.891721999999,3.19819536666665,53997
95,1,"Instrumental","C",221555.779999997,221.555779999997,3.69259633333328,58423
95,2,"Silence","C",194568.231999999,194.568231999999,3.24280386666664,58652
95,3,"Lyrical","C",163681.611999997,163.681611999997,2.72802686666662,58900
96,1,"Instrumental","C",184940.508,184.940508,3.0823418,36112
96,2,"Silence","C",183025.279000003,183.025279000003,3.05042131666672,36305
96,3,"Lyrical","C",156537.843000006,156.537843000006,2.6089640500001,36584
97,1,"Instrumental","C",191954.841000006,191.954841000006,3.1992473500001,38785
97,2,"Silence","C",164847.504000003,164.847504000003,2.74745840000005,38993
97,3,"Lyrical","C",188899.416,188.899416,3.1483236,39244
98,1,"Instrumental","C",259413.449000003,259.413449000003,4.32355748333338,43595
98,2,"Silence","C",218176.609000003,218.176609000003,3.63627681666672,43865
98,3,"Lyrical","C",263570.060999997,263.570060999997,4.39283434999995,44158
99,1,"Instrumental","C",214369.322,214.369322,3.57282203333333,45807
99,2,"Silence","C",174856.727999997,174.856727999997,2.91427879999995,46030
99,3,"Lyrical","C",168770.733999997,168.770733999997,2.81284556666662,46218
100,1,"Instrumental","C",172821.000999999,172.821000999999,2.88035001666666,38383
100,2,"Silence","C",159420.343,159.420343,2.65700571666667,38564
100,3,"Lyrical","C",148674.088,148.674088,2.47790146666666,38741
101,1,"Instrumental","C",169938.142000001,169.938142000001,2.83230236666668,42681
101,2,"Silence","C",165843.986000001,165.843986000001,2.76406643333335,42858
101,3,"Lyrical","C",146712.850000001,146.712850000001,2.44521416666668,43039
102,1,"Instrumental","C",218866.006,218.866006,3.64776676666667,45990
102,2,"Silence","C",182233.096999988,182.233096999988,3.03721828333313,46218
102,3,"Lyrical","C",175486.662999988,175.486662999988,2.92477771666647,46450
103,1,"Silence","D",227124.357,227.124357,3.78540595,39853
103,2,"Lyrical","D",202569.054,202.569054,3.3761509,40088
103,3,"Instrumental","D",164021.034999988,164.021034999988,2.73368391666647,40389
104,1,"Silence","D",208691.405,208.691405,3.47819008333333,43489
104,2,"Lyrical","D",183743.04,183.74304,3.06238400000001,43707
104,3,"Instrumental","D",164742.660999999,164.742660999999,2.74571101666665,43905
105,1,"Silence","D",220719.521000001,220.719521000001,3.67865868333335,46030
105,2,"Lyrical","D",191803.867999999,191.803867999999,3.19673113333332,46260
105,3,"Instrumental","D",169333.446999999,169.333446999999,2.82222411666665,46549
106,1,"Silence","D",312321.013,312.321013,5.20535021666667,39958
106,2,"Lyrical","D",277965.990000003,277.965990000003,4.63276650000005,40289
106,3,"Instrumental","D",207552.365,207.552365,3.45920608333333,40589
107,1,"Silence","D",209135.499000006,209.135499000006,3.4855916500001,42165
107,2,"Lyrical","D",191101.538000003,191.101538000003,3.18502563333338,42380
107,3,"Instrumental","D",174831.929000006,174.831929000006,2.91386548333343,42609
108,1,"Silence","D",252450.800999997,252.450800999997,4.20751334999995,46947
108,2,"Lyrical","D",212208.829999997,212.208829999997,3.53681383333328,47213
108,3,"Instrumental","D",198776.428999997,198.776428999997,3.31294048333328,47526
109,1,"Silence","D",218098.920000006,218.098920000006,3.6349820000001,51822
109,2,"Lyrical","D",187701.385000003,187.701385000003,3.12835641666672,52051
109,3,"Instrumental","D",193407.612000006,193.407612000006,3.2234602000001,52262
110,1,"Silence","D",249120.400999952,249.120400999952,4.15200668333254,40879
110,2,"Lyrical","D",225324.974000048,225.324974000048,3.75541623333413,41137
110,3,"Instrumental","D",208130.452999976,208.130452999976,3.46884088333294,41435
111,1,"Silence","D",267755.808999905,267.755808999905,4.46259681666508,45737
111,2,"Lyrical","D",254336.253999928,254.336253999928,4.23893756666547,46014
111,3,"Instrumental","D",219301.829999928,219.301829999928,3.65503049999881,46290
112,1,"Silence","D",249555.792000024,249.555792000024,4.1592632000004,48179
112,2,"Lyrical","D",210681.884000024,210.681884000024,3.51136473333373,48436
112,3,"Instrumental","D",202408.024000024,202.408024000024,3.37346706666706,48710
113,1,"Silence","D",273619.873000001,273.619873000001,4.56033121666669,53304
113,2,"Lyrical","D",211110.422000001,211.110422000001,3.51850703333335,53587
113,3,"Instrumental","D",203964.337,203.964337,3.39940561666667,53879
114,1,"Silence","D",222220.271000143,222.220271000143,3.70367118333572,35750
114,2,"Lyrical","D",200703.878000095,200.703878000095,3.34506463333492,35982
114,3,"Instrumental","D",192578.080999952,192.578080999952,3.20963468333254,36195
115,1,"Silence","D",165173.477000024,165.173477000024,2.75289128333373,40705
115,2,"Lyrical","D",154436.392,154.436392,2.57393986666667,40878
115,3,"Instrumental","D",134901.085,134.901085,2.24835141666667,41086
116,1,"Silence","D",237380.516999928,237.380516999928,3.95634194999881,45690
116,2,"Lyrical","D",222791.282999928,222.791282999928,3.71318804999881,45937
116,3,"Instrumental","D",194505.213999976,194.505213999976,3.24175356666627,46195
117,1,"Silence","D",299814.1,299.8141,4.99690166666667,50403
117,2,"Lyrical","D",216891.249999905,216.891249999905,3.61485416666508,50713
117,3,"Instrumental","D",195920.118,195.920118,3.2653353,50983
118,1,"Silence","D",224960.025999952,224.960025999952,3.74933376666587,53574
118,2,"Lyrical","D",216422.294999905,216.422294999905,3.60703824999841,53808
118,3,"Instrumental","D",192490.633999952,192.490633999952,3.20817723333254,54062
119,1,"Silence","D",268788.154000024,268.788154000024,4.47980256666706,60501
119,2,"Lyrical","D",271662.751000024,271.662751000024,4.52771251666706,60786
119,3,"Instrumental","D",240184.806000012,240.184806000012,4.0030801000002,61077
120,1,"Silence","D",246336.523,246.336523,4.10560871666667,38406
120,2,"Lyrical","D",213971.782999999,213.971782999999,3.56619638333332,38661
120,3,"Instrumental","D",192016.32,192.01632,3.200272,38890
121,1,"Silence","D",237119.391999976,237.119391999976,3.95198986666627,43297
121,2,"Lyrical","D",224952.506000024,224.952506000024,3.74920843333373,43545
121,3,"Instrumental","D",190427.698000048,190.427698000048,3.17379496666746,43780
122,1,"Silence","D",185219.342999999,185.219342999999,3.08698904999998,45834
122,2,"Lyrical","D",160740.694,160.740694,2.67901156666667,46029
122,3,"Instrumental","D",148497.996,148.497996,2.4749666,46276
123,1,"Silence","D",200217.352999976,200.217352999976,3.33695588333294,38592
123,2,"Lyrical","D",177166.408000012,177.166408000012,2.95277346666687,38800
123,3,"Instrumental","D",198170.226,198.170226,3.3028371,39009
124,1,"Silence","D",162863.325000001,162.863325000001,2.71438875000001,38824
124,2,"Lyrical","D",144224.734000002,144.224734000002,2.40374556666669,38995
124,3,"Instrumental","D",142178.592000001,142.178592000001,2.36964320000002,39150
125,1,"Silence","D",207934.916,207.934916,3.46558193333333,41028
125,2,"Lyrical","D",200447.991000001,200.447991000001,3.34079985000002,41245
125,3,"Instrumental","D",192815.846000002,192.815846000002,3.21359743333336,41460
126,1,"Silence","D",220945.550000001,220.945550000001,3.68242583333335,43536
126,2,"Lyrical","D",184968.097,184.968097,3.08280161666667,43764
126,3,"Instrumental","D",174829.042,174.829042,2.91381736666667,44046
127,1,"Silence","D",305841.874999998,305.841874999998,5.0973645833333,47848
127,2,"Lyrical","D",336139.790000001,336.139790000001,5.60232983333335,48166
127,3,"Instrumental","D",268373.243999999,268.373243999999,4.47288739999999,48558
128,1,"Silence","D",182974.233000001,182.974233000001,3.04957055000001,53363
128,2,"Lyrical","D",186537.117999999,186.537117999999,3.10895196666665,53553
128,3,"Instrumental","D",153616.666999998,153.616666999998,2.5602777833333,53751
129,1,"Silence","D",221676.946000012,221.676946000012,3.69461576666687,58750
