"subject","item","Provo_ID","list","word","word_ID","ended_on","duration","sound","Pool","log_duration"
2,13,51,"A",31,"join","response",392.230000010692,"silence","University pool",5.9718484024501
2,13,51,"A",32,"the","response",344.17500001064,"silence","University pool",5.84115024897992
2,13,51,"A",33,"House","response",385.574000020017,"silence","University pool",5.95473313312908
2,13,51,"A",34,"in","response",361.598000027239,"silence","University pool",5.8905330976046
2,13,51,"A",35,"a","response",314.238999999041,"silence","University pool",5.75015384287693
2,13,51,"A",36,"massive","response",652.904000006354,"silence","University pool",6.48143010469604
2,13,51,"A",37,"overhaul","response",1562.28699999375,"silence","University pool",7.35390605231414
2,13,51,"A",38,"of","response",315.036000012769,"silence","University pool",5.75268691805034
2,13,51,"A",39,"the","response",237.581000015518,"silence","University pool",5.47050861802636
2,13,51,"A",40,"way","response",379.551000003674,"silence","University pool",5.93898897516797
2,13,51,"A",41,"in","response",347.962999976473,"silence","University pool",5.85209615221521
2,13,51,"A",42,"which","response",180.817000002804,"silence","University pool",5.19748547010204
2,13,51,"A",43,"bureaucrats","response",788.973999972834,"silence","University pool",6.67073336716328
2,13,51,"A",44,"enact","response",348.812999974238,"silence","University pool",5.85453596190864
2,13,51,"A",45,"regulations","response",462.235999973549,"silence","University pool",6.13607558310993
2,13,51,"A",46,"that","response",386.880999975954,"silence","University pool",5.95811715214175
2,13,51,"A",47,"are","response",306.917999998666,"silence","University pool",5.72658061092783
