sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-12-03T13:20:11.447Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,31573.506,,form submission,,,,,,,,,,,,,,,,63393.70000000298,63392.5,31785.654,31799,31818.994,63389.765,{},,
Headphones,html.Page,0_1,2021-12-03T13:20:15.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092.8350000089413,,form submission,,,,,,,,,,,,,,,,67483.10000000894,67482.60000000894,63373.047,63394.40000000596,63389.765,67496.555,,,
Holding screen,html.Screen,0_2_0_0,2021-12-03T13:20:25.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.81300000001,,timeout,,,,,,,,,,,,,,,,77489.10000000894,77482.699,67479.886,67483.79999999702,67496.555,77499.368,,,
screen,html.Screen,0_2_0_1_0,2021-12-03T13:20:26.353Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,798.2320000089385,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,78299.20000000298,78297.60000000894,77482.699,77489.5,77499.368,78299.877,,0,When
screen,html.Screen,0_2_0_1_1,2021-12-03T13:20:26.991Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,637.0230000059673,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,78937.79999999702,78936.90000000596,78283.206,78299.5,78299.877,78950.021,,1,it
screen,html.Screen,0_2_0_1_2,2021-12-03T13:20:27.591Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,586.8790000059671,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,79537.79999999702,79536.90000000596,78933.351,78938.10000000894,78950.021,79550.187,,2,comes
screen,html.Screen,0_2_0_1_3,2021-12-03T13:20:28.079Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,474.7130000059551,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,80025.79999999702,80024.90000000596,79533.517,79538.10000000894,79550.187,80033.617,,3,to
screen,html.Screen,0_2_0_1_4,2021-12-03T13:20:28.671Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,583.2830000059621,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,80618,80616.90000000596,80016.947,80026.29999999702,80033.617,80633.85,,4,having
screen,html.Screen,0_2_0_1_5,2021-12-03T13:20:29.079Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,390.94999999701395,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,81025.60000000894,81024.79999999702,80617.179,80618.29999999702,80633.85,81033.924,,5,a
screen,html.Screen,0_2_0_1_6,2021-12-03T13:20:29.759Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,670.8759999970207,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,81705.70000000298,81704.79999999702,81017.254,81026.20000000298,81033.924,81717.392,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-12-03T13:20:30.319Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,547.4079999970127,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,82265.79999999702,82264.79999999702,81700.722,81706.10000000894,81717.392,82267.573,,7,and
screen,html.Screen,0_2_0_1_8,2021-12-03T13:20:30.959Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,637.2269999970158,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,82905.79999999702,82904.79999999702,82250.903,82266,82267.573,82917.738,,8,fulfilling
