sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-26T10:01:23.680Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,34604.19100002384,,form submission,,,,,,,,,,,,,,,,43410.40000009537,43409.10000002384,8771.577,8789.900000095367,8804.909,43403.525,{},,
Headphones,html.Page,0_1,2021-11-26T10:01:26.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.1750000476823,,form submission,,,,,,,,,,,,,,,,46099.300000071526,46098.700000047684,43386.859,43411.10000002384,43403.525,46103.417,,,
Holding screen,html.Screen,0_2_0_0,2021-11-26T10:01:36.362Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032.932,,timeout,,,,,,,,,,,,,,,,56092.60000002384,56086.351,46086.751,46099.800000071526,46103.417,56136.349,,,
screen,html.Screen,0_2_0_1_0,2021-11-26T10:01:37.364Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,956.3510000476817,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,57094.300000071526,57092.700000047684,56086.351,56093,56136.349,57102.977,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-26T10:01:37.939Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,565.7230000476848,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,57669.700000047684,57668.700000047684,57086.311,57094.700000047684,57102.977,57686.287,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-26T10:01:38.555Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,598.4130000476871,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,58285.60000002384,58284.700000047684,57669.621,57670,57686.287,58302.929,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-26T10:01:39.419Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,845.6710000238454,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,59149.60000002384,59148.60000002384,58286.263,58285.800000071526,58302.929,59152.895,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-26T10:01:40.147Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,723.7050000238451,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,59877.800000071526,59876.60000002384,59136.229,59150.10000002384,59152.895,59886.199,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-26T10:01:40.535Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,374.60100007152505,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,60261.700000047684,60260.800000071526,59869.533,59878.10000002384,59886.199,60269.517,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-26T10:01:41.031Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,486.9830000000002,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,60757.40000009537,60756.5,60252.851,60262.200000047684,60269.517,60769.497,,6,lasting
