sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-25T15:51:44.793Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,42663.912,,form submission,,,,,,,,,,,,,,,,52640.90000009537,52640,9959.423,9971.400000095367,9976.088,52638.9,{},,
Headphones,html.Page,0_1,2021-11-25T15:51:50.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510.500000095366,,form submission,,,,,,,,,,,,,,,,58149.799999952316,58149.40000009537,52622.25,52641.40000009537,52638.9,58151.186,,,
Holding screen,html.Screen,0_2_0_0,2021-11-25T15:52:00.298Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004.865000000005,,timeout,,,,,,,,,,,,,,,,68142.90000009537,68139.386,58134.536,58150.09999990463,58151.186,68156.051,,,
screen,html.Screen,0_2_0_1_0,2021-11-25T15:52:01.778Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1465.2489999523095,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,69622.40000009537,69621.29999995232,68139.386,68143.09999990463,68156.051,69622.61,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-25T15:52:02.505Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,726.2900000953668,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,70349.59999990463,70348.90000009537,69605.945,69622.70000004768,69622.61,70355.912,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-25T15:52:03.113Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,600.9880000953708,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,70957.59999990463,70956.90000009537,70339.247,70349.79999995232,70355.912,70972.539,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-25T15:52:03.705Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,576.3610000953631,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,71549.59999990463,71548.90000009537,70955.874,70957.79999995232,70972.539,71555.922,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-25T15:52:04.281Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,568.8779999523103,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,72125.70000004768,72124.79999995232,71539.256,71550,71555.922,72139.082,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-25T15:52:04.809Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,513.7179999523214,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,72653.5,72652.79999995232,72122.418,72125.90000009537,72139.082,72655.839,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-25T15:52:05.281Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,468.96099995230907,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,73125.40000009537,73124.79999995232,72639.173,72653.79999995232,72655.839,73139.101,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-11-25T15:52:05.921Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,625.6989999523212,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,73765.40000009537,73764.79999995232,73122.436,73125.70000004768,73139.101,73772.408,,7,and
screen,html.Screen,0_2_0_1_8,2021-11-25T15:52:06.401Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,472.2920000476879,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,74245.40000009537,74244.70000004768,73755.743,73765.70000004768,73772.408,74255.616,,8,fulfilling
screen,html.Screen,0_2_0_1_9,2021-11-25T15:52:06.841Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,429.0840000476892,,response,,,99,,,,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",74685.29999995232,74684.70000004768,74238.952,74245.59999990463,74255.616,74689,,9,"relationship,"
screen,html.Screen,0_2_0_1_10,2021-11-25T15:52:07.377Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,531.7000000476837,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,75221.29999995232,75220.70000004768,74672.335,74685.5,74689,75222.328,,10,common
screen,html.Screen,0_2_0_1_11,2021-11-25T15:52:07.761Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,382.2719999046385,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,75605.20000004768,75604.59999990463,75205.662,75221.5,75222.328,75622.225,,11,wisdom
screen,html.Screen,0_2_0_1_12,2021-11-25T15:52:08.176Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,398.37499990462675,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,76021.09999990463,76020.59999990463,75605.561,75605.40000009537,75622.225,76022.303,,12,says
screen,html.Screen,0_2_0_1_13,2021-11-25T15:52:08.568Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,390.1970000000001,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,76413.09999990463,76412.5,76005.637,76021.40000009537,76022.303,76422.236,,13,that
screen,html.Screen,0_2_0_1_14,2021-11-25T15:52:09.440Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,862.2639999999956,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,77285.09999990463,77284.5,76405.571,76413.29999995232,76422.236,77288.832,,14,feeling
screen,html.Screen,0_2_0_1_15,2021-11-25T15:52:09.929Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,483.7679999046377,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,77773.20000004768,77772.59999990463,77272.167,77285.40000009537,77288.832,77788.808,,15,close
screen,html.Screen,0_2_0_1_16,2021-11-25T15:52:10.360Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,415.5920000953629,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,78205,78204.40000009537,77772.143,77773.29999995232,77788.808,78222.14,,16,to
