sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-25T16:34:09.745Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_e/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7314.606,,form submission,,,,,,,,,,,,,,,,23096.299999952316,23095.5,15764.229,15774.899999856949,15780.894,23098.661,{},,
Headphones,html.Page,0_1,2021-11-25T16:34:15.976Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6228.839,,form submission,,,,,,,,,,,,,,,,29327.89999985695,29327.5,23081.967,23096.799999952316,23098.661,29330.606,,,
Holding screen,html.Screen,0_2_0_0,2021-11-25T16:34:25.965Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.269,,timeout,,,,,,,,,,,,,,,,39317.09999990463,39313.21,29313.936,29328.299999952316,29330.606,39329.875,,,
screen,html.Screen,0_2_0_1_0,2021-11-25T16:34:26.765Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,785.9249999523163,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,40116.89999985695,40115.799999952316,39313.21,39317.299999952316,39329.875,40129.835,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-25T16:34:26.964Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,185.66500000000087,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,40316.09999990463,40315.5,40113.17,40117.200000047684,40129.835,40329.896,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-25T16:34:27.484Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,505.60399999999936,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,40836.09999990463,40835.5,40313.23,40316.299999952316,40329.896,40846.445,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-25T16:34:27.789Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,293.0550000000003,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41140.200000047684,41139.5,40829.781,40836.39999985695,40846.445,41146.466,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-25T16:34:28.149Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,353.03399999999965,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41500.299999952316,41499.5,41129.801,41140.5,41146.466,41513.053,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-25T16:34:28.444Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,282.34699985694897,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41796.09999990463,41795.39999985695,41496.389,41500.5,41513.053,41813.107,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-25T16:34:28.804Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,342.3929999999964,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42156.200000047684,42155.5,41796.441,41796.39999985695,41813.107,42163.094,,6,lasting
