sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-12-02T10:00:05.073Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_c/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23866.794000000184,,form submission,,,,,,,,,,,,,,,,33825.90000000037,33824.700000000186,9941.236,9954.299999999814,9957.906,33832.438,{},,
Headphones,html.Page,0_1,2021-12-02T10:00:05.435Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4620000003706,,form submission,,,,,,,,,,,,,,,,34187.40000000037,34186.90000000037,33815.721,33826.59999999963,33832.438,34197.994,,,
Holding screen,html.Screen,0_2_0_0,2021-12-02T10:00:15.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.527000000002,,timeout,,,,,,,,,,,,,,,,44189.799999999814,44183.851,34181.324,34187.799999999814,34197.994,44200.521,,,
screen,html.Screen,0_2_0_1_0,2021-12-02T10:00:16.682Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1233.278999999813,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45435.200000000186,45433.799999999814,44183.851,44190.200000000186,44200.521,45451.064,,0,When
screen,html.Screen,0_2_0_1_1,2021-12-02T10:00:17.105Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,406.33600000037404,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45858.299999999814,45857.40000000037,45434.393,45435.59999999963,45451.064,45867.777,,1,it
screen,html.Screen,0_2_0_1_2,2021-12-02T10:00:17.665Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,549.5229999998119,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,46418.200000000186,46417.299999999814,45851.107,45858.5,45867.777,46434.589,,2,comes
screen,html.Screen,0_2_0_1_3,2021-12-02T10:00:18.066Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,382.7109999998138,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,46818.299999999814,46817.299999999814,46417.919,46418.5,46434.589,46834.745,,3,to
screen,html.Screen,0_2_0_1_4,2021-12-02T10:00:18.458Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,374.5549999998111,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,47210.40000000037,47209.299999999814,46818.074,46818.799999999814,46834.745,47218.15,,4,having
screen,html.Screen,0_2_0_1_5,2021-12-02T10:00:18.993Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,527.1499999998123,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,47746.200000000186,47745.299999999814,47201.48,47210.700000000186,47218.15,47751.62,,5,a
screen,html.Screen,0_2_0_1_6,2021-12-02T10:00:19.529Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,529.6799999998111,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,48282.09999999963,48281.299999999814,47734.95,47746.59999999963,47751.62,48284.966,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-12-02T10:00:20.081Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,548.2340000001859,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,48834,48833.200000000186,48268.297,48282.5,48284.966,48835.332,,7,and
screen,html.Screen,0_2_0_1_8,2021-12-02T10:00:20.729Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,645.8680000001841,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,49482.200000000186,49481.200000000186,48818.66,48834.40000000037,48835.332,49485.381,,8,fulfilling
