sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-19T14:30:56.894Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16295.600999904633,,form submission,,,,,,,,,,,,,,,,24704.400000095367,24703.599999904633,8374.669,8390.799999952316,8407.999,24707.249,{},,
Headphones,html.Page,0_1,2021-11-19T14:31:02.268Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370.951000047684,,form submission,,,,,,,,,,,,,,,,30078.5,30078.200000047684,24690.56,24704.900000095367,24707.249,30090.148,,,
Holding screen,html.Screen,0_2_0_0,2021-11-19T14:31:12.266Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.385000000002,,timeout,,,,,,,,,,,,,,,,40076.200000047684,40072.868,30073.483,30078.900000095367,30090.148,40089.533,,,
screen,html.Screen,0_2_0_1_0,2021-11-19T14:31:13.266Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,985.3670000953643,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41076,41074.90000009537,40072.868,40076.5,40089.533,41089.473,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-19T14:31:14.001Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,721.1269999046344,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41811.200000047684,41810.59999990463,41072.808,41076.299999952316,41089.473,41822.768,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-19T14:31:14.681Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,667.8319999046362,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42491.200000047684,42490.59999990463,41806.103,41811.40000009537,41822.768,42506.085,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-19T14:31:15.153Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,456.4150000000009,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42963.299999952316,42962.5,42489.42,42491.40000009537,42506.085,42972.714,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-19T14:31:15.681Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,517.7860000000001,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43491.299999952316,43490.5,42956.049,42963.59999990463,42972.714,43505.991,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-19T14:31:16.121Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,424.5089999999982,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43931.299999952316,43930.5,43489.326,43491.5,43505.991,43939.303,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-19T14:31:16.761Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,631.0970000953675,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44571.09999990463,44570.40000009537,43922.638,43931.5,43939.303,44572.605,,6,lasting
