sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-12-03T10:02:11.893Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,33324.30800000298,,form submission,,,,,,,,,,,,,,,,46092.39999999106,46091.20000000298,12733.552,12752.79999999702,12766.892,46092.126,{},,
Headphones,html.Page,0_1,2021-12-03T10:02:18.103Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6209.574000002984,,form submission,,,,,,,,,,,,,,,,52302.20000000298,52301.70000000298,46075.456,46092.89999999106,46092.126,52311.98,,,
Holding screen,html.Screen,0_2_0_0,2021-12-03T10:02:28.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10001.708999999995,,timeout,,,,,,,,,,,,,,,,62303.20000000298,62297.02,52295.271,52302.59999999404,52311.98,62313.689,,,
screen,html.Screen,0_2_0_1_0,2021-12-03T10:02:29.256Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1138.3110000000015,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,63453.5,63452,62297.02,62303.59999999404,62313.689,63464.329,,0,When
screen,html.Screen,0_2_0_1_1,2021-12-03T10:02:29.824Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,555.6710000000021,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,64020.89999999106,64020,63447.657,63453.79999999702,63464.329,64030.971,,1,it
screen,html.Screen,0_2_0_1_2,2021-12-03T10:02:30.480Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,645.0290000000023,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,64676.89999999106,64676,64014.301,64021.20000000298,64030.971,64681.291,,2,comes
screen,html.Screen,0_2_0_1_3,2021-12-03T10:02:30.952Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,466.70900000000256,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,65148.89999999106,65148,64664.62,64677.09999999404,64681.291,65164.709,,3,to
screen,html.Screen,0_2_0_1_4,2021-12-03T10:02:31.496Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,527.2909999999974,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,65693,65692,65148.039,65149.39999999106,65164.709,65698.24,,4,having
screen,html.Screen,0_2_0_1_5,2021-12-03T10:02:31.864Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,361.65999999105406,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,66060.79999999702,66059.89999999106,65681.569,65693.29999999702,65698.24,66064.976,,5,a
screen,html.Screen,0_2_0_1_6,2021-12-03T10:02:32.344Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,474.9239999910642,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,66540.79999999702,66539.89999999106,66048.306,66061.29999999702,66064.976,66548.417,,6,lasting
