sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-12-03T12:06:25.089Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,13014.107,,form submission,,,,,,,,,,,,,,,,29717.799999952316,29717,16669.563,16681.299999952316,16702.893,29719.745,{},,
Headphones,html.Page,0_1,2021-12-03T12:06:32.482Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390.554999952317,,form submission,,,,,,,,,,,,,,,,37110.69999998808,37110.299999952316,29703.066,29718.299999952316,29719.745,37118.939,,,
Holding screen,html.Screen,0_2_0_0,2021-12-03T12:06:42.477Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.621,,timeout,,,,,,,,,,,,,,,,47106,47101.895,37102.275,37111.09999996424,37118.939,47118.56,,,
screen,html.Screen,0_2_0_1_0,2021-12-03T12:06:44.095Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1604.4400000000023,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,48724,48723,47101.895,47106.299999952316,47118.56,48735.084,,0,When
screen,html.Screen,0_2_0_1_1,2021-12-03T12:06:45.239Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1131.6159999880765,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,49867.39999997616,49866.69999998808,48718.419,48724.19999998808,48735.084,49868.53,,1,it
screen,html.Screen,0_2_0_1_2,2021-12-03T12:06:45.807Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,566.1699999880802,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,50435.299999952316,50434.69999998808,49851.864,49867.59999996424,49868.53,50451.795,,2,comes
screen,html.Screen,0_2_0_1_3,2021-12-03T12:06:46.255Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,430.80499996423896,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,50883.299999952316,50882.59999996424,50435.13,50435.39999997616,50451.795,50885.132,,3,to
screen,html.Screen,0_2_0_1_4,2021-12-03T12:06:46.703Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,445.4679999642394,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,51331.299999952316,51330.59999996424,50868.467,50883.59999996424,50885.132,51335.079,,4,having
screen,html.Screen,0_2_0_1_5,2021-12-03T12:06:47.079Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,371.5209999642393,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,51707.299999952316,51706.59999996424,51318.414,51331.5,51335.079,51718.486,,5,a
screen,html.Screen,0_2_0_1_6,2021-12-03T12:06:47.511Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,420.01400000000285,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,52139.299999952316,52138.5,51701.82,51707.59999996424,51718.486,52151.677,,6,lasting
