sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-19T13:19:34.778Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11618.79,,form submission,,,,,,,,,,,,,,,,20030.200000047684,20029,8343.526,8362.400000095367,8410.21,20025.879,{},,
Headphones,html.Page,0_1,2021-11-19T13:19:34.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.72100014305033,,form submission,,,,,,,,,,,,,,,,20128.10000014305,20127.60000014305,20009.179,20031,20025.879,20130.096,,,
Holding screen,html.Screen,0_2_0_0,2021-11-19T13:19:44.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.445,,timeout,,,,,,,,,,,,,,,,30121.10000014305,30115.872,20113.425,20128.700000047684,20130.096,30132.541,,,
screen,html.Screen,0_2_0_1_0,2021-11-19T13:19:46.083Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1201.6590000476826,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,31335.5,31334.200000047684,30115.872,30121.5,30132.541,31349.908,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-19T13:19:46.675Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,576.1920001430517,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,31927.10000014305,31926.10000014305,31333.236,31336,31349.908,31933.213,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-19T13:19:47.259Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,576.987000047684,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,32511.10000014305,32510.200000047684,31916.543,31927.299999952316,31933.213,32516.768,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-19T13:19:47.795Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,529.3320001430511,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,33047.10000014305,33046.10000014305,32500.097,32511.400000095367,32516.768,33050.242,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-19T13:19:48.379Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,579.9580000476853,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,33631.200000047684,33630.200000047684,33033.571,33047.60000014305,33050.242,33633.666,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-19T13:19:48.859Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,476.33400000000256,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,34110.90000009537,34110,33616.996,33631.60000014305,33633.666,34117.22,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-19T13:19:49.491Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,624.88000014305,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,34743,34742.10000014305,34100.549,34111.40000009537,34117.22,34750.558,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-11-19T13:19:50.123Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,623.4420000000027,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,35374.90000009537,35374,34733.889,34743.299999952316,34750.558,35384.288,,7,and
screen,html.Screen,0_2_0_1_8,2021-11-19T13:19:50.602Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,469.5119999523158,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,35854.299999952316,35853.799999952316,35367.616,35375.200000047684,35384.288,35867.53,,8,fulfilling
screen,html.Screen,0_2_0_1_9,2021-11-19T13:19:51.211Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,594.4700000000012,,response,,,99,,,,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",36463.200000047684,36462,35850.861,35854.5,35867.53,36467.851,,9,"relationship,"
screen,html.Screen,0_2_0_1_10,2021-11-19T13:19:52.770Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1554.049000095365,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,38022.799999952316,38021.90000009537,36451.18,36463.40000009537,36467.851,38034.761,,10,common
screen,html.Screen,0_2_0_1_11,2021-11-19T13:19:53.306Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,523.0389999523177,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,38558.700000047684,38557.799999952316,38018.091,38023.10000014305,38034.761,38568.41,,11,wisdom
screen,html.Screen,0_2_0_1_12,2021-11-19T13:19:54.275Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,957.8899999523128,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,39527.10000014305,39526.299999952316,38551.739,38558.90000009537,38568.41,39535.314,,12,says
screen,html.Screen,0_2_0_1_13,2021-11-19T13:19:54.730Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,446.38600004768523,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,39982.60000014305,39981.700000047684,39518.643,39527.40000009537,39535.314,39985.363,,13,that
screen,html.Screen,0_2_0_1_14,2021-11-19T13:19:55.370Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,636.3370000476862,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,40622.5,40621.700000047684,39968.693,39982.799999952316,39985.363,40635.619,,14,feeling
screen,html.Screen,0_2_0_1_15,2021-11-19T13:19:55.978Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,594.0810000476849,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,41230.5,41229.700000047684,40618.948,40622.799999952316,40635.619,41235.794,,15,close
screen,html.Screen,0_2_0_1_16,2021-11-19T13:19:57.058Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1073.906000047682,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42310.5,42309.700000047684,41219.123,41230.700000047684,41235.794,42319.315,,16,to
screen,html.Screen,0_2_0_1_17,2021-11-19T13:19:57.642Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,574.3850000476814,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42894.5,42893.700000047684,42302.645,42310.799999952316,42319.315,42902.784,,17,your
screen,html.Screen,0_2_0_1_18,2021-11-19T13:19:58.218Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,566.9160000476841,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43470.60000014305,43469.700000047684,42886.114,42894.700000047684,42902.784,43486.404,,18,romantic
screen,html.Screen,0_2_0_1_19,2021-11-19T13:19:59.186Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,951.1960001430489,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44438.40000009537,44437.60000014305,43469.733,43470.799999952316,43486.404,44453.307,,19,partner
screen,html.Screen,0_2_0_1_20,2021-11-19T13:20:00.050Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,848.2930001430504,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45302.40000009537,45301.60000014305,44436.636,44438.700000047684,44453.307,45303.534,,20,is
screen,html.Screen,0_2_0_1_21,2021-11-19T13:20:00.626Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,574.0660001430515,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45878.40000009537,45877.60000014305,45286.863,45302.60000014305,45303.534,45887.023,,21,paramount.
