sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-12T15:25:29.839Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_b/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869.787000047684,,form submission,,,,,,,,,,,,,,,,12639.5,12638.700000047684,7735.583,7746.300000011921,7768.913,12634.906,{},,
Headphones,html.Page,0_1,2021-11-12T15:25:31.660Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.694000023841,,form submission,,,,,,,,,,,,,,,,14461,14460.600000023842,12618.262,12639.900000035763,12634.906,14468.337,,,
Holding screen,html.Screen,0_2_0_0,2021-11-12T15:25:41.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.779999999999,,timeout,,,,,,,,,,,,,,,,24455.900000035763,24451.451,14451.675,14461.300000011921,14468.337,24468.117,,,
screen,html.Screen,0_2_0_1_0,2021-11-12T15:25:42.868Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1198.8830000000016,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,25668,25667,24451.451,24456.200000047684,24468.117,25684.64,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-12T15:25:43.723Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,837.9600000238424,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,26523.30000001192,26522.600000023842,25667.975,25668.30000001192,25684.64,26534.574,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-12T15:25:44.419Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,684.0260000238413,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,27219.30000001192,27218.600000023842,26517.909,26523.5,26534.574,27234.543,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-12T15:25:44.923Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,488.0570000238404,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,27723.400000035763,27722.600000023842,27217.878,27219.5,27234.543,27734.537,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-12T15:25:45.419Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,483.96299999999974,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,28219.5,28218.5,27717.872,27723.700000047684,27734.537,28234.498,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-12T15:25:45.843Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,408.0020000000004,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,28643.30000001192,28642.5,28217.833,28219.600000023842,28234.498,28651.138,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-12T15:25:46.275Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,423.362000000001,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,29075.30000001192,29074.5,28634.473,28643.5,28651.138,29084.456,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-11-12T15:25:46.803Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,517.9440000357645,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,29603.100000023842,29602.400000035763,29067.791,29075.5,29084.456,29617.667,,7,and
screen,html.Screen,0_2_0_1_8,2021-11-12T15:25:47.323Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,504.7330000357615,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,30123.30000001192,30122.400000035763,29601.003,29603.400000035763,29617.667,30134.436,,8,fulfilling
screen,html.Screen,0_2_0_1_9,2021-11-12T15:25:47.851Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,515.9640000357613,,response,,,99,,,,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",30651.200000047684,30650.400000035763,30117.77,30123.5,30134.436,30667.691,,9,"relationship,"
screen,html.Screen,0_2_0_1_10,2021-11-12T15:25:48.323Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,454.60900001192203,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,31123.100000023842,31122.30000001192,30651.026,30651.400000035763,30667.691,31134.319,,10,common
screen,html.Screen,0_2_0_1_11,2021-11-12T15:25:48.787Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,451.9810000119214,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,31587.100000023842,31586.30000001192,31117.654,31123.400000035763,31134.319,31600.937,,11,wisdom
screen,html.Screen,0_2_0_1_12,2021-11-12T15:25:49.210Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,409.3630000119192,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,32010.900000035763,32010.30000001192,31584.272,31587.30000001192,31600.937,32017.585,,12,says
screen,html.Screen,0_2_0_1_13,2021-11-12T15:25:49.627Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,408.7150000119218,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,32427,32426.30000001192,32000.92,32011.100000023842,32017.585,32434.211,,13,that
screen,html.Screen,0_2_0_1_14,2021-11-12T15:25:50.106Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,472.0890000119216,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,32906.90000003576,32906.30000001192,32417.546,32427.200000047684,32434.211,32917.532,,14,feeling
screen,html.Screen,0_2_0_1_15,2021-11-12T15:25:50.571Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,452.6680000476845,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,33371.10000002384,33370.200000047684,32900.867,32907.10000002384,32917.532,33384.159,,15,close
screen,html.Screen,0_2_0_1_16,2021-11-12T15:25:50.994Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,409.9410000238422,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,33794.700000047684,33794.10000002384,33367.494,33371.30000001192,33384.159,33800.859,,16,to
screen,html.Screen,0_2_0_1_17,2021-11-12T15:25:51.442Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,441.341000047687,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- your<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,34242.80000001192,34242.200000047684,33784.193,33795,33800.859,34250.771,,17,your
screen,html.Screen,0_2_0_1_18,2021-11-12T15:25:51.922Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,471.3290000238412,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>romantic ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,34722.700000047684,34722.10000002384,34234.106,34242.90000003576,34250.771,34733.984,,18,romantic
screen,html.Screen,0_2_0_1_19,2021-11-12T15:25:52.362Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,428.1160000238451,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- partner -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,35162.700000047684,35162.10000002384,34717.32,34722.90000003576,34733.984,35167.447,,19,partner
screen,html.Screen,0_2_0_1_20,2021-11-12T15:25:52.754Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,386.65300002384174,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- is ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,35554.80000001192,35554.10000002384,35150.781,35163,35167.447,35567.363,,20,is
screen,html.Screen,0_2_0_1_21,2021-11-12T15:25:53.274Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,506.9370000119234,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- paramount. --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,36074.90000003576,36074.30000001192,35550.698,35555,35567.363,36084.055,,21,paramount.
screen,html.Screen,0_2_0_1_22,2021-11-12T15:25:53.810Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,526.0450000238416,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- But - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,36610.60000002384,36610.10000002384,36067.389,36075.30000001192,36084.055,36617.322,,22,But
screen,html.Screen,0_2_0_1_23,2021-11-12T15:25:54.210Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,392.6779999999999,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- a --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,37010.60000002384,37010,36600.657,36610.80000001192,36617.322,37017.223,,23,a
screen,html.Screen,0_2_0_1_24,2021-11-12T15:25:54.602Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,384.77700000000186,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - new ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,37402.60000002384,37402,37000.559,37010.700000047684,37017.223,37417.309,,24,new
screen,html.Screen,0_2_0_1_25,2021-11-12T15:25:55.042Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,424.6909999999989,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- study ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,37842.60000002384,37842,37400.643,37402.80000001192,37417.309,37850.571,,25,study
screen,html.Screen,0_2_0_1_26,2021-11-12T15:25:55.426Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,375.32900003575924,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- finds ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,38226.5,38225.90000003576,37833.906,37842.80000001192,37850.571,38233.894,,26,finds
screen,html.Screen,0_2_0_1_27,2021-11-12T15:25:55.882Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,447.9060000119207,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- that<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,38682.5,38681.80000001192,38217.229,38226.700000047684,38233.894,38683.796,,27,that
screen,html.Screen,0_2_0_1_28,2021-11-12T15:25:56.330Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,446.00400001191883,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>it's --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,39130.5,39129.80000001192,38667.132,38682.700000047684,38683.796,39133.821,,28,it's
