sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-04T13:16:57.207Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,64368.61500000223,,form submission,,,,,,,,,,,,,,,,73177.69999999925,73176.40000000224,8791.115,8801.10000000149,8807.785,73174.694,{},,
Headphones,html.Page,0_1,2021-11-04T13:16:59.899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.305999999997,,form submission,,,,,,,,,,,,,,,,75869.5,75869,73158.018,73178.5,73174.694,75875.19,,,
Holding screen,html.Screen,0_2_0_0,2021-11-04T13:17:09.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.506999999998,,timeout,,,,,,,,,,,,,,,,85867.80000000075,85861.028,75858.52,75870,75875.19,85877.697,,,
screen,html.Screen,0_2_0_1_0,2021-11-04T13:17:09.924Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,18.471999999994296,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,85895,85879.5,85861.028,85868.19999999925,,85894.366,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-04T13:17:09.943Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,18.034000002240646,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,85913.40000000224,85912.40000000224,85877.697,85895.30000000075,85894.366,85927.704,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-04T13:17:09.976Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,17.995999999257037,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,85946.40000000224,85945.69999999925,85911.035,85913.60000000149,85927.704,85961.253,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-04T13:17:10.009Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,17.1470000022382,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,85979.40000000224,85978.40000000224,85944.582,85946.60000000149,85961.253,85994.671,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-04T13:17:10.042Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,16.828999999997905,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,86012.40000000224,86011.5,85977.949,85979.69999999925,85994.671,86027.868,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-04T13:17:10.075Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,16.732000001487904,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,86045.69999999925,86044.60000000149,86011.359,86012.69999999925,86027.868,86061.214,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-04T13:17:10.108Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,16.3860000014829,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,86078.5,86077.60000000149,86044.511,86046,86061.214,86094.61,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-11-04T13:17:10.141Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,15.990000001489534,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,86111.5,86110.60000000149,86077.869,86079.19999999925,86094.61,86127.949,,7,and
screen,html.Screen,0_2_0_1_8,2021-11-04T13:17:10.174Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,15.651000001496868,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,86144.90000000224,86143.60000000149,86111.282,86111.90000000224,86127.949,86161.292,,8,fulfilling
screen,html.Screen,0_2_0_1_9,2021-11-04T13:17:10.207Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,15.20799999999872,,response,,,99,,,,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",86177.5,86176.5,86144.621,86145.19999999925,86161.292,86194.65,,9,"relationship,"
