sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-26T11:59:33.134Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":921,""window_innerWidth"":1920,""window_innerHeight"":969,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20868.374000047683,,form submission,,,,,,,,,,,,,,,,29505.899999976158,29504.700000047684,8619.66,8624.200000047684,8636.326,29502.158,{},,
Headphones,html.Page,0_1,2021-11-26T11:59:36.055Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.4420000238424,,form submission,,,,,,,,,,,,,,,,32427,32426.600000023842,29485.492,29506.600000023842,29502.158,32435.374,,,
Holding screen,html.Screen,0_2_0_0,2021-11-26T11:59:46.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.600000000002,,timeout,,,,,,,,,,,,,,,,42424.5,42418.308,32418.708,32427.600000023842,32435.374,42434.974,,,
screen,html.Screen,0_2_0_1_0,2021-11-26T11:59:47.067Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1002.1260000238399,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43438.5,43437.10000002384,42418.308,42424.89999997616,42434.974,43451.6,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-26T11:59:47.570Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,488.90000000000146,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43941.39999997616,43940.5,43434.934,43438.89999997616,43451.6,43951.58,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-26T11:59:48.034Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,453.0200000238401,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44405.39999997616,44404.60000002384,43934.914,43941.800000071526,43951.58,44418.228,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-26T11:59:48.522Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,474.2719999999972,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44893.5,44892.5,44401.562,44405.700000047684,44418.228,44901.542,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-26T11:59:49.018Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,486.85799997615686,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45389.60000002384,45388.39999997616,44884.876,44894,44901.542,45401.522,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-26T11:59:49.506Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,474.87799997616094,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45877.300000071526,45876.39999997616,45384.856,45390,45401.522,45884.836,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-26T11:59:49.914Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,399.66399999999703,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,46285.39999997616,46284.5,45868.17,45877.89999997616,45884.836,46301.486,,6,lasting
