sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-19T09:59:03.015Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,22516.130000047684,,form submission,,,,,,,,,,,,,,,,30304,30303.200000047684,7753.74,7763.200000047684,7787.07,30315.515,{},,
Headphones,html.Page,0_1,2021-11-19T09:59:06.190Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163.4850000000006,,form submission,,,,,,,,,,,,,,,,33479.300000071526,33479,30298.853,30304.5,30315.515,33485.643,,,
Holding screen,html.Screen,0_2_0_0,2021-11-19T09:59:16.183Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.344000000005,,timeout,,,,,,,,,,,,,,,,43472,43468.322,33468.978,33479.700000047684,33485.643,43484.987,,,
screen,html.Screen,0_2_0_1_0,2021-11-19T09:59:16.972Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,775.2130000476827,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44261.200000047684,44260.200000047684,43468.322,43472.200000047684,43484.987,44268.28,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-19T09:59:17.508Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,527.7200000000012,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44796.60000002384,44796,44251.615,44261.39999997616,44268.28,44801.591,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-19T09:59:17.996Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,482.40899999999965,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45284.60000002384,45284,44784.926,44796.89999997616,44801.591,45301.554,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-19T09:59:18.491Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,478.44600000000355,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,45780.60000002384,45780,45284.889,45284.800000071526,45301.554,45784.879,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-19T09:59:18.940Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,443.1209999999992,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,46228.800000071526,46228,45768.214,45781,45784.879,46234.843,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-19T09:59:19.379Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,433.0569999761574,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,46668.60000002384,46667.89999997616,46218.178,46229,46234.843,46684.828,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-19T09:59:19.860Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,463.17199999999866,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,47148.700000047684,47148,46668.163,46668.89999997616,46684.828,47151.458,,6,lasting
