sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-05T13:00:23.956Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_d/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,38108.04199998808,,form submission,,,,,,,,,,,,,,,,50520.39999999106,50519.19999998808,12377.818,12395.39999999106,12411.158,50521.105,{},,
Headphones,html.Page,0_1,2021-11-05T13:00:26.816Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.394999999997,,form submission,,,,,,,,,,,,,,,,53381,53380.5,50504.434,50521.19999998808,50521.105,53388.325,,,
Holding screen,html.Screen,0_2_0_0,2021-11-05T13:00:36.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.527000000002,,timeout,,,,,,,,,,,,,,,,63380.19999998808,63374.183,53371.655,53381.5,53388.325,63390.852,,,
screen,html.Screen,0_2_0_1_0,2021-11-05T13:00:37.905Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1073.8479999880801,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,64466.09999999404,64464.69999998808,63374.183,63380.59999999404,63390.852,64474.808,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-05T13:00:39.144Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1229.2919999940423,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,65705,65704.09999999404,64458.136,64466.5,64474.808,65708.287,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-05T13:00:39.672Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,523.9129999880824,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,66233,66232.19999998808,65691.617,65705.39999999106,65708.287,66241.825,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-05T13:00:40.080Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,398.27499999404245,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,66641.09999999404,66640.09999999404,66225.155,66233.29999999702,66241.825,66658.612,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-05T13:00:40.560Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,461.3880000000063,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,67121.29999999702,67120,66641.942,66641.59999999404,66658.612,67125.382,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-05T13:00:41.016Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,450.71799999404175,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,67577,67576.09999999404,67108.712,67121.69999998808,67125.382,67592.216,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-05T13:00:41.992Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,959.7839999999997,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,68553,68552,67575.545,67577.5,67592.216,68559.071,,6,lasting
screen,html.Screen,0_2_0_1_7,2021-11-05T13:00:42.536Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,536.9290000000037,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- and ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,69096.89999999106,69096,68542.401,68553.29999999702,68559.071,69109.214,,7,and
screen,html.Screen,0_2_0_1_8,2021-11-05T13:00:42.944Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,394.6859999910521,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- fulfilling<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,69505.09999999404,69503.89999999106,69092.544,69097.19999998808,69109.214,69509.339,,8,fulfilling
screen,html.Screen,0_2_0_1_9,2021-11-05T13:00:43.416Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,466.5609999910521,,response,,,99,,,,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>relationship, ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",69976.89999999106,69975.89999999106,69492.669,69505.39999999106,69509.339,69992.721,,9,"relationship,"
screen,html.Screen,0_2_0_1_10,2021-11-05T13:00:44.223Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,791.1789999910543,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- common ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,70784.79999999702,70783.89999999106,69976.052,69977.19999998808,69992.721,70793.116,,10,common
screen,html.Screen,0_2_0_1_11,2021-11-05T13:00:44.735Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,502.7839999910648,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ wisdom ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,71296.79999999702,71295.89999999106,70776.444,70785.09999999404,70793.116,71309.78,,11,wisdom
screen,html.Screen,0_2_0_1_12,2021-11-05T13:00:45.135Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,386.01999999702093,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ says ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,71696.59999999404,71695.79999999702,71293.11,71297,71309.78,71709.949,,12,says
screen,html.Screen,0_2_0_1_13,2021-11-05T13:00:45.511Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,361.8509999970265,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- that ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,72072.59999999404,72071.79999999702,71693.278,71696.89999999106,71709.949,72076.668,,13,that
screen,html.Screen,0_2_0_1_14,2021-11-05T13:00:46.767Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1250.9319999940344,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- feeling ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,73328.39999999106,73327.59999999404,72059.998,72072.89999999106,72076.668,73343.615,,14,feeling
screen,html.Screen,0_2_0_1_15,2021-11-05T13:00:47.351Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,568.0849999880738,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- close -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,73912.59999999404,73911.69999998808,73326.945,73328.79999999702,73343.615,73927.105,,15,close
screen,html.Screen,0_2_0_1_16,2021-11-05T13:00:47.679Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,312.59499998808315,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- to ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,74240.5,74239.69999998808,73910.435,73912.79999999702,73927.105,74243.894,,16,to
