sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,item,list,music_frequency,offensiveness,pleasantness,preference,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Instructions,html.Page,0_0,2021-11-19T12:33:10.960Z,"{""labjs_version"":""20.2.3"",""labjs_build"":{""flavor"":""production"",""commit"":""7ea907d66ca8aeef8054924ca5d82ffbe11e34e5""},""location"":""https://run.pavlovia.org/mvasilev/lab_music_a/"",""userAgent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":959,""window_innerWidth"":1920,""window_innerHeight"":1007,""devicePixelRatio"":1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16630.298000071525,,form submission,,,,,,,,,,,,,,,,25218,25217.300000071526,8570.336,8578,8587.002,25219.429,{},,
Headphones,html.Page,0_1,2021-11-19T12:33:16.606Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.771000047684,,form submission,,,,,,,,,,,,,,,,30863.700000047684,30863.200000047684,25202.754,25218.5,25219.429,30885.498,,,
Holding screen,html.Screen,0_2_0_0,2021-11-19T12:33:26.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.438999999998,,timeout,,,,,,,,,,,,,,,,40877.89999997616,40868.272,30868.833,30864.100000023842,30885.498,40884.937,,,
screen,html.Screen,0_2_0_1_0,2021-11-19T12:33:27.748Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,1119.2630000476856,,response,,,99,,,,,,Space,keypress(Space),,,,,When -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42005.300000071526,42004.200000047684,40868.272,40878.300000071526,40884.937,42018.053,,0,When
screen,html.Screen,0_2_0_1_1,2021-11-19T12:33:28.363Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,601.7470000715257,,response,,,99,,,,,,Space,keypress(Space),,,,,---- it ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,42620.5,42619.800000071526,42001.389,42005.5,42018.053,42634.799,,1,it
screen,html.Screen,0_2_0_1_2,2021-11-19T12:33:28.819Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,441.0010000715265,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- comes -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43076.39999997616,43075.800000071526,42618.134,42620.700000047684,42634.799,43084.803,,2,comes
screen,html.Screen,0_2_0_1_3,2021-11-19T12:33:29.259Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,430.9970000715257,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- to ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43516.5,43515.800000071526,43068.138,43076.60000002384,43084.803,43518.177,,3,to
screen,html.Screen,0_2_0_1_4,2021-11-19T12:33:29.715Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,453.5230000476804,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- having - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,43972.60000002384,43971.700000047684,43501.511,43516.800000071526,43518.177,43984.776,,4,having
screen,html.Screen,0_2_0_1_5,2021-11-19T12:33:30.171Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,442.9240000476857,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ a ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44428.39999997616,44427.700000047684,43968.111,43972.800000071526,43984.776,44434.665,,5,a
screen,html.Screen,0_2_0_1_6,2021-11-19T12:33:30.603Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,425.03500004768284,,response,,,99,,,,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - lasting --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,44860.39999997616,44859.700000047684,44418.001,44428.700000047684,44434.665,44868.092,,6,lasting
