"subject","item","Provo_ID","list","accuracy","duration","sound","ended_on","response","correctResponse","Pool","item_quest"
4,15,NA,"A",1,1885.07999999996,"instrumental","response","FALSE","FALSE","University pool",1
4,15,NA,"A",0,1996.43999999994,"instrumental","response","FALSE","TRUE","University pool",2
4,9,NA,"A",1,2224.14000000001,"instrumental","response","FALSE","FALSE","University pool",1
4,9,NA,"A",1,1982.73999999999,"instrumental","response","FALSE","FALSE","University pool",2
4,3,NA,"A",1,1638,"instrumental","response","TRUE","TRUE","University pool",1
4,3,NA,"A",1,1502.33999999997,"instrumental","response","FALSE","FALSE","University pool",2
4,6,NA,"A",1,1666.95999999996,"instrumental","response","TRUE","TRUE","University pool",1
4,6,NA,"A",1,1744.57999999996,"instrumental","response","FALSE","FALSE","University pool",2
5,1,NA,"A",1,2588.53999999998,"silence","response","TRUE","TRUE","University pool",1
5,1,NA,"A",1,2579.84000000003,"silence","response","FALSE","FALSE","University pool",2
5,4,NA,"A",1,2228.70000000001,"silence","response","FALSE","FALSE","University pool",1
5,4,NA,"A",1,2802.44,"silence","response","TRUE","TRUE","University pool",2
5,10,NA,"A",1,2344.15999999997,"silence","response","TRUE","TRUE","University pool",1
5,10,NA,"A",1,4783.08000000002,"silence","response","TRUE","TRUE","University pool",2
5,13,NA,"A",1,4521.34000000003,"silence","response","FALSE","FALSE","University pool",1
5,13,NA,"A",1,2752.35999999999,"silence","response","TRUE","TRUE","University pool",2
5,7,NA,"A",1,1783.5,"silence","response","FALSE","FALSE","University pool",1
5,7,NA,"A",1,1936.52000000002,"silence","response","TRUE","TRUE","University pool",2
5,11,NA,"A",1,4082.76000000001,"lyrical","response","FALSE","FALSE","University pool",1
5,11,NA,"A",1,2174.42000000004,"lyrical","response","FALSE","FALSE","University pool",2
5,5,NA,"A",1,1765.59999999998,"lyrical","response","TRUE","TRUE","University pool",1
5,5,NA,"A",1,3123.30000000005,"lyrical","response","TRUE","TRUE","University pool",2
5,2,NA,"A",1,3261.5,"lyrical","response","FALSE","FALSE","University pool",1
5,2,NA,"A",1,2805.95999999996,"lyrical","response","FALSE","FALSE","University pool",2
5,14,NA,"A",1,2190.31999999995,"lyrical","response","FALSE","FALSE","University pool",1
5,14,NA,"A",1,2759.71999999997,"lyrical","response","FALSE","FALSE","University pool",2
5,8,NA,"A",1,2906.14000000001,"lyrical","response","FALSE","FALSE","University pool",1
5,8,NA,"A",1,1769.45999999996,"lyrical","response","TRUE","TRUE","University pool",2
5,9,NA,"A",1,2835.43999999994,"instrumental","response","FALSE","FALSE","University pool",1
5,9,NA,"A",1,2987,"instrumental","response","FALSE","FALSE","University pool",2
5,3,NA,"A",1,2654.90000000002,"instrumental","response","TRUE","TRUE","University pool",1
5,3,NA,"A",1,1691.16000000003,"instrumental","response","FALSE","FALSE","University pool",2
5,15,NA,"A",1,2260.28000000003,"instrumental","response","FALSE","FALSE","University pool",1
5,15,NA,"A",1,1537.97999999998,"instrumental","response","TRUE","TRUE","University pool",2
5,6,NA,"A",1,5916.85999999999,"instrumental","response","TRUE","TRUE","University pool",1
5,6,NA,"A",1,3236.09999999998,"instrumental","response","FALSE","FALSE","University pool",2
5,12,NA,"A",1,1669.40000000002,"instrumental","response","FALSE","FALSE","University pool",1
5,12,NA,"A",1,1317.04000000004,"instrumental","response","TRUE","TRUE","University pool",2
6,13,NA,"A",1,8545.14299997617,"silence","response","FALSE","FALSE","University pool",1
6,13,NA,"A",1,4825.73099997616,"silence","response","TRUE","TRUE","University pool",2
6,10,NA,"A",1,6996.58000007155,"silence","response","TRUE","TRUE","University pool",1
6,10,NA,"A",1,3862.95100002387,"silence","response","TRUE","TRUE","University pool",2
6,1,NA,"A",1,2940.83800002385,"silence","response","TRUE","TRUE","University pool",1
6,1,NA,"A",1,3016.68900002388,"silence","response","FALSE","FALSE","University pool",2
6,7,NA,"A",1,2821.20300007157,"silence","response","FALSE","FALSE","University pool",1
6,7,NA,"A",1,6137.41999997618,"silence","response","TRUE","TRUE","University pool",2
6,4,NA,"A",0,6065.33599997615,"silence","response","TRUE","FALSE","University pool",1
6,4,NA,"A",1,3831.26800004765,"silence","response","TRUE","TRUE","University pool",2
6,8,NA,"A",1,3777.09200002381,"lyrical","response","FALSE","FALSE","University pool",1
6,8,NA,"A",1,3236.96200004767,"lyrical","response","TRUE","TRUE","University pool",2
6,2,NA,"A",1,8085.23200004769,"lyrical","response","FALSE","FALSE","University pool",1
6,2,NA,"A",0,5863.75,"lyrical","response","TRUE","FALSE","University pool",2
6,5,NA,"A",1,2672.15099997621,"lyrical","response","TRUE","TRUE","University pool",1
6,5,NA,"A",1,3252.20700000005,"lyrical","response","TRUE","TRUE","University pool",2
6,14,NA,"A",1,6542.97700002382,"lyrical","response","FALSE","FALSE","University pool",1
6,14,NA,"A",1,5963.4719999762,"lyrical","response","FALSE","FALSE","University pool",2
6,11,NA,"A",0,7243.75700004771,"lyrical","response","TRUE","FALSE","University pool",1
6,11,NA,"A",0,12441.0889999762,"lyrical","response","TRUE","FALSE","University pool",2
6,15,NA,"A",1,3361.83000000007,"instrumental","response","FALSE","FALSE","University pool",1
6,15,NA,"A",0,4874.83700007154,"instrumental","response","FALSE","TRUE","University pool",2
6,6,NA,"A",1,2873.11800002377,"instrumental","response","TRUE","TRUE","University pool",1
6,6,NA,"A",1,4479.83300007158,"instrumental","response","FALSE","FALSE","University pool",2
6,12,NA,"A",1,3443.82500002393,"instrumental","response","FALSE","FALSE","University pool",1
6,12,NA,"A",1,3663.39800002379,"instrumental","response","TRUE","TRUE","University pool",2
6,9,NA,"A",1,3722.1240000478,"instrumental","response","FALSE","FALSE","University pool",1
6,9,NA,"A",1,4607.49500002386,"instrumental","response","FALSE","FALSE","University pool",2
6,3,NA,"A",1,2456.83400004776,"instrumental","response","TRUE","TRUE","University pool",1
6,3,NA,"A",0,2306.06200004765,"instrumental","response","TRUE","FALSE","University pool",2
7,13,NA,"A",1,4618.514,"silence","response","FALSE","FALSE","University pool",1
7,13,NA,"A",1,4823.78100002385,"silence","response","TRUE","TRUE","University pool",2
7,7,NA,"A",1,2497.41800002387,"silence","response","FALSE","FALSE","University pool",1
7,7,NA,"A",1,4000.56800002384,"silence","response","TRUE","TRUE","University pool",2
7,10,NA,"A",1,2880.63299997617,"silence","response","TRUE","TRUE","University pool",1
7,10,NA,"A",1,4609.32100002386,"silence","response","TRUE","TRUE","University pool",2
7,4,NA,"A",0,3647.8009999881,"silence","response","TRUE","FALSE","University pool",1
7,4,NA,"A",1,4513.50300000003,"silence","response","TRUE","TRUE","University pool",2
7,1,NA,"A",1,2089.38099998806,"silence","response","TRUE","TRUE","University pool",1
7,1,NA,"A",1,2622.39999997616,"silence","response","FALSE","FALSE","University pool",2
7,5,NA,"A",1,1946.18400000001,"lyrical","response","TRUE","TRUE","University pool",1
7,5,NA,"A",1,2818.58900002384,"lyrical","response","TRUE","TRUE","University pool",2
7,11,NA,"A",0,1980.08500000002,"lyrical","response","TRUE","FALSE","University pool",1
7,11,NA,"A",1,10502.3159999762,"lyrical","response","FALSE","FALSE","University pool",2
7,2,NA,"A",1,2749.71599997615,"lyrical","response","FALSE","FALSE","University pool",1
7,2,NA,"A",1,4475.17499999999,"lyrical","response","FALSE","FALSE","University pool",2
7,14,NA,"A",1,2313.20999998809,"lyrical","response","FALSE","FALSE","University pool",1
7,14,NA,"A",1,3462.94399998803,"lyrical","response","FALSE","FALSE","University pool",2
7,8,NA,"A",1,2847.60799998813,"lyrical","response","FALSE","FALSE","University pool",1
7,8,NA,"A",1,2770.90900001198,"lyrical","response","TRUE","TRUE","University pool",2
7,3,NA,"A",1,2419.54300001194,"instrumental","response","TRUE","TRUE","University pool",1
7,3,NA,"A",1,1976.07300001197,"instrumental","response","FALSE","FALSE","University pool",2
7,9,NA,"A",1,2238.14900002384,"instrumental","response","FALSE","FALSE","University pool",1
7,9,NA,"A",1,2963.87100001192,"instrumental","response","FALSE","FALSE","University pool",2
7,6,NA,"A",1,3314.91700001189,"instrumental","response","TRUE","TRUE","University pool",1
7,6,NA,"A",1,3245.73600000003,"instrumental","response","FALSE","FALSE","University pool",2
7,12,NA,"A",1,1740.83799998811,"instrumental","response","FALSE","FALSE","University pool",1
7,12,NA,"A",1,1693.27800001192,"instrumental","response","TRUE","TRUE","University pool",2
7,15,NA,"A",1,1706.272,"instrumental","response","FALSE","FALSE","University pool",1
7,15,NA,"A",1,2294.66500001191,"instrumental","response","TRUE","TRUE","University pool",2
8,4,NA,"A",1,6170.48899990466,"silence","response","FALSE","FALSE","University pool",1
8,4,NA,"A",1,2494.13799999998,"silence","response","TRUE","TRUE","University pool",2
8,1,NA,"A",1,2333.77700004767,"silence","response","TRUE","TRUE","University pool",1
8,1,NA,"A",1,1900.98100000003,"silence","response","FALSE","FALSE","University pool",2
8,13,NA,"A",1,3542.2800000477,"silence","response","FALSE","FALSE","University pool",1
8,13,NA,"A",1,3369.81200009538,"silence","response","TRUE","TRUE","University pool",2
8,10,NA,"A",0,6460.36200009537,"silence","response","FALSE","TRUE","University pool",1
8,10,NA,"A",1,3113.5299999523,"silence","response","TRUE","TRUE","University pool",2
8,7,NA,"A",1,2029.016,"silence","response","FALSE","FALSE","University pool",1
8,7,NA,"A",1,1996.58899995231,"silence","response","TRUE","TRUE","University pool",2
8,5,NA,"A",1,2207.42900009535,"lyrical","response","TRUE","TRUE","University pool",1
8,5,NA,"A",1,3212.82300004771,"lyrical","response","TRUE","TRUE","University pool",2
