"subject","block_number","sound","list","block_time","block_time_s","block_time_m","block_start"
20,3,"Instrumental","A",205960.761999905,205.960761999905,3.43267936666508,53540
21,1,"Silence","A",168280.779999994,168.280779999994,2.80467966666657,57321
21,2,"Lyrical","A",165238.249,165.238249,2.75397081666667,57496
21,3,"Instrumental","A",135663.132,135.663132,2.2610522,57670
22,1,"Silence","A",180964.006,180.964006,3.01606676666667,57296
22,2,"Lyrical","A",175623.406999998,175.623406999998,2.9270567833333,57484
22,3,"Instrumental","A",154290.755999999,154.290755999999,2.57151259999999,57749
23,1,"Silence","A",194045.371999905,194.045371999905,3.23408953333174,57371
23,2,"Lyrical","A",191810.466999905,191.810466999905,3.19684111666508,57571
23,3,"Instrumental","A",179899.149,179.899149,2.99831915,57774
24,1,"Silence","A",231751.517999976,231.751517999976,3.8625252999996,57381
24,2,"Lyrical","A",192767.745000012,192.767745000012,3.2127957500002,57623
24,3,"Instrumental","A",182938.898000012,182.938898000012,3.04898163333353,57829
25,1,"Silence","A",185689.034000006,185.689034000006,3.09481723333343,57437
25,2,"Lyrical","A",182135.785000006,182.135785000006,3.03559641666677,57632
25,3,"Instrumental","A",166638.967999988,166.638967999988,2.77731613333314,57836
26,1,"Silence","A",156077.411000072,156.077411000072,2.60129018333453,57635
26,2,"Lyrical","A",140612.004000072,140.612004000072,2.34353340000119,57804
26,3,"Instrumental","A",136232.36,136.23236,2.27053933333333,58043
27,1,"Silence","A",248187.821999976,248.187821999976,4.1364636999996,57551
27,2,"Lyrical","A",210863.958,210.863958,3.5143993,57809
27,3,"Instrumental","A",178679.085999976,178.679085999976,2.97798476666627,58034
28,1,"Silence","A",231340.641,231.340641,3.85567735,57557
28,2,"Lyrical","A",202825.003999994,202.825003999994,3.38041673333323,57799
28,3,"Instrumental","A",182524.315000006,182.524315000006,3.04207191666677,58019
29,1,"Silence","A",246131.807,246.131807,4.10219678333334,57440
29,2,"Lyrical","A",234902.403,234.902403,3.91504004999999,57695
29,3,"Instrumental","A",201615.973,201.615973,3.36026621666667,58027
30,1,"Silence","A",213669.801000001,213.669801000001,3.56116335000001,57592
30,2,"Lyrical","A",202167.379000002,202.167379000002,3.3694563166667,57813
30,3,"Instrumental","A",173826.659,173.826659,2.89711098333333,58041
31,1,"Silence","A",148331.031000012,148.331031000012,2.4721838500002,54611
31,2,"Lyrical","A",141740.837000012,141.740837000012,2.36234728333353,54766
31,3,"Instrumental","A",119919.625999976,119.919625999976,1.99866043333294,54918
32,1,"Silence","A",221400.161000095,221.400161000095,3.69000268333492,54982
32,2,"Lyrical","A",198641.519000048,198.641519000048,3.31069198333413,55213
32,3,"Instrumental","A",187640.316000095,187.640316000095,3.12733860000159,55426
33,1,"Silence","A",164042.593999905,164.042593999905,2.73404323333174,36545
33,2,"Lyrical","A",164065.929999952,164.065929999952,2.73443216666587,36719
33,3,"Instrumental","A",152814.340999976,152.814340999976,2.54690568333294,36902
34,1,"Silence","A",222219.491999976,222.219491999976,3.7036581999996,36861
34,2,"Lyrical","A",280067.612999976,280.067612999976,4.6677935499996,37090
34,3,"Instrumental","A",163050.227999976,163.050227999976,2.7175037999996,37389
35,1,"Lyrical","B",171370.324,171.370324,2.85617206666667,45227
35,2,"Instrumental","B",159536.528999999,159.536528999999,2.65894214999998,45409
35,3,"Silence","B",156333.073999999,156.333073999999,2.60555123333331,45580
36,1,"Lyrical","B",163999.772,163.999772,2.73332953333333,45511
36,2,"Instrumental","B",153264.476000095,153.264476000095,2.55440793333492,45684
36,3,"Silence","B",132454.523000095,132.454523000095,2.20757538333492,45934
37,1,"Lyrical","B",178816.739999952,178.816739999952,2.98027899999921,48545
37,2,"Instrumental","B",157930.809,157.930809,2.63218015,48733
37,3,"Silence","B",144006.899000048,144.006899000048,2.40011498333413,48901
38,1,"Lyrical","B",168267.928000095,168.267928000095,2.80446546666826,48744
38,2,"Instrumental","B",186613.603000095,186.613603000095,3.11022671666826,48921
38,3,"Silence","B",155669.238,155.669238,2.5944873,49120
39,1,"Lyrical","B",191688.096999997,191.688096999997,3.19480161666662,48739
39,2,"Instrumental","B",176845.142,176.845142,2.94741903333333,48939
39,3,"Silence","B",170412.076999999,170.412076999999,2.84020128333331,49126
40,1,"Lyrical","B",195795.661999976,195.795661999976,3.26326103333294,48648
40,2,"Instrumental","B",178771.332999964,178.771332999964,2.97952221666607,48853
40,3,"Silence","B",159196.758999964,159.196758999964,2.65327931666607,49044
41,1,"Lyrical","B",166668.812000048,166.668812000048,2.77781353333413,48998
41,2,"Instrumental","B",137483.031000036,137.483031000036,2.2913838500006,49171
41,3,"Silence","B",121338.859000036,121.338859000036,2.02231431666726,49321
42,1,"Lyrical","B",246739.709000024,246.739709000024,4.11232848333373,49223
42,2,"Instrumental","B",228974.115000048,228.974115000048,3.8162352500008,49478
42,3,"Silence","B",234685.268,234.685268,3.91142113333333,49723
43,1,"Lyrical","B",152715.828,152.715828,2.5452638,49621
43,2,"Instrumental","B",146322.669999991,146.322669999991,2.43871116666652,49781
43,3,"Silence","B",132770.151,132.770151,2.21283585,49937
44,1,"Lyrical","B",182524,182.524,3.04206666666667,49846
44,2,"Instrumental","B",169855,169.855,2.83091666666667,50037
44,3,"Silence","B",162289,162.289,2.70481666666667,50306
45,1,"Lyrical","B",159402,159.402,2.6567,56195
45,2,"Instrumental","B",162842,162.842,2.71403333333333,56363
45,3,"Silence","B",140135,140.135,2.33558333333333,56572
46,1,"Lyrical","B",174407.544000006,174.407544000006,2.9067924000001,56269
46,2,"Instrumental","B",171628.595,171.628595,2.86047658333333,56502
46,3,"Silence","B",153974.987000005,153.974987000005,2.56624978333341,56691
47,1,"Lyrical","B",204572.923999999,204.572923999999,3.40954873333331,56227
47,2,"Instrumental","B",181135.576000002,181.135576000002,3.01892626666669,56441
47,3,"Silence","B",168818.239999999,168.818239999999,2.81363733333332,56647
48,1,"Lyrical","B",198117.730999998,198.117730999998,3.3019621833333,56418
48,2,"Instrumental","B",178479.760999999,178.479760999999,2.97466268333332,56651
48,3,"Silence","B",151714.880999999,151.714880999999,2.52858134999998,56840
49,1,"Lyrical","B",181143.843999999,181.143843999999,3.01906406666665,56534
49,2,"Instrumental","B",184448.942999999,184.448942999999,3.07414904999999,56724
49,3,"Silence","B",176302.251999999,176.302251999999,2.93837086666665,56946
50,1,"Lyrical","B",232184.101000024,232.184101000024,3.86973501666706,56412
50,2,"Instrumental","B",216032.714000024,216.032714000024,3.60054523333373,56655
50,3,"Silence","B",187319.292000006,187.319292000006,3.1219882000001,56882
51,1,"Lyrical","B",217658.665999999,217.658665999999,3.62764443333332,56507
51,2,"Instrumental","B",220089.376999999,220.089376999999,3.66815628333332,56733
51,3,"Silence","B",194081.336,194.081336,3.23468893333333,56965
52,1,"Lyrical","B",224487.468999994,224.487468999994,3.74145781666657,56704
52,2,"Instrumental","B",191681.899000006,191.681899000006,3.19469831666677,56939
52,3,"Silence","B",167160.422000012,167.160422000012,2.78600703333353,57144
53,1,"Lyrical","B",210804.274999928,210.804274999928,3.51340458333214,56926
53,2,"Instrumental","B",184877.107,184.877107,3.08128511666667,57148
53,3,"Silence","B",182278.560999976,182.278560999976,3.03797601666627,57351
54,1,"Lyrical","B",215309.541999976,215.309541999976,3.58849236666627,56464
54,2,"Instrumental","B",187836.708999976,187.836708999976,3.13061181666627,56689
54,3,"Silence","B",188594.580999976,188.594580999976,3.14324301666627,56975
55,1,"Lyrical","B",234586.391,234.586391,3.90977318333333,59297
55,2,"Instrumental","B",210533.962,210.533962,3.50889936666667,59540
55,3,"Silence","B",178473.084,178.473084,2.9745514,59777
56,1,"Lyrical","B",190394.163999976,190.394163999976,3.17323606666627,59319
56,2,"Instrumental","B",170847.777999988,170.847777999988,2.84746296666647,59520
56,3,"Silence","B",169961.047999976,169.961047999976,2.83268413333294,59708
57,1,"Lyrical","B",216134.869,216.134869,3.60224781666667,59379
57,2,"Instrumental","B",190385.634000024,190.385634000024,3.1730939000004,59605
57,3,"Silence","B",206861.388000072,206.861388000072,3.44768980000119,59807
58,1,"Lyrical","B",225753,225.753,3.76255,59415
58,2,"Instrumental","B",206045,206.045,3.43408333333333,59653
58,3,"Silence","B",205670,205.67,3.42783333333333,59928
59,1,"Lyrical","B",212932.731,212.932731,3.54887885,59494
59,2,"Instrumental","B",194182.652000012,194.182652000012,3.23637753333353,59717
59,3,"Silence","B",193145.571999994,193.145571999994,3.21909286666657,59950
60,1,"Lyrical","B",188004.726,188.004726,3.1334121,59835
60,2,"Instrumental","B",149864.804,149.864804,2.49774673333334,60031
60,3,"Silence","B",146306.734,146.306734,2.43844556666667,60192
61,1,"Lyrical","B",239677.463000024,239.677463000024,3.99462438333373,59738
61,2,"Instrumental","B",197173.515000095,197.173515000095,3.28622525000159,59985
61,3,"Silence","B",193049.321000024,193.049321000024,3.21748868333373,60198
62,1,"Lyrical","B",206166.645999928,206.166645999928,3.43611076666547,60157
62,2,"Instrumental","B",262729.662,262.729662,4.3788277,60386
62,3,"Silence","B",192227.929999928,192.227929999928,3.20379883333214,60717
63,1,"Lyrical","B",220872.516,220.872516,3.6812086,60461
63,2,"Instrumental","B",224227.306000048,224.227306000048,3.73712176666746,60693
63,3,"Silence","B",214443.696,214.443696,3.5740616,60930
64,1,"Lyrical","B",161828.003999952,161.828003999952,2.6971333999992,39011
64,2,"Instrumental","B",153667.484999952,153.667484999952,2.5611247499992,39180
64,3,"Silence","B",151529.280999952,151.529280999952,2.52548801666587,39344
65,1,"Lyrical","B",179934.407000095,179.934407000095,2.99890678333492,39075
65,2,"Instrumental","B",165779.607000095,165.779607000095,2.76299345000159,39264
65,3,"Silence","B",165849.228000024,165.849228000024,2.7641538000004,39504
66,1,"Lyrical","B",192419.64,192.41964,3.206994,39567
66,2,"Instrumental","B",191556.58,191.55658,3.19260966666667,39771
66,3,"Silence","B",159961.58,159.96158,2.66602633333333,39989
67,1,"Lyrical","B",179776.129999976,179.776129999976,2.99626883333294,42272
67,2,"Instrumental","B",151513.184999976,151.513184999976,2.5252197499996,42460
67,3,"Silence","B",142129.995000048,142.129995000048,2.36883325000079,42621
68,1,"Lyrical","B",183879.834999982,183.879834999982,3.06466391666637,44175
68,2,"Instrumental","B",184330.260999988,184.330260999988,3.07217101666647,44369
68,3,"Silence","B",169045.505999994,169.045505999994,2.8174250999999,44632
69,1,"Instrumental","C",194145.308999998,194.145308999998,3.23575514999996,47170
69,2,"Silence","C",181569.303999999,181.569303999999,3.02615506666665,47371
69,3,"Lyrical","C",138066.896999997,138.066896999997,2.30111494999995,47569
70,1,"Instrumental","C",172762.542999994,172.762542999994,2.87937571666657,47318
70,2,"Silence","C",175832.433000006,175.832433000006,2.9305405500001,47500
70,3,"Lyrical","C",149538.928000006,149.538928000006,2.49231546666677,47773
71,1,"Instrumental","C",163105.222999952,163.105222999952,2.71842038333254,52490
71,2,"Silence","C",163438.696999952,163.438696999952,2.72397828333254,52663
71,3,"Lyrical","C",146837.892999857,146.837892999857,2.44729821666428,52840
72,1,"Instrumental","C",248585.179999982,248.585179999982,4.14308633333304,52730
72,2,"Silence","C",147967.801999988,147.967801999988,2.46613003333314,52988
72,3,"Lyrical","C",140327.133999976,140.327133999976,2.33878556666627,53190
73,1,"Instrumental","C",134143.02,134.14302,2.235717,52972
73,2,"Silence","C",138601.78,138.60178,2.31002966666667,53114
73,3,"Lyrical","C",125516.6,125.5166,2.09194333333333,53265
74,1,"Instrumental","C",188697.12,188.69712,3.144952,53043
74,2,"Silence","C",183655.54,183.65554,3.06092566666667,53241
74,3,"Lyrical","C",168067.94,168.06794,2.80113233333333,53441
75,1,"Instrumental","C",166824.687000191,166.824687000191,2.78041145000318,53102
75,2,"Silence","C",149670.418000095,149.670418000095,2.49450696666826,53275
75,3,"Lyrical","C",145076.170000286,145.076170000286,2.41793616667143,53470
76,1,"Instrumental","C",186613.480000036,186.613480000036,3.11022466666726,53028
76,2,"Silence","C",174852.378000012,174.852378000012,2.9142063000002,53224
76,3,"Lyrical","C",175504.955,175.504955,2.92508258333333,53497
77,1,"Instrumental","C",194558.32,194.55832,3.24263866666667,53176
77,2,"Silence","C",195912.24,195.91224,3.265204,53380
77,3,"Lyrical","C",179264.36,179.26436,2.98773933333333,53588
78,1,"Instrumental","C",201204.510000048,201.204510000048,3.35340850000079,53576
78,2,"Silence","C",181222.975999857,181.222975999857,3.02038293333095,53785
78,3,"Lyrical","C",164195.318,164.195318,2.73658863333333,53979
79,1,"Instrumental","C",177836.500000048,177.836500000048,2.96394166666746,54456
79,2,"Silence","C",212470.185999857,212.470185999857,3.54116976666428,54641
79,3,"Lyrical","C",174180.329000048,174.180329000048,2.90300548333413,54950
80,1,"Instrumental","C",193060.360999989,193.060360999989,3.21767268333315,56356
80,2,"Silence","C",178141.391999993,178.141391999993,2.96902319999989,56556
80,3,"Lyrical","C",164946.475,164.946475,2.74910791666667,56744
81,1,"Instrumental","C",157192.358000001,157.192358000001,2.61987263333335,41559
81,2,"Silence","C",141261.893,141.261893,2.35436488333333,41725
81,3,"Lyrical","C",143046.127000001,143.046127000001,2.38410211666668,41876
82,1,"Instrumental","C",185695,185.695,3.09491666666667,41579
82,2,"Silence","C",158345,158.345,2.63908333333333,41779
82,3,"Lyrical","C",142442,142.442,2.37403333333333,41948
83,1,"Instrumental","C",178644.996,178.644996,2.9774166,41588
83,2,"Silence","C",163892.367000012,163.892367000012,2.7315394500002,41776
83,3,"Lyrical","C",189346.351,189.346351,3.15577251666667,42037
84,1,"Instrumental","C",162054.822,162.054822,2.7009137,41921
84,2,"Silence","C",156948.21,156.94821,2.6158035,42092
84,3,"Lyrical","C",147654.334,147.654334,2.46090556666667,42258
85,1,"Instrumental","C",164444.013,164.444013,2.74073355,41982
85,2,"Silence","C",154299.419000006,154.299419000006,2.57165698333343,42154
85,3,"Lyrical","C",132893.61,132.89361,2.2148935,42319
86,1,"Instrumental","C",215061.309999905,215.061309999905,3.58435516666508,42515
86,2,"Silence","C",209427.251999905,209.427251999905,3.49045419999841,42740
86,3,"Lyrical","C",208641.981999857,208.641981999857,3.47736636666428,43035
87,1,"Instrumental","C",203749.070000048,203.749070000048,3.39581783333413,42884
87,2,"Silence","C",190821.039000095,190.821039000095,3.18035065000159,43100
87,3,"Lyrical","C",175013.250999952,175.013250999952,2.91688751666587,43320
88,1,"Instrumental","C",222200.100000001,222.200100000001,3.70333500000002,43444
88,2,"Silence","C",239597.587000003,239.597587000003,3.99329311666672,43676
88,3,"Lyrical","C",195331.776000003,195.331776000003,3.25552960000005,43979
89,1,"Instrumental","C",139588.897000048,139.588897000048,2.32648161666746,32745
89,2,"Silence","C",125302.059000095,125.302059000095,2.08836765000159,32889
89,3,"Lyrical","C",124491.826999952,124.491826999952,2.07486378333254,33024
90,1,"Instrumental","C",179786.270999988,179.786270999988,2.9964378499998,32912
90,2,"Silence","C",166781.292999988,166.781292999988,2.77968821666647,33101
90,3,"Lyrical","C",159868.092999994,159.868092999994,2.66446821666657,33280
91,1,"Instrumental","C",176369.94,176.36994,2.939499,33501
91,2,"Silence","C",167479.94,167.47994,2.79133233333333,33686
91,3,"Lyrical","C",153819.12,153.81912,2.563652,33950
92,1,"Instrumental","C",208884.874,208.884874,3.48141456666667,33707
92,2,"Silence","C",180712.054,180.712054,3.01186756666667,33925
92,3,"Lyrical","C",169741.794,169.741794,2.8290299,34117
93,1,"Instrumental","C",196726.819000006,196.726819000006,3.27878031666677,36007
93,2,"Silence","C",244086.695000006,244.086695000006,4.06811158333343,36218
93,3,"Lyrical","C",161814.042999994,161.814042999994,2.69690071666657,36477
94,1,"Instrumental","C",201460.130999999,201.460130999999,3.35766884999999,38986
94,2,"Silence","C",171059.452,171.059452,2.85099086666666,39196
94,3,"Lyrical","C",163887.507,163.887507,2.73145844999999,39486
95,1,"Instrumental","C",204232.069999994,204.232069999994,3.40386783333323,39103
95,2,"Silence","C",187752.846000006,187.752846000006,3.1292141000001,39315
95,3,"Lyrical","C",173319.211999982,173.319211999982,2.88865353333304,39518
96,1,"Instrumental","C",193873.372,193.873372,3.23122286666667,39217
96,2,"Silence","C",195686.531,195.686531,3.26144218333333,39421
96,3,"Lyrical","C",191071.585,191.071585,3.18452641666667,39657
97,1,"Instrumental","C",174757.69,174.75769,2.91262816666667,39464
97,2,"Silence","C",207181.639,207.181639,3.45302731666667,39657
97,3,"Lyrical","C",158044.436999976,158.044436999976,2.6340739499996,39879
98,1,"Instrumental","C",121027.064,121.027064,2.01711773333333,40512
98,2,"Silence","C",121724.815,121.724815,2.02874691666667,40637
98,3,"Lyrical","C",112172.23,112.17223,1.86953716666667,40764
99,1,"Instrumental","C",150844.979,150.844979,2.51408298333333,44439
99,2,"Silence","C",144061.405,144.061405,2.40102341666667,44597
99,3,"Lyrical","C",131820.743,131.820743,2.19701238333334,44782
100,1,"Instrumental","C",179454.551,179.454551,2.99090918333333,44978
100,2,"Silence","C",197286.344,197.286344,3.28810573333334,45175
100,3,"Lyrical","C",156118.214999999,156.118214999999,2.60197024999998,45489
101,1,"Instrumental","C",232276.184000012,232.276184000012,3.87126973333353,46140
101,2,"Silence","C",232543.654999976,232.543654999976,3.87572758333294,46383
101,3,"Lyrical","C",204307.266999988,204.307266999988,3.40512111666647,46685
102,1,"Instrumental","C",197996.819999928,197.996819999928,3.29994699999881,46936
102,2,"Silence","C",176365.272999976,176.365272999976,2.93942121666627,47143
102,3,"Lyrical","C",174066.928,174.066928,2.90111546666667,47332
103,1,"Silence","D",143411.48,143.41148,2.39019133333333,48581
103,2,"Lyrical","D",131037.721999952,131.037721999952,2.18396203333254,48731
103,3,"Instrumental","D",132865.275999857,132.865275999857,2.21442126666428,48868
104,1,"Silence","D",135821.735999905,135.821735999905,2.26369559999841,48601
104,2,"Lyrical","D",144823.634999905,144.823634999905,2.41372724999841,48744
104,3,"Instrumental","D",126941.373,126.941373,2.11568955,48986
105,1,"Silence","D",141573.68,141.57368,2.35956133333333,58127
105,2,"Lyrical","D",139083.24,139.08324,2.318054,58275
105,3,"Instrumental","D",129863.3,129.8633,2.16438833333333,58422
106,1,"Silence","D",180949.793999997,180.949793999997,3.01582989999995,58191
106,2,"Lyrical","D",181517.977999997,181.517977999997,3.02529963333328,58381
106,3,"Instrumental","D",167798.096000003,167.798096000003,2.79663493333338,58596
107,1,"Silence","D",192693.338,192.693338,3.21155563333333,58186
107,2,"Lyrical","D",177782.468999952,177.782468999952,2.96304114999921,58391
107,3,"Instrumental","D",149273.114,149.273114,2.48788523333333,58597
108,1,"Silence","D",167587.835999982,167.587835999982,2.7931305999997,58363
108,2,"Lyrical","D",172359.215,172.359215,2.87265358333333,58539
108,3,"Instrumental","D",123912.261,123.912261,2.06520435,58725
109,1,"Silence","D",179650.323999999,179.650323999999,2.99417206666665,58421
109,2,"Lyrical","D",167971.457,167.971457,2.79952428333333,58608
109,3,"Instrumental","D",154714.321999999,154.714321999999,2.57857203333331,58801
110,1,"Silence","D",221941.657000143,221.941657000143,3.69902761666905,58293
110,2,"Lyrical","D",195452.932000095,195.452932000095,3.25754886666826,58526
110,3,"Instrumental","D",181614.167000143,181.614167000143,3.02690278333572,58750
111,1,"Silence","D",187032.891,187.032891,3.11721485,58567
111,2,"Lyrical","D",174169.317999988,174.169317999988,2.90282196666647,58761
111,3,"Instrumental","D",150709.099999976,150.709099999976,2.51181833333293,58946
112,1,"Silence","D",204093.770999982,204.093770999982,3.4015628499997,58538
112,2,"Lyrical","D",185108.169999988,185.108169999988,3.08513616666647,58750
112,3,"Instrumental","D",165836.962000006,165.836962000006,2.76394936666677,58956
113,1,"Silence","D",267091.023999976,267.091023999976,4.45151706666627,58281
113,2,"Lyrical","D",248295.497999976,248.295497999976,4.1382582999996,58560
113,3,"Instrumental","D",221345.135999964,221.345135999964,3.6890855999994,58822
114,1,"Silence","D",184850.400999982,184.850400999982,3.08084001666637,58940
114,2,"Lyrical","D",162913.185,162.913185,2.71521975,59131
114,3,"Instrumental","D",139251.402999994,139.251402999994,2.32085671666657,59302
115,1,"Silence","D",206882.46,206.88246,3.448041,47522
115,2,"Lyrical","D",177529.24,177.52924,2.95882066666667,47738
115,3,"Instrumental","D",160246.94,160.24694,2.67078233333333,47981
116,1,"Silence","D",198181.267999964,198.181267999964,3.30302113333274,48012
116,2,"Lyrical","D",190734.823,190.734823,3.17891371666667,48219
116,3,"Instrumental","D",176093.803999988,176.093803999988,2.93489673333314,48421
117,1,"Silence","D",214794.690999952,214.794690999952,3.57991151666587,48010
117,2,"Lyrical","D",192716.131999952,192.716131999952,3.21193553333254,48237
117,3,"Instrumental","D",193316.730999905,193.316730999905,3.22194551666508,48530
118,1,"Silence","D",221775,221.775,3.69625,48772
118,2,"Lyrical","D",240759,240.759,4.01265,49003
118,3,"Instrumental","D",216862,216.862,3.61436666666667,49341
119,1,"Silence","D",201225.604000003,201.225604000003,3.35376006666672,50579
119,2,"Lyrical","D",172397.840000001,172.397840000001,2.87329733333336,50791
119,3,"Instrumental","D",171594.572,171.594572,2.85990953333333,50973
120,1,"Silence","D",135493.496999999,135.493496999999,2.25822494999999,45014
120,2,"Lyrical","D",129893.541999999,129.893541999999,2.16489236666665,45159
120,3,"Instrumental","D",123337.318999999,123.337318999999,2.05562198333331,45303
121,1,"Silence","D",266643.462999988,266.643462999988,4.44405771666647,44640
121,2,"Lyrical","D",261582.334999988,261.582334999988,4.35970558333313,44945
121,3,"Instrumental","D",231010.090999988,231.010090999988,3.85016818333313,45222
122,1,"Silence","D",251928.400000072,251.928400000071,4.19880666666786,45282
122,2,"Lyrical","D",236117.036,236.117036,3.93528393333333,45547
122,3,"Instrumental","D",216154.753999976,216.154753999976,3.60257923333294,45851
123,1,"Silence","D",167534.6,167.5346,2.79224333333333,46432
123,2,"Lyrical","D",155752.18,155.75218,2.59586966666667,46607
123,3,"Instrumental","D",146110.7,146.1107,2.43517833333333,46823
124,1,"Silence","D",215703.124,215.703124,3.59505206666667,46499
124,2,"Lyrical","D",204147.225999905,204.147225999905,3.40245376666508,46732
124,3,"Instrumental","D",168189.424999619,168.189424999619,2.80315708332698,47016
125,1,"Silence","D",230828.093000036,230.828093000036,3.84713488333393,46455
125,2,"Lyrical","D",221497.364000012,221.497364000012,3.69162273333353,46700
125,3,"Instrumental","D",187966.404000012,187.966404000012,3.1327734000002,47020
126,1,"Silence","D",198246.757999999,198.246757999999,3.30411263333331,46877
126,2,"Lyrical","D",173326.564000001,173.326564000001,2.88877606666668,47083
126,3,"Instrumental","D",156119.962000002,156.119962000002,2.6019993666667,47265
127,1,"Silence","D",259508.899000763,259.508899000763,4.32514831667938,46718
127,2,"Lyrical","D",220660.173001526,220.660173001526,3.67766955002543,46992
127,3,"Instrumental","D",176336.924001144,176.336924001144,2.93894873335241,47228
128,1,"Silence","D",223025.121,223.025121,3.71708535,47331
128,2,"Lyrical","D",203041.942999997,203.041942999997,3.38403238333328,47564
128,3,"Instrumental","D",174309.116999997,174.309116999997,2.90515194999995,47815
129,1,"Silence","D",239620.011999994,239.620011999994,3.99366686666657,47262
129,2,"Lyrical","D",229224.557,229.224557,3.82040928333333,47511
129,3,"Instrumental","D",203517.773000012,203.517773000012,3.39196288333353,47817
130,1,"Silence","D",237408.875999976,237.408875999976,3.9568145999996,47405
130,2,"Lyrical","D",224283.808999988,224.283808999988,3.73806348333314,47652
130,3,"Instrumental","D",199612.966999964,199.612966999964,3.32688278333274,47892
131,1,"Silence","D",170618.512000024,170.618512000024,2.84364186666706,47660
