"","subject","item","sound","reading_time_minutes","number_of_words","wpm","Experiment"
"3459",27,15,"instrumental",0.208154383332195,45,216.185694865643,"Experiment 1b"
"3460",27,6,"instrumental",0.232412199998692,51,219.43770593922,"Experiment 1b"
"3461",27,9,"instrumental",0.190093666665642,45,236.725403793441,"Experiment 1b"
"3462",28,4,"silence",0.521245349994984,53,101.679564144812,"Experiment 1b"
"3463",28,1,"silence",0.461433733326778,58,125.695188303291,"Experiment 1b"
"3464",28,10,"silence",0.381219499995033,49,128.534872955445,"Experiment 1b"
"3465",28,7,"silence",0.449798399995035,52,115.607347648578,"Experiment 1b"
"3466",28,13,"silence",0.432064366661249,53,122.666908196004,"Experiment 1b"
"3467",28,11,"lyrical",0.380114016660805,53,139.431848542682,"Experiment 1b"
"3468",28,14,"lyrical",0.3152386666619,50,158.609984395176,"Experiment 1b"
"3469",28,5,"lyrical",0.329273966660355,52,157.923204580694,"Experiment 1b"
"3470",28,2,"lyrical",0.381717283327973,57,149.325174650333,"Experiment 1b"
"3471",28,8,"lyrical",0.308102833328708,50,162.28348003102,"Experiment 1b"
"3472",28,15,"instrumental",0.339532683328665,45,132.535105483322,"Experiment 1b"
"3473",28,3,"instrumental",0.368827633327129,56,151.832441335357,"Experiment 1b"
"3474",28,9,"instrumental",0.26361414999543,45,170.7040384622,"Experiment 1b"
"3475",28,12,"instrumental",0.401795816660358,61,151.818404947615,"Experiment 1b"
"3476",28,6,"instrumental",0.342509116660904,52,151.820776354639,"Experiment 1b"
"3477",29,13,"silence",0.57573159999995,53,92.0567847934777,"Experiment 1b"
"3478",29,10,"silence",0.441278083333382,49,111.041091435717,"Experiment 1b"
"3479",29,7,"silence",0.546599733333879,52,95.1335992845003,"Experiment 1b"
"3480",29,1,"silence",0.636734833333235,58,91.0897236395511,"Experiment 1b"
"3481",29,4,"silence",0.60143038333378,53,88.1232499532472,"Experiment 1b"
"3482",29,2,"lyrical",0.536133933333583,57,106.316717626106,"Experiment 1b"
"3483",29,5,"lyrical",0.465837016667262,52,111.627024344316,"Experiment 1b"
"3484",29,14,"lyrical",0.524955483333285,50,95.2461715087103,"Experiment 1b"
"3485",29,8,"lyrical",0.484999066666374,50,103.09298189721,"Experiment 1b"
"3486",29,11,"lyrical",0.434407483333582,53,122.005264718935,"Experiment 1b"
"3487",29,3,"instrumental",0.418498383332694,56,133.811747500782,"Experiment 1b"
"3488",29,9,"instrumental",0.347751983333185,45,129.402568947781,"Experiment 1b"
"3489",29,12,"instrumental",0.559217766667014,61,109.080940620977,"Experiment 1b"
"3490",29,6,"instrumental",0.428190116666172,52,121.441383105394,"Experiment 1b"
"3491",29,15,"instrumental",0.545944116667311,45,82.4260187557296,"Experiment 1b"
"3492",30,13,"silence",0.527003999994882,52,98.6709778303484,"Experiment 1b"
"3493",30,10,"silence",0.401087166662149,49,122.167957673087,"Experiment 1b"
"3494",30,1,"silence",0.60060641666031,58,96.5690648503404,"Experiment 1b"
"3495",30,4,"silence",0.535037799995278,53,99.0584216675303,"Experiment 1b"
"3496",30,7,"silence",0.538015949994336,52,96.6514096850612,"Experiment 1b"
"3497",30,11,"lyrical",0.498345933329558,53,106.351826021526,"Experiment 1b"
"3498",30,8,"lyrical",0.390652916662302,50,127.990852921808,"Experiment 1b"
"3499",30,14,"lyrical",0.428380999995283,50,116.718528600826,"Experiment 1b"
"3500",30,2,"lyrical",0.466724916660747,57,122.127613001284,"Experiment 1b"
"3501",30,5,"lyrical",0.408082533327626,52,127.425203857604,"Experiment 1b"
"3502",30,12,"instrumental",0.449614783327679,61,135.671695553532,"Experiment 1b"
"3503",30,15,"instrumental",0.368113699996122,45,122.244839027925,"Experiment 1b"
"3504",30,3,"instrumental",0.522043749995231,55,105.355154621624,"Experiment 1b"
"3505",30,9,"instrumental",0.326303433329061,45,137.908447793192,"Experiment 1b"
"3506",30,6,"instrumental",0.334674133327481,52,155.375019524194,"Experiment 1b"
"3507",31,1,"silence",0.319094883345254,58,181.764117907354,"Experiment 1b"
"3508",31,10,"silence",0.271736750010531,49,180.321579610049,"Experiment 1b"
"3509",31,13,"silence",0.305862150012119,53,173.280675617758,"Experiment 1b"
"3510",31,4,"silence",0.295581700011126,53,179.30744696984,"Experiment 1b"
"3511",31,7,"silence",0.310016683344458,52,167.732908561643,"Experiment 1b"
"3512",31,11,"lyrical",0.265110366676601,53,199.916739071365,"Experiment 1b"
"3513",31,8,"lyrical",0.26339893334227,50,189.826129383099,"Experiment 1b"
"3514",31,5,"lyrical",0.267968350011324,52,194.052767790683,"Experiment 1b"
"3515",31,2,"lyrical",0.309295050012914,57,184.290049251096,"Experiment 1b"
"3516",31,14,"lyrical",0.287906583343266,50,173.667442471734,"Experiment 1b"
"3517",31,3,"instrumental",0.267847600008545,56,209.074115273811,"Experiment 1b"
"3518",31,6,"instrumental",0.268079866676205,52,193.972045139843,"Experiment 1b"
"3519",31,15,"instrumental",0.215276783341878,45,209.033223654853,"Experiment 1b"
"3520",31,12,"instrumental",0.305590850012119,61,199.613306476882,"Experiment 1b"
"3521",31,9,"instrumental",0.211942400007148,45,212.321838379118,"Experiment 1b"
"3522",32,13,"silence",0.482713899999918,53,109.795885305994,"Experiment 1b"
"3523",32,10,"silence",0.41846079999991,49,117.095794874957,"Experiment 1b"
"3524",32,7,"silence",0.489728299999926,52,106.181325441082,"Experiment 1b"
"3525",32,1,"silence",0.553421966666563,58,104.802489769881,"Experiment 1b"
"3526",32,4,"silence",0.572878116666589,53,92.5153160124035,"Experiment 1b"
"3527",32,5,"lyrical",0.469303299999942,52,110.802544964006,"Experiment 1b"
"3528",32,2,"lyrical",0.488740983333262,57,116.626192490047,"Experiment 1b"
"3529",32,8,"lyrical",0.375368933333264,50,133.202285964375,"Experiment 1b"
"3530",32,11,"lyrical",0.391730849999903,53,135.296977503848,"Experiment 1b"
"3531",32,14,"lyrical",0.380228716666595,50,131.499799484747,"Experiment 1b"
"3532",32,15,"instrumental",0.352510583333256,45,127.655741777994,"Experiment 1b"
"3533",32,12,"instrumental",0.549969483333236,61,110.915245024675,"Experiment 1b"
"3534",32,3,"instrumental",0.5055348999999,56,110.773756668454,"Experiment 1b"
"3535",32,9,"instrumental",0.356710249999924,45,126.152808897444,"Experiment 1b"
"3536",32,6,"instrumental",0.433850183333253,52,119.857042817145,"Experiment 1b"
"3537",33,1,"silence",0.569727200000197,58,101.803108575437,"Experiment 1b"
"3538",33,4,"silence",0.490840466667066,53,107.978057228826,"Experiment 1b"
"3539",33,7,"silence",0.49036156666726,52,106.044199902162,"Experiment 1b"
"3540",33,13,"silence",0.474232049998012,53,111.759633285482,"Experiment 1b"
"3541",33,10,"silence",0.464642816662892,49,105.45734969481,"Experiment 1b"
"3542",33,8,"lyrical",0.408422150000797,50,122.422351480943,"Experiment 1b"
"3543",33,11,"lyrical",0.405968716667857,53,130.55193127938,"Experiment 1b"
"3544",33,14,"lyrical",0.407898533334531,50,122.5795042489,"Experiment 1b"
"3545",33,5,"lyrical",0.453874433335122,52,114.569132299209,"Experiment 1b"
"3546",33,2,"lyrical",0.473064933331546,57,120.490858619723,"Experiment 1b"
"3547",33,6,"instrumental",0.368822716669853,52,140.989146410272,"Experiment 1b"
"3548",33,3,"instrumental",0.405892800000395,56,137.967463330085,"Experiment 1b"
"3549",33,9,"instrumental",0.320397650000003,45,140.450468347691,"Experiment 1b"
"3550",33,12,"instrumental",0.473446633332539,61,128.84239892177,"Experiment 1b"
"3551",33,15,"instrumental",0.333832299998606,45,134.798220544231,"Experiment 1b"
"3552",34,4,"silence",0.589220466667026,53,89.9493534224954,"Experiment 1b"
"3553",34,13,"silence",0.487113000000352,53,108.804322610897,"Experiment 1b"
"3554",34,10,"silence",0.427010200000203,49,114.751357227478,"Experiment 1b"
"3555",34,1,"silence",0.521534683333619,58,111.21024517347,"Experiment 1b"
"3556",34,7,"silence",0.475249700000346,52,109.416165859678,"Experiment 1b"
"3557",34,14,"lyrical",0.45634483333367,50,109.566267321889,"Experiment 1b"
"3558",34,5,"lyrical",0.376369550000319,52,138.162080327582,"Experiment 1b"
"3559",34,8,"lyrical",0.378839316666937,50,131.982077361728,"Experiment 1b"
"3560",34,11,"lyrical",0.37556376666693,53,141.121174894923,"Experiment 1b"
"3561",34,2,"lyrical",0.406599750000388,57,140.187002082381,"Experiment 1b"
"3562",34,12,"instrumental",0.455677833333761,61,133.866507294685,"Experiment 1b"
"3563",34,3,"instrumental",0.448486550000335,56,124.864391139396,"Experiment 1b"
"3564",34,6,"instrumental",0.345138883333694,52,150.663986328438,"Experiment 1b"
"3565",34,15,"instrumental",0.344610433333573,45,130.582233290776,"Experiment 1b"
"3566",34,9,"instrumental",0.33025806666697,45,136.257080573834,"Experiment 1b"
"3567",35,10,"lyrical",0.579249883322525,49,84.5921620543805,"Experiment 1b"
"3568",35,7,"lyrical",0.591058516656134,52,87.9777526837543,"Experiment 1b"
"3569",35,1,"lyrical",0.603562549990126,58,96.0960881369277,"Experiment 1b"
"3570",35,13,"lyrical",0.571666483323608,53,92.7113999964869,"Experiment 1b"
"3571",35,4,"lyrical",0.536866933322577,53,98.7209245166063,"Experiment 1b"
"3572",35,8,"instrumental",0.583349666657922,50,85.7118857827687,"Experiment 1b"
"3573",35,5,"instrumental",0.50556308332347,52,102.855611327794,"Experiment 1b"
"3574",35,11,"instrumental",0.584859083323677,53,90.6201194633209,"Experiment 1b"
"3575",35,2,"instrumental",0.479700366654548,57,118.824174343498,"Experiment 1b"
"3576",35,14,"instrumental",0.56710736665949,50,88.1667263370635,"Experiment 1b"
"3577",35,6,"silence",0.447184616656524,52,116.283069817539,"Experiment 1b"
"3578",35,3,"silence",0.607580233322129,56,92.1688970916698,"Experiment 1b"
"3579",35,12,"silence",0.52826218332123,61,115.472963853834,"Experiment 1b"
"3580",35,15,"silence",0.431190516657718,45,104.362221017308,"Experiment 1b"
"3581",35,9,"silence",0.38422949998911,45,117.117503995074,"Experiment 1b"
"3582",36,10,"lyrical",0.295800866673521,49,165.651982534865,"Experiment 1b"
"3583",36,4,"lyrical",0.232871033334822,53,227.593785457191,"Experiment 1b"
"3584",36,13,"lyrical",0.304398883336313,53,174.113647918489,"Experiment 1b"
"3585",36,7,"lyrical",0.315641200004968,52,164.744019472685,"Experiment 1b"
"3586",36,1,"lyrical",0.252268016677693,58,229.914203012516,"Experiment 1b"
"3587",36,8,"instrumental",0.189584366675606,50,263.734826224116,"Experiment 1b"
"3588",36,2,"instrumental",0.235990050008246,57,241.535607107199,"Experiment 1b"
"3589",36,5,"instrumental",0.23528845000308,52,221.005323462836,"Experiment 1b"
"3590",36,14,"instrumental",0.18426733333532,50,271.344893828863,"Experiment 1b"
"3591",36,11,"instrumental",0.189542733343366,53,279.620321312915,"Experiment 1b"
"3592",36,15,"silence",0.198199216673423,45,227.044287839681,"Experiment 1b"
"3593",36,12,"silence",0.230589900007351,61,264.538906509155,"Experiment 1b"
"3594",36,6,"silence",0.182927066665775,52,284.266297753568,"Experiment 1b"
"3595",36,9,"silence",0.170711833342471,45,263.602113098533,"Experiment 1b"
"3596",36,3,"silence",0.248473566669845,56,225.376086279669,"Experiment 1b"
"3597",37,1,"lyrical",0.55577014999923,57,102.560384000614,"Experiment 1b"
"3598",37,13,"lyrical",0.453389883332726,53,116.897182642042,"Experiment 1b"
"3599",37,7,"lyrical",0.409331733332677,52,127.03632717803,"Experiment 1b"
"3600",37,4,"lyrical",0.507968616665945,51,100.39990331438,"Experiment 1b"
"3601",37,10,"lyrical",0.34300939999945,49,142.85322792926,"Experiment 1b"
"3602",37,14,"instrumental",0.329129566666091,49,148.87753931178,"Experiment 1b"
"3603",37,2,"instrumental",0.382386333332593,57,149.063904829523,"Experiment 1b"
"3604",37,8,"instrumental",0.301367566666123,50,165.91035509602,"Experiment 1b"
"3605",37,5,"instrumental",0.451516733332632,52,115.167381762774,"Experiment 1b"
"3606",37,11,"instrumental",0.292042599999319,53,181.480373069284,"Experiment 1b"
"3607",37,12,"silence",0.307279816665793,61,198.516129897153,"Experiment 1b"
"3608",37,9,"silence",0.271411099999474,45,165.800145978139,"Experiment 1b"
"3609",37,15,"silence",0.288339399999477,45,156.066080459631,"Experiment 1b"
"3610",37,6,"silence",0.318333333332546,52,163.350785340718,"Experiment 1b"
"3611",37,3,"silence",0.378222016666042,56,148.061185051124,"Experiment 1b"
"3612",38,7,"lyrical",0.31272386666539,52,166.280880811823,"Experiment 1b"
"3613",38,4,"lyrical",0.294362116665375,53,180.05034275606,"Experiment 1b"
"3614",38,1,"lyrical",0.335609883331782,58,172.819701923562,"Experiment 1b"
"3615",38,10,"lyrical",0.296063733332005,49,165.50490480052,"Experiment 1b"
"3616",38,13,"lyrical",0.319986083331966,53,165.632203276215,"Experiment 1b"
"3617",38,11,"instrumental",0.20871388333213,53,253.936150072298,"Experiment 1b"
"3618",38,8,"instrumental",0.23463954999861,50,213.092805540652,"Experiment 1b"
"3619",38,2,"instrumental",0.286228599998653,57,199.141525341172,"Experiment 1b"
"3620",38,14,"instrumental",0.284133766665227,50,175.973452880421,"Experiment 1b"
"3621",38,5,"instrumental",0.254447516665313,52,204.364344684873,"Experiment 1b"
"3622",38,9,"silence",0.21213954999904,45,212.124518979152,"Experiment 1b"
"3623",38,6,"silence",0.248212083332231,52,209.498261736107,"Experiment 1b"
"3624",38,12,"silence",0.266500449998423,61,228.892671664761,"Experiment 1b"
"3625",38,3,"silence",0.283578599998871,56,197.476114206865,"Experiment 1b"
"3626",38,15,"silence",0.224381583332117,45,200.551218739702,"Experiment 1b"
"3627",39,7,"lyrical",0.406874033328117,52,127.803683058008,"Experiment 1b"
"3628",39,4,"lyrical",0.48718408332792,53,108.788447352304,"Experiment 1b"
"3629",39,13,"lyrical",0.548583983328565,53,96.6123722359144,"Experiment 1b"
"3630",39,1,"lyrical",0.580197533327471,58,99.9659541249102,"Experiment 1b"
"3631",39,10,"lyrical",0.503074566661454,49,97.401067848009,"Experiment 1b"
"3632",39,11,"instrumental",0.447380483327919,53,118.46739403058,"Experiment 1b"
"3633",39,14,"instrumental",0.466715816661947,50,107.131573893533,"Experiment 1b"
"3634",39,5,"instrumental",0.536227399995878,52,96.9737838842247,"Experiment 1b"
"3635",39,2,"instrumental",0.498451649994684,57,114.354120405877,"Experiment 1b"
"3636",39,8,"instrumental",0.457779483328657,50,109.222894037178,"Experiment 1b"
"3637",39,12,"silence",0.507638349993403,61,120.164286249833,"Experiment 1b"
"3638",39,9,"silence",0.311978399995635,45,144.240755131219,"Experiment 1b"
"3639",39,6,"silence",0.366262816660958,52,141.974553884719,"Experiment 1b"
"3640",39,3,"silence",0.455200583327379,56,123.022689449686,"Experiment 1b"
"3641",39,15,"silence",0.366008633329259,45,122.947919535871,"Experiment 1b"
"3642",40,7,"lyrical",0.602412699997516,52,86.3195613243453,"Experiment 1b"
"3643",40,10,"lyrical",0.65502178333075,49,74.8066724603229,"Experiment 1b"
"3644",40,1,"lyrical",0.721997049996967,58,80.3327382019686,"Experiment 1b"
"3645",40,13,"lyrical",0.544100366664181,53,97.4084989593687,"Experiment 1b"
"3646",40,4,"lyrical",0.706116566663489,53,75.0584287385202,"Experiment 1b"
"3647",40,8,"instrumental",0.492626099997266,50,101.496855323495,"Experiment 1b"
"3648",40,2,"instrumental",0.603796966664035,57,94.4025941616165,"Experiment 1b"
"3649",40,11,"instrumental",0.452187816663387,53,117.207934506236,"Experiment 1b"
"3650",40,5,"instrumental",0.517762433330458,52,100.432160876398,"Experiment 1b"
"3651",40,14,"instrumental",0.468255966664787,50,106.779205305447,"Experiment 1b"
"3652",40,12,"silence",0.618178699996928,61,98.676968326963,"Experiment 1b"
"3653",40,6,"silence",0.449647683330749,52,115.646097884486,"Experiment 1b"
"3654",40,9,"silence",0.357853799998958,45,125.749677662026,"Experiment 1b"
"3655",40,3,"silence",0.566815116663137,56,98.7976473345915,"Experiment 1b"
"3656",40,15,"silence",0.450931633331248,45,99.7933980979853,"Experiment 1b"
"3657",41,7,"lyrical",0.398449083331396,52,130.506009865132,"Experiment 1b"
"3658",41,1,"lyrical",0.471102166663241,57,120.992863190853,"Experiment 1b"
"3659",41,10,"lyrical",0.412402816664333,49,118.815871327772,"Experiment 1b"
"3660",41,4,"lyrical",0.423599649996828,53,125.118139262856,"Experiment 1b"
"3661",41,13,"lyrical",0.360933433331198,53,146.841481297097,"Experiment 1b"
"3662",41,8,"instrumental",0.32777028333025,50,152.545860753404,"Experiment 1b"
"3663",41,2,"instrumental",0.408906799997963,57,139.3960677599,"Experiment 1b"
"3664",41,14,"instrumental",0.345190299997021,50,144.847639115095,"Experiment 1b"
"3665",41,5,"instrumental",0.389702533330999,52,133.435108967673,"Experiment 1b"
"3666",41,11,"instrumental",0.320679416664084,53,165.274093832839,"Experiment 1b"
"3667",41,15,"silence",0.310594066664387,45,144.883643410435,"Experiment 1b"
"3668",41,3,"silence",0.352730649997866,56,158.761366499732,"Experiment 1b"
"3669",41,12,"silence",0.397119299997766,58,146.051828758578,"Experiment 1b"
"3670",41,9,"silence",0.308074916664732,45,146.068367029608,"Experiment 1b"
"3671",41,6,"silence",0.287901583330902,52,180.617276912414,"Experiment 1b"
"3672",42,1,"lyrical",0.615546699980331,55,89.3514659436196,"Experiment 1b"
"3673",42,10,"lyrical",0.467529166645608,49,104.806295512131,"Experiment 1b"
"3674",42,4,"lyrical",0.682569249976753,52,76.18274629537,"Experiment 1b"
"3675",42,13,"lyrical",0.607618166644215,53,87.2258317961609,"Experiment 1b"
"3676",42,7,"lyrical",0.522525233309693,52,99.5167250979062,"Experiment 1b"
"3677",42,5,"instrumental",0.415287866644813,52,125.21434931417,"Experiment 1b"
"3678",42,14,"instrumental",0.452691516646005,50,110.450490370242,"Experiment 1b"
"3679",42,8,"instrumental",0.403854349981924,50,123.807011122297,"Experiment 1b"
"3680",42,11,"instrumental",0.479295766647191,53,110.578902815583,"Experiment 1b"
"3681",42,2,"instrumental",0.474804833308691,57,120.049325536124,"Experiment 1b"
"3682",42,15,"silence",0.355432316648588,45,126.606382965708,"Experiment 1b"
"3683",42,9,"silence",0.392606066648588,45,114.618707714159,"Experiment 1b"
"3684",42,3,"silence",0.529377349979139,56,105.784654372173,"Experiment 1b"
"3685",42,6,"silence",0.373344099981318,52,139.281697508015,"Experiment 1b"
"3686",42,12,"silence",0.672169483309094,61,90.7509214784591,"Experiment 1b"
"3687",43,7,"lyrical",0.451430516651567,52,115.189377062286,"Experiment 1b"
"3688",43,10,"lyrical",0.322201633309889,49,152.07868283173,"Experiment 1b"
"3689",43,13,"lyrical",0.455579916644416,53,116.335242322297,"Experiment 1b"
"3690",43,4,"lyrical",0.438504349981323,53,120.865391648355,"Experiment 1b"
"3691",43,1,"lyrical",0.450218033316248,58,128.826470083349,"Experiment 1b"
"3692",43,5,"instrumental",0.319131883320617,52,162.9420396951,"Experiment 1b"
"3693",43,11,"instrumental",0.393753033311478,53,134.602137675659,"Experiment 1b"
"3694",43,14,"instrumental",0.27618641664561,50,181.037143706302,"Experiment 1b"
"3695",43,8,"instrumental",0.341415849977749,50,146.448971256779,"Experiment 1b"
"3696",43,2,"instrumental",0.335368616638847,57,169.962236094925,"Experiment 1b"
"3697",43,15,"silence",0.297780633317838,45,151.117953839426,"Experiment 1b"
"3698",43,3,"silence",0.350865966647194,56,159.605106574242,"Experiment 1b"
"3699",43,12,"silence",0.342607116644412,61,178.046505856185,"Experiment 1b"
"3700",43,6,"silence",0.293360066655138,52,177.256572760222,"Experiment 1b"
"3701",43,9,"silence",0.306408116647192,45,146.862950278221,"Experiment 1b"
"3702",44,10,"lyrical",0.361050499959072,49,135.715086963055,"Experiment 1b"
"3703",44,7,"lyrical",0.41551584995788,52,125.145647284625,"Experiment 1b"
"3704",44,4,"lyrical",0.479096016624148,53,110.625006597746,"Experiment 1b"
"3705",44,13,"lyrical",0.461166616628121,53,114.92592501061,"Experiment 1b"
"3706",44,1,"lyrical",0.489649433291214,58,118.452092571922,"Experiment 1b"
"3707",44,14,"instrumental",0.387056949961453,50,129.179956605816,"Experiment 1b"
"3708",44,5,"instrumental",0.436033699960263,52,119.256837269089,"Experiment 1b"
"3709",44,11,"instrumental",0.364470199963841,53,145.416552588547,"Experiment 1b"
"3710",44,8,"instrumental",0.365703316630506,50,136.72285080892,"Experiment 1b"
"3711",44,2,"instrumental",0.372772466623756,57,152.908288845085,"Experiment 1b"
"3712",44,15,"silence",0.312691016625739,45,143.912033308781,"Experiment 1b"
"3713",44,12,"silence",0.438693283286832,61,139.049313777882,"Experiment 1b"
"3714",44,6,"silence",0.350817499965028,52,148.225216829787,"Experiment 1b"
"3715",44,3,"silence",0.340024333301549,56,164.694095437977,"Experiment 1b"
"3716",44,9,"silence",0.26819313330512,45,167.789530796093,"Experiment 1b"
"3717",45,7,"lyrical",0.296067066621367,52,175.635880725976,"Experiment 1b"
"3718",45,1,"lyrical",0.326886799951921,58,177.431453361013,"Experiment 1b"
"3719",45,10,"lyrical",0.233347349964237,49,209.987385789939,"Experiment 1b"
"3720",45,13,"lyrical",0.264430899962248,53,200.430433839489,"Experiment 1b"
"3721",45,4,"lyrical",0.256154683288036,53,206.906230718427,"Experiment 1b"
"3722",45,2,"instrumental",0.25824411661978,57,220.721388529918,"Experiment 1b"
"3723",45,14,"instrumental",0.239996399957083,50,208.336458417464,"Experiment 1b"
"3724",45,5,"instrumental",0.205270299959866,52,253.324518988704,"Experiment 1b"
"3725",45,11,"instrumental",0.175948183288827,53,301.225048246154,"Experiment 1b"
"3726",45,8,"instrumental",0.166943349970995,50,299.502795461378,"Experiment 1b"
"3727",45,12,"silence",0.257675799949134,61,236.731582911711,"Experiment 1b"
"3728",45,6,"silence",0.188792399953907,52,275.434816299256,"Experiment 1b"
"3729",45,3,"silence",0.23717944995311,56,236.108145166334,"Experiment 1b"
"3730",45,15,"silence",0.249501966626932,45,180.359299801778,"Experiment 1b"
"3731",45,9,"silence",0.202081449963048,45,222.682487720811,"Experiment 1b"
"3732",46,4,"lyrical",0.413257466689515,53,128.249346405202,"Experiment 1b"
"3733",46,1,"lyrical",0.395272133354393,58,146.734351110956,"Experiment 1b"
"3734",46,13,"lyrical",0.365406850021259,53,145.043805273263,"Experiment 1b"
"3735",46,10,"lyrical",0.298533816686933,49,164.135509148652,"Experiment 1b"
"3736",46,7,"lyrical",0.355503300021456,52,146.271497330297,"Experiment 1b"
"3737",46,14,"instrumental",0.345819533353199,50,144.584082672198,"Experiment 1b"
"3738",46,8,"instrumental",0.252044400020262,50,198.377746127192,"Experiment 1b"
"3739",46,11,"instrumental",0.31652341668574,53,167.444167496211,"Experiment 1b"
"3740",46,2,"instrumental",0.316781333355589,57,179.934844633087,"Experiment 1b"
"3741",46,5,"instrumental",0.302643933355388,52,171.819072741622,"Experiment 1b"
"3742",46,12,"silence",0.358013416689512,61,170.384675982415,"Experiment 1b"
"3743",46,9,"silence",0.245920783350221,45,182.985754139838,"Experiment 1b"
"3744",46,3,"silence",0.342393533356175,56,163.554490796256,"Experiment 1b"
"3745",46,6,"silence",0.28070846668912,52,185.245570300483,"Experiment 1b"
"3746",46,15,"silence",0.223600100021852,45,201.252146110857,"Experiment 1b"
"3747",47,13,"lyrical",0.397930833323796,53,133.188975474223,"Experiment 1b"
"3748",47,10,"lyrical",0.36582088334128,49,133.945332897486,"Experiment 1b"
"3749",47,7,"lyrical",0.432209450011126,52,120.312038523594,"Experiment 1b"
"3750",47,1,"lyrical",0.425966066657924,58,136.161080752419,"Experiment 1b"
"3751",47,4,"lyrical",0.471857533315051,53,112.322038450137,"Experiment 1b"
"3752",47,14,"instrumental",0.410315650009536,50,121.85740416881,"Experiment 1b"
"3753",47,5,"instrumental",0.337351066661104,52,154.142094509036,"Experiment 1b"
"3754",47,11,"instrumental",0.373308933319822,53,141.973564705974,"Experiment 1b"
"3755",47,2,"instrumental",0.414005316671432,57,137.6793913138,"Experiment 1b"
"3756",47,8,"instrumental",0.360424933337312,50,138.725141840302,"Experiment 1b"
"3757",47,3,"silence",0.426616299997621,56,131.265495482269,"Experiment 1b"
"3758",47,9,"silence",0.280996033330941,45,160.144609397392,"Experiment 1b"
"3759",47,15,"silence",0.326879516667461,44,134.606170642261,"Experiment 1b"
"3760",47,6,"silence",0.358214266660301,52,145.164514202088,"Experiment 1b"
"3761",47,12,"silence",0.411342466660311,61,148.294924409966,"Experiment 1b"
"3762",48,4,"lyrical",0.415542533374658,52,125.137611251737,"Experiment 1b"
"3763",48,1,"lyrical",0.340675016713557,58,170.250230144604,"Experiment 1b"
"3764",48,10,"lyrical",0.271634033368698,49,180.389767041786,"Experiment 1b"
"3765",48,7,"lyrical",0.337877500045699,52,153.901931892378,"Experiment 1b"
"3766",48,13,"lyrical",0.352630666706805,53,150.298896278544,"Experiment 1b"
"3767",48,11,"instrumental",0.360699666705609,53,146.936648109677,"Experiment 1b"
"3768",48,8,"instrumental",0.302029900042123,50,165.546523682015,"Experiment 1b"
"3769",48,14,"instrumental",0.339119600045301,50,147.4406079546,"Experiment 1b"
"3770",48,5,"instrumental",0.383795116704015,52,135.488956833452,"Experiment 1b"
"3771",48,2,"instrumental",0.439881616714353,57,129.580318508773,"Experiment 1b"
"3772",48,9,"silence",0.262181433363538,45,171.636867731986,"Experiment 1b"
"3773",48,15,"silence",0.322899083367108,45,139.36242720404,"Experiment 1b"
"3774",48,12,"silence",0.393533500045301,61,155.005863523634,"Experiment 1b"
"3775",48,6,"silence",0.347272883374265,52,149.738152586933,"Experiment 1b"
"3776",48,3,"silence",0.398569000046491,56,140.502648207633,"Experiment 1b"
"3777",49,13,"lyrical",0.490922766646005,53,107.959955416403,"Experiment 1b"
"3778",49,10,"lyrical",0.473323049980531,49,103.523375846614,"Experiment 1b"
"3779",49,4,"lyrical",0.399787149979733,52,130.069213086604,"Experiment 1b"
"3780",49,1,"lyrical",0.533663883306711,58,108.682640542616,"Experiment 1b"
"3781",49,7,"lyrical",0.45760998330949,52,113.633884523082,"Experiment 1b"
"3782",49,5,"instrumental",0.370405783314262,52,140.386576944674,"Experiment 1b"
"3783",49,14,"instrumental",0.308407949985297,50,162.122928421215,"Experiment 1b"
"3784",49,2,"instrumental",0.428775799982916,57,132.936606968656,"Experiment 1b"
"3785",49,8,"instrumental",0.294034583318234,50,170.048024404956,"Experiment 1b"
"3786",49,11,"instrumental",0.291518299986092,53,181.806768228713,"Experiment 1b"
"3787",49,12,"silence",0.351688283313464,61,173.449053876015,"Experiment 1b"
"3788",49,15,"silence",0.298288533311083,45,150.860643218457,"Experiment 1b"
"3789",49,3,"silence",0.371579316639252,56,150.70806552553,"Experiment 1b"
"3790",49,9,"silence",0.307998766656728,45,146.104481159022,"Experiment 1b"
"3791",49,6,"silence",0.320365349983308,52,162.314682292294,"Experiment 1b"
"3792",50,13,"lyrical",0.444226949955098,53,119.308385061638,"Experiment 1b"
"3793",50,4,"lyrical",0.521582349958674,53,101.61386788529,"Experiment 1b"
"3794",50,7,"lyrical",0.392731416626135,52,132.4060103129,"Experiment 1b"
"3795",50,10,"lyrical",0.378600699963044,49,129.423955118897,"Experiment 1b"
"3796",50,1,"lyrical",0.447467683288832,58,129.618299077393,"Experiment 1b"
"3797",50,5,"instrumental",0.34689391662137,52,149.901735108135,"Experiment 1b"
"3798",50,2,"instrumental",0.35395528329002,57,161.037291123851,"Experiment 1b"
"3799",50,11,"instrumental",0.320111199957882,53,165.56746532759,"Experiment 1b"
"3800",50,14,"instrumental",0.311251283286847,50,160.64190795294,"Experiment 1b"
"3801",50,8,"instrumental",0.302267833295575,50,165.416212022492,"Experiment 1b"
"3802",50,12,"silence",0.383615249949542,61,159.013490751537,"Experiment 1b"
"3803",50,6,"silence",0.302446649950331,52,171.931148877131,"Experiment 1b"
