sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-02-18T13:06:45.032Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific2_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":832,""window_innerWidth"":1920,""window_innerHeight"":880,""devicePixelRatio"":1}",,,,,,,,,,,,,,,5eeb58ec4c86582a76ff55ec,,,,,,,,,,,,,,,3998.6539999880792,,form submission,,,,,,,,,,,,,,,,,,,,,8001.5,8001.199999988079,3988.642,3988.399999976158,4002.546,8002.445,{},,
Introduction,html.Screen,1_0,2022-02-18T13:06:55.557Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10519.155000023842,,response,,,,,,,,,,,continue,click button,,,,,,,,,18526.69999998808,18521.600000023842,7995.507,8001.600000023842,8002.445,18540.574,,,
Volume calibration,html.Screen,1_1,2022-02-18T13:07:10.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15053.72600001192,,response,,,,,,,,,,,continue,click button,,,,,,,,,33599.80000001192,33594.30000001192,18516.039,18526.69999998808,18540.574,33599.168,,,
Task instructions,html.Screen,1_2,2022-02-18T13:07:17.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7344.23199997616,,response,,,,,,,,,,,continue,click button,,,,,,,,,40943.89999997616,40943.39999997616,33592.077,33599.89999997616,33599.168,40946.154,,,
Sounds,html.Screen,1_3_0_0,2022-02-18T13:07:22.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.905999999995,,timeout,,,,,,,,,3,,,,,,,,O,I,S,,45194.39999997616,45189.163,40939.151,40944,40946.154,45196.06,,,
Judgement,html.Screen,1_3_0_1,2022-02-18T13:07:23.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,931.0400000238442,,response,,,,,,,,,3,,3,click #choice-3,,,,,O,I,S,,46128.10000002384,46127.10000002384,45189.163,45194.69999998808,45196.06,46133.477,,,
Trial,flow.Sequence,1_3_0,2022-02-18T13:07:23.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.94600002384,,completion,,,,,,,,,3,,,,,,,,O,I,S,,46128.5,46127.10000002384,40939.151,40943.89999997616,40946.154,46133.477,,,
Sounds,html.Screen,1_3_1_0,2022-02-18T13:07:27.408Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.942999999999,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,50376.80000001192,50376.43,46126.516,46128.89999997616,46133.477,50383.42,,,
Judgement,html.Screen,1_3_1_1,2022-02-18T13:07:28.205Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,789.0800000000017,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,51174.10000002384,51172.5,50376.43,50376.89999997616,50383.42,51175.094,,,
Trial,flow.Sequence,1_3_1,2022-02-18T13:07:28.205Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039.023000000001,,completion,,,,,,,,,1,,,,,,,,S,I,O,,51174.69999998808,51172.5,46126.516,46128.60000002384,46133.477,51175.094,,,
Sounds,html.Screen,1_3_2_0,2022-02-18T13:07:32.449Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.850000000006,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,55418.5,55418.029,51168.072,51175.10000002384,51175.094,55424.944,,,
Judgement,html.Screen,1_3_2_1,2022-02-18T13:07:33.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3,,995.1560000238387,,response,,,,,,,,,3,,2,click #choice-2,,,,,I,O,S,,56420.39999997616,56420.10000002384,55418.029,55418.5,55424.944,56424.891,,,
Trial,flow.Sequence,1_3_2,2022-02-18T13:07:33.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245.0060000238445,,completion,,,,,,,,,3,,,,,,,,I,O,S,,56420.60000002384,56420.10000002384,51168.072,51174.89999997616,51175.094,56424.891,,,
Sounds,html.Screen,1_3_3_0,2022-02-18T13:07:37.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.886999999995,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,60668.30000001192,60667.916,56417.973,56420.60000002384,56424.891,60674.778,,,
Judgement,html.Screen,1_3_3_1,2022-02-18T13:07:38.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,616.8220000238434,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,61292,61291.60000002384,60667.916,60668.39999997616,60674.778,61305.528,,,
Trial,flow.Sequence,1_3_3,2022-02-18T13:07:38.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866.709000023839,,completion,,,,,,,,,2,,,,,,,,O,S,I,,61292.10000002384,61291.60000002384,56417.973,56420.60000002384,56424.891,61305.528,,,
Sounds,html.Screen,1_3_4_0,2022-02-18T13:07:42.582Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.177000000003,,timeout,,,,,,,,,1,,,,,,,,S,O,I,,65551.10000002384,65549.913,61285.896,61292.10000002384,61305.528,65556.705,,,
Judgement,html.Screen,1_3_4_1,2022-02-18T13:07:43.688Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1099.0950000119192,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,O,I,,66657.10000002384,66655.80000001192,65549.913,65551.30000001192,65556.705,66660.888,,,
Trial,flow.Sequence,1_3_4,2022-02-18T13:07:43.689Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5350.2720000119225,,completion,,,,,,,,,1,,,,,,,,S,O,I,,66657.39999997616,66655.80000001192,61285.896,61292.10000002384,61305.528,66660.888,,,
Sounds,html.Screen,1_3_5_0,2022-02-18T13:07:47.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.870999999999,,timeout,,,,,,,,,2,,,,,,,,I,S,O,,70904.80000001192,70903.81,66653.819,66657.69999998808,66660.888,70910.759,,,
