sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Prolific_id,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,distraction,duration,education,ended_on,familiarity,gender,headphone_check_performance,item,list,music_frequency,offensiveness,pleasantness,position_correct,preference,response,response_action,snippet_file,song_name,song_rating,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Prolific ID,html.Form,0,2022-02-17T16:45:40.011Z,"{""labjs_version"":""20.2.2"",""labjs_build"":{""flavor"":""production"",""commit"":""a25486e0c714a0ae2ce03ff94b7bb6896854dcfa""},""location"":""https://run.pavlovia.org/mvasilev/prolific2_music_f/"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"",""platform"":""Win32"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/London"",""timezoneOffset"":0,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":609,""window_innerWidth"":1366,""window_innerHeight"":657,""devicePixelRatio"":1}",,,,,,,,,,,,,,,608fdbc4196e5708ed3f291a,,,,,,,,,,,,,,,3790.601999995528,,form submission,,,,,,,,,,,,,,,,,,,,,23309.89999999851,23309.19999999553,19484.515,19492.29999999702,19518.598,23318.414,{},,
Introduction,html.Screen,1_0,2022-02-17T16:45:47.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7027.085999999999,,response,,,,,,,,,,,continue,click button,,,,,,,,,30347.89999999851,30345.5,23301.751,23310.29999999702,23318.414,30351.426,,,
Volume calibration,html.Screen,1_1,2022-02-17T16:46:35.035Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47979.37399999702,,response,,,,,,,,,,,continue,click button,,,,,,,,,78334.10000000149,78330.79999999702,30334.818,30348,30351.426,78332.477,,,
Task instructions,html.Screen,1_2,2022-02-17T16:46:55.277Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20242.62300000149,,response,,,,,,,,,,,continue,click button,,,,,,,,,98575.69999999553,98575.10000000149,78315.824,78334.10000000149,78332.477,98581.536,,,
Sounds,html.Screen,1_3_0_0,2022-02-17T16:46:59.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.845000000001,,timeout,,,,,,,,,1,,,,,,,,S,I,O,,102820.19999999553,102814.749,98564.943,98575.89999999851,98581.536,102831.381,,,
Judgement,html.Screen,1_3_0_1,2022-02-17T16:47:01.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,1,,1556.9189999970258,,response,,,,,,,,,1,,1,click #choice-1,,,,,S,I,O,,104389,104388.29999999702,102814.749,102820.69999999553,102831.381,104397.919,,,
Trial,flow.Sequence,1_3_0,2022-02-17T16:47:01.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.763999997027,,completion,,,,,,,,,1,,,,,,,,S,I,O,,104389.29999999702,104388.29999999702,98564.943,98575.89999999851,98581.536,104397.919,,,
Sounds,html.Screen,1_3_1_0,2022-02-17T16:47:05.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.868000000002,,timeout,,,,,,,,,2,,,,,,,,O,S,I,,108632.10000000149,108631.13,104381.307,104389.39999999851,104397.919,108647.787,,,
Judgement,html.Screen,1_3_1_1,2022-02-17T16:47:06.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,2,,1025.1129999985133,,response,,,,,,,,,2,,2,click #choice-2,,,,,O,S,I,,109673.79999999702,109672.89999999851,108631.13,108632.39999999851,108647.787,109697.676,,,
Trial,flow.Sequence,1_3_1,2022-02-17T16:47:06.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.9809999985155,,completion,,,,,,,,,2,,,,,,,,O,S,I,,109674.10000000149,109672.89999999851,104381.307,104389.29999999702,104397.919,109697.676,,,
Sounds,html.Screen,1_3_2_0,2022-02-17T16:47:10.633Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.852999999988,,timeout,,,,,,,,,3,,,,,,,,I,O,S,,113932,113930.873,109681.016,109674.39999999851,109697.676,113947.529,,,
Judgement,html.Screen,1_3_2_1,2022-02-17T16:47:11.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,3,,804.6709999955347,,response,,,,,,,,,3,,3,click #choice-3,,,,,I,O,S,,114753,114752.19999999553,113930.873,113932.29999999702,113947.529,114764.089,,,
